season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away
2019-20,1610612747,LAL,Los Angeles Lakers,41900401,2020-09-30,LAL vs. MIA,W,48.0,0.548,0.452,0.397,0.069,0.388,0.086,0.216,0.138,0.328,0.565,0.435,0.867,0.133,0.684,0.316,0,0,0,0,13,107,60,139,116,62,93,29,87,121,38,128,60,105,29,137,1,2019,2020,True,LAL,MIA
2019-20,1610612748,MIA,Miami Heat,41900401,2020-09-30,MIA @ LAL,L,48.0,0.607,0.393,0.551,0.082,0.337,0.122,0.112,0.143,0.469,0.444,0.556,1.0,0.0,0.605,0.395,0,0,0,0,13,54,112,28,97,86,50,143,82,17,109,53,1,140,72,91,1,2019,2020,False,LAL,MIA
2019-20,1610612738,BOS,Boston Celtics,41900306,2020-09-27,BOS @ MIA,L,48.0,0.535,0.465,0.496,0.071,0.398,0.097,0.106,0.159,0.425,0.464,0.536,0.867,0.133,0.605,0.395,0,0,0,0,13,118,49,70,113,56,75,150,61,48,92,73,60,105,77,90,1,2019,2020,False,MIA,BOS
2019-20,1610612748,MIA,Miami Heat,41900306,2020-09-27,MIA vs. BOS,W,48.0,0.663,0.338,0.512,0.128,0.312,0.024,0.176,0.08,0.384,0.531,0.469,1.0,0.0,0.667,0.333,0,0,0,0,13,21,145,54,40,110,159,79,151,77,54,113,1,140,37,129,1,2019,2020,True,MIA,BOS
2019-20,1610612747,LAL,Los Angeles Lakers,41900315,2020-09-26,LAL vs. DEN,W,48.0,0.688,0.312,0.564,0.12,0.231,0.154,0.205,0.094,0.444,0.545,0.455,0.667,0.333,0.571,0.429,0,0,0,0,13,6,161,18,52,157,21,42,138,36,45,120,143,15,100,66,1,2019,2020,True,LAL,DEN
2019-20,1610612743,DEN,Denver Nuggets,41900315,2020-09-26,DEN @ LAL,L,48.0,0.667,0.333,0.561,0.093,0.224,0.14,0.215,0.206,0.467,0.533,0.467,0.875,0.125,0.605,0.395,0,0,0,0,13,18,147,22,84,160,35,33,21,19,53,114,57,108,72,91,1,2019,2020,False,LAL,DEN
2019-20,1610612748,MIA,Miami Heat,41900305,2020-09-25,MIA @ BOS,L,48.0,0.581,0.419,0.593,0.148,0.194,0.056,0.213,0.12,0.444,0.656,0.344,0.857,0.143,0.692,0.308,0,0,0,0,13,77,90,10,22,162,139,37,111,36,15,152,65,95,26,141,1,2019,2020,False,BOS,MIA
2019-20,1610612738,BOS,Boston Celtics,41900305,2020-09-25,BOS vs. MIA,W,48.0,0.591,0.409,0.496,0.033,0.298,0.14,0.207,0.116,0.463,0.667,0.333,0.75,0.25,0.69,0.31,0,0,0,0,13,66,101,69,155,119,34,41,120,20,10,153,113,45,27,140,1,2019,2020,True,BOS,MIA
2019-20,1610612743,DEN,Denver Nuggets,41900314,2020-09-24,DEN vs. LAL,L,48.0,0.636,0.364,0.537,0.111,0.278,0.083,0.185,0.102,0.426,0.448,0.552,0.9,0.1,0.564,0.436,0,0,0,0,13,35,131,37,65,134,97,66,130,46,105,59,46,119,103,63,1,2019,2020,True,DEN,LAL
2019-20,1610612747,LAL,Los Angeles Lakers,41900314,2020-09-24,LAL @ DEN,W,48.0,0.625,0.375,0.491,0.105,0.263,0.149,0.246,0.123,0.386,0.464,0.536,1.0,0.0,0.605,0.395,0,0,0,0,13,44,123,72,69,142,24,13,108,75,92,73,1,140,72,91,1,2019,2020,False,DEN,LAL
2019-20,1610612738,BOS,Boston Celtics,41900304,2020-09-23,BOS @ MIA,L,48.0,0.512,0.488,0.459,0.11,0.385,0.064,0.156,0.083,0.349,0.56,0.44,1.0,0.0,0.718,0.282,0,0,0,0,13,137,30,101,66,64,126,101,147,104,41,126,1,140,15,151,1,2019,2020,False,MIA,BOS
2019-20,1610612748,MIA,Miami Heat,41900304,2020-09-23,MIA vs. BOS,W,48.0,0.593,0.407,0.518,0.179,0.268,0.071,0.214,0.152,0.339,0.448,0.552,0.7,0.3,0.513,0.487,0,0,0,0,13,65,102,50,8,138,117,34,72,114,105,59,133,30,131,35,1,2019,2020,True,MIA,BOS
2019-20,1610612747,LAL,Los Angeles Lakers,41900313,2020-09-22,LAL @ DEN,L,48.0,0.687,0.313,0.698,0.094,0.17,0.198,0.132,0.217,0.604,0.568,0.432,1.0,0.0,0.628,0.372,0,0,0,0,13,7,158,1,82,164,8,130,13,1,37,130,1,140,56,110,1,2019,2020,False,DEN,LAL
2019-20,1610612743,DEN,Denver Nuggets,41900313,2020-09-22,DEN vs. LAL,W,48.0,0.603,0.397,0.509,0.088,0.289,0.088,0.202,0.219,0.421,0.621,0.379,0.727,0.273,0.65,0.35,0,0,0,0,13,57,109,57,88,126,90,46,12,49,22,145,124,38,43,122,1,2019,2020,True,DEN,LAL
2019-20,1610612747,LAL,Los Angeles Lakers,41900312,2020-09-20,LAL vs. DEN,W,48.0,0.566,0.434,0.457,0.133,0.371,0.076,0.171,0.143,0.324,0.5,0.5,0.846,0.154,0.622,0.378,0,0,0,0,13,90,76,102,37,73,108,84,82,125,60,86,73,90,59,106,1,2019,2020,True,LAL,DEN
2019-20,1610612743,DEN,Denver Nuggets,41900312,2020-09-20,DEN @ LAL,L,48.0,0.676,0.324,0.524,0.155,0.233,0.049,0.243,0.184,0.369,0.556,0.444,0.875,0.125,0.629,0.371,0,0,0,0,13,13,154,45,15,156,147,15,40,88,42,125,57,108,54,112,1,2019,2020,False,LAL,DEN
2019-20,1610612748,MIA,Miami Heat,41900303,2020-09-19,MIA vs. BOS,L,48.0,0.482,0.518,0.396,0.057,0.34,0.123,0.264,0.189,0.34,0.476,0.524,0.917,0.083,0.636,0.364,0,0,0,0,13,151,15,140,135,85,49,8,34,113,87,78,35,130,51,115,1,2019,2020,True,MIA,BOS
2019-20,1610612738,BOS,Boston Celtics,41900303,2020-09-19,BOS @ MIA,W,48.0,0.694,0.306,0.547,0.034,0.231,0.145,0.222,0.103,0.513,0.563,0.438,1.0,0.0,0.659,0.341,0,0,0,0,13,5,162,31,154,157,28,23,128,7,40,127,1,140,40,127,1,2019,2020,False,MIA,BOS
2019-20,1610612743,DEN,Denver Nuggets,41900311,2020-09-18,DEN @ LAL,L,48.0,0.687,0.313,0.561,0.105,0.237,0.088,0.202,0.149,0.456,0.469,0.531,0.889,0.111,0.561,0.439,0,0,0,0,13,7,158,21,69,154,90,46,75,27,91,76,50,112,108,56,1,2019,2020,False,LAL,DEN
2019-20,1610612747,LAL,Los Angeles Lakers,41900311,2020-09-18,LAL vs. DEN,W,48.0,0.687,0.313,0.524,0.095,0.262,0.127,0.214,0.19,0.429,0.697,0.303,0.909,0.091,0.75,0.25,0,0,0,0,13,7,158,46,80,146,45,34,31,45,7,160,38,122,10,156,1,2019,2020,True,LAL,DEN
2019-20,1610612738,BOS,Boston Celtics,41900302,2020-09-17,BOS vs. MIA,L,48.0,0.611,0.389,0.515,0.059,0.297,0.129,0.188,0.099,0.455,0.5,0.5,0.6,0.4,0.528,0.472,0,0,0,0,13,50,116,51,131,122,42,60,134,29,60,86,155,11,127,40,1,2019,2020,True,BOS,MIA
2019-20,1610612748,MIA,Miami Heat,41900302,2020-09-17,MIA @ BOS,W,48.0,0.522,0.478,0.491,0.075,0.396,0.094,0.113,0.245,0.415,0.577,0.423,0.857,0.143,0.675,0.325,0,0,0,0,13,129,38,73,106,57,77,141,5,52,33,133,65,95,35,131,1,2019,2020,False,BOS,MIA
2019-20,1610612748,MIA,Miami Heat,41900301,2020-09-15,MIA @ BOS,W,53.0,0.576,0.424,0.41,0.0,0.41,0.137,0.179,0.12,0.41,0.708,0.292,0.938,0.063,0.8,0.2,0,0,0,0,3,80,87,126,162,46,36,72,113,57,5,161,29,136,4,162,1,2019,2020,False,BOS,MIA
2019-20,1610612743,DEN,Denver Nuggets,41900237,2020-09-15,DEN @ LAC,W,48.0,0.519,0.481,0.481,0.135,0.375,0.058,0.144,0.154,0.346,0.52,0.48,0.692,0.308,0.579,0.421,0,0,0,0,13,132,35,82,35,70,137,112,67,106,55,110,138,26,95,70,1,2019,2020,False,LAC,DEN
2019-20,1610612738,BOS,Boston Celtics,41900301,2020-09-15,BOS vs. MIA,L,53.0,0.523,0.477,0.421,0.193,0.395,0.088,0.184,0.158,0.228,0.583,0.417,0.667,0.333,0.615,0.385,0,0,0,0,3,127,39,122,4,58,90,68,63,164,30,137,143,15,64,103,1,2019,2020,True,BOS,MIA
2019-20,1610612746,LAC,LA Clippers,41900237,2020-09-15,LAC vs. DEN,L,48.0,0.611,0.389,0.562,0.045,0.303,0.045,0.135,0.169,0.517,0.52,0.48,0.889,0.111,0.618,0.382,0,0,0,0,13,50,116,20,146,117,151,127,50,6,55,110,50,112,63,104,1,2019,2020,True,LAC,DEN
2019-20,1610612743,DEN,Denver Nuggets,41900236,2020-09-13,DEN vs. LAC,W,48.0,0.662,0.338,0.505,0.144,0.324,0.09,0.171,0.135,0.36,0.5,0.5,1.0,0.0,0.65,0.35,0,0,0,0,13,23,144,61,26,94,87,86,92,98,60,86,1,140,43,122,1,2019,2020,True,DEN,LAC
2019-20,1610612746,LAC,LA Clippers,41900236,2020-09-13,LAC @ DEN,L,48.0,0.654,0.346,0.449,0.061,0.306,0.204,0.245,0.173,0.388,0.5,0.5,0.9,0.1,0.625,0.375,0,0,0,0,13,27,139,107,127,116,5,14,45,70,60,86,46,119,58,109,1,2019,2020,False,DEN,LAC
2019-20,1610612747,LAL,Los Angeles Lakers,41900225,2020-09-12,LAL vs. HOU,W,48.0,0.5,0.5,0.336,0.05,0.479,0.143,0.185,0.134,0.286,0.45,0.55,0.842,0.158,0.641,0.359,0,0,0,0,13,140,24,156,144,17,32,67,94,145,103,63,78,89,48,118,1,2019,2020,True,LAL,HOU
2019-20,1610612745,HOU,Houston Rockets,41900225,2020-09-12,HOU @ LAL,L,48.0,0.449,0.551,0.417,0.042,0.406,0.063,0.177,0.167,0.375,0.35,0.65,0.846,0.154,0.545,0.455,0,0,0,0,13,158,9,124,148,51,128,75,52,84,137,30,73,90,118,48,1,2019,2020,False,LAL,HOU
2019-20,1610612743,DEN,Denver Nuggets,41900235,2020-09-11,DEN @ LAC,W,48.0,0.667,0.333,0.486,0.144,0.324,0.054,0.189,0.108,0.342,0.444,0.556,0.667,0.333,0.513,0.487,0,0,0,0,13,18,147,78,26,94,141,58,125,110,109,53,143,15,131,35,1,2019,2020,False,LAC,DEN
2019-20,1610612746,LAC,LA Clippers,41900235,2020-09-11,LAC vs. DEN,L,48.0,0.523,0.477,0.4,0.095,0.457,0.105,0.143,0.162,0.305,0.429,0.571,0.813,0.188,0.595,0.405,0,0,0,0,13,127,39,134,80,24,66,117,59,136,119,46,89,77,80,82,1,2019,2020,True,LAC,DEN
2019-20,1610612761,TOR,Toronto Raptors,41900217,2020-09-11,TOR vs. BOS,L,48.0,0.627,0.373,0.529,0.069,0.276,0.115,0.195,0.207,0.46,0.391,0.609,1.0,0.0,0.548,0.452,0,0,0,0,13,42,125,43,116,135,58,52,19,24,126,41,1,140,117,50,1,2019,2020,True,TOR,BOS
