season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2019-20,1610612747,LAL,Los Angeles Lakers,41900401,2020-09-30,LAL vs. MIA,W,48.0,0.542,0.321,0.122,0.304,0.489,0.157,0.082,0.132,0,0,0,0,13,75,61,57,35,41,16,159,7,1,2019,2020,True,LAL,MIA
2019-20,1610612748,MIA,Miami Heat,41900401,2020-09-30,MIA @ LAL,L,48.0,0.489,0.157,0.082,0.132,0.542,0.321,0.122,0.304,0,0,0,0,13,126,150,8,160,91,105,108,130,1,2019,2020,False,LAL,MIA
2019-20,1610612738,BOS,Boston Celtics,41900306,2020-09-27,BOS @ MIA,L,48.0,0.51,0.152,0.099,0.276,0.644,0.325,0.119,0.139,0,0,0,0,13,115,156,19,51,159,108,118,8,1,2019,2020,False,MIA,BOS
2019-20,1610612748,MIA,Miami Heat,41900306,2020-09-27,MIA vs. BOS,W,48.0,0.644,0.325,0.119,0.139,0.51,0.152,0.099,0.276,0,0,0,0,13,8,59,48,159,52,11,148,116,1,2019,2020,True,MIA,BOS
2019-20,1610612747,LAL,Los Angeles Lakers,41900315,2020-09-26,LAL vs. DEN,W,48.0,0.604,0.377,0.141,0.158,0.467,0.289,0.11,0.259,0,0,0,0,13,21,26,87,150,22,86,133,93,1,2019,2020,True,LAL,DEN
2019-20,1610612743,DEN,Denver Nuggets,41900315,2020-09-26,DEN @ LAL,L,48.0,0.467,0.289,0.11,0.259,0.604,0.377,0.141,0.158,0,0,0,0,13,144,80,34,73,146,141,79,17,1,2019,2020,False,LAL,DEN
2019-20,1610612738,BOS,Boston Celtics,41900305,2020-09-25,BOS vs. MIA,W,48.0,0.516,0.312,0.108,0.34,0.494,0.337,0.13,0.2,0,0,0,0,13,111,65,29,19,42,120,98,37,1,2019,2020,True,BOS,MIA
2019-20,1610612748,MIA,Miami Heat,41900305,2020-09-25,MIA @ BOS,L,48.0,0.494,0.337,0.13,0.2,0.516,0.312,0.108,0.34,0,0,0,0,13,124,46,68,127,56,102,138,147,1,2019,2020,False,BOS,MIA
2019-20,1610612747,LAL,Los Angeles Lakers,41900314,2020-09-24,LAL @ DEN,W,48.0,0.538,0.438,0.121,0.404,0.571,0.299,0.122,0.25,0,0,0,0,13,84,11,53,4,123,95,111,87,1,2019,2020,False,DEN,LAL
2019-20,1610612743,DEN,Denver Nuggets,41900314,2020-09-24,DEN vs. LAL,L,48.0,0.571,0.299,0.122,0.25,0.538,0.438,0.121,0.404,0,0,0,0,13,44,72,56,76,83,156,114,163,1,2019,2020,True,DEN,LAL
2019-20,1610612738,BOS,Boston Celtics,41900304,2020-09-23,BOS @ MIA,L,48.0,0.561,0.256,0.198,0.326,0.484,0.297,0.083,0.315,0,0,0,0,13,55,97,153,27,36,93,158,136,1,2019,2020,False,MIA,BOS
2019-20,1610612748,MIA,Miami Heat,41900304,2020-09-23,MIA vs. BOS,W,48.0,0.484,0.297,0.083,0.315,0.561,0.256,0.198,0.326,0,0,0,0,13,130,74,9,31,112,69,14,140,1,2019,2020,True,MIA,BOS
2019-20,1610612747,LAL,Los Angeles Lakers,41900313,2020-09-22,LAL @ DEN,L,48.0,0.554,0.265,0.165,0.213,0.623,0.397,0.204,0.343,0,0,0,0,13,62,94,126,117,153,148,9,151,1,2019,2020,False,DEN,LAL
2019-20,1610612743,DEN,Denver Nuggets,41900313,2020-09-22,DEN vs. LAL,W,48.0,0.623,0.397,0.204,0.343,0.554,0.265,0.165,0.213,0,0,0,0,13,14,19,158,16,105,72,41,48,1,2019,2020,True,DEN,LAL
2019-20,1610612747,LAL,Los Angeles Lakers,41900312,2020-09-20,LAL vs. DEN,W,48.0,0.524,0.229,0.247,0.383,0.527,0.446,0.216,0.289,0,0,0,0,13,98,114,166,8,72,158,5,122,1,2019,2020,True,LAL,DEN
2019-20,1610612743,DEN,Denver Nuggets,41900312,2020-09-20,DEN @ LAL,L,48.0,0.527,0.446,0.216,0.289,0.524,0.229,0.247,0.383,0,0,0,0,13,95,9,162,44,68,52,1,159,1,2019,2020,False,LAL,DEN
