season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away
2019-20,1610612748,MIA,Miami Heat,41900304,2020-09-23,MIA vs. BOS,W,48.0,39,91,0.429,10,37,0.27,24,27,0.889,10,30,40,20,8.0,9,2,5,20,24,112,3.0,1,1,1,1,13,66,27,119,122,68,146,28,49,28,46,127,119,115,7,31,133,96,48,41,66,70,1,2019,2020,True,MIA,BOS
2019-20,1610612738,BOS,Boston Celtics,41900304,2020-09-23,BOS @ MIA,L,48.0,39,82,0.476,14,40,0.35,17,21,0.81,12,34,46,28,19.0,3,5,2,24,20,109,-3.0,1,84,84,84,13,66,109,56,55,45,90,95,103,70,23,75,42,19,148,150,43,10,111,105,85,91,1,2019,2020,False,MIA,BOS
2019-20,1610612743,DEN,Denver Nuggets,41900313,2020-09-22,DEN vs. LAL,W,48.0,40,73,0.548,11,29,0.379,23,29,0.793,9,35,44,26,20.0,8,2,3,21,26,114,8.0,1,1,1,1,13,56,159,11,104,135,60,32,32,83,62,69,62,34,154,48,133,35,63,17,54,52,1,2019,2020,True,DEN,LAL
2019-20,1610612747,LAL,Los Angeles Lakers,41900313,2020-09-22,LAL @ DEN,L,48.0,43,83,0.518,6,26,0.231,14,22,0.636,4,21,25,27,16.0,11,3,2,26,21,106,-8.0,1,84,84,84,13,32,98,19,164,156,160,129,96,157,151,166,166,23,111,12,105,10,137,88,100,109,1,2019,2020,False,DEN,LAL
2019-20,1610612743,DEN,Denver Nuggets,41900312,2020-09-20,DEN @ LAL,L,48.0,35,74,0.473,8,24,0.333,25,33,0.758,7,24,31,22,21.0,12,4,7,22,30,103,-2.0,1,84,84,84,13,123,156,63,150,162,107,21,18,107,101,160,160,85,159,3,72,144,80,2,117,85,1,2019,2020,False,LAL,DEN
2019-20,1610612747,LAL,Los Angeles Lakers,41900312,2020-09-20,LAL vs. DEN,W,48.0,37,83,0.446,13,36,0.361,18,19,0.947,13,31,44,23,24.0,9,7,4,30,22,105,2.0,1,1,1,1,13,102,98,97,72,77,76,83,116,4,17,114,62,66,166,31,13,63,165,74,106,77,1,2019,2020,True,LAL,DEN
2019-20,1610612738,BOS,Boston Celtics,41900303,2020-09-19,BOS @ MIA,W,48.0,41,85,0.482,9,26,0.346,26,30,0.867,10,40,50,27,14.0,8,3,8,29,24,117,11.0,1,1,1,1,13,47,77,51,135,156,93,18,28,40,46,27,21,23,78,48,105,155,160,41,38,37,1,2019,2020,False,MIA,BOS
2019-20,1610612748,MIA,Miami Heat,41900303,2020-09-19,MIA vs. BOS,L,48.0,33,85,0.388,12,44,0.273,28,34,0.824,12,30,42,21,13.0,5,8,3,24,29,106,-11.0,1,84,84,84,13,143,77,152,87,23,144,11,11,61,23,127,84,105,64,120,4,35,111,3,100,127,1,2019,2020,True,MIA,BOS
2019-20,1610612743,DEN,Denver Nuggets,41900311,2020-09-18,DEN @ LAL,L,48.0,41,83,0.494,9,26,0.346,23,28,0.821,9,28,37,23,16.0,3,2,6,26,28,114,-12.0,1,84,84,84,13,47,98,38,135,156,93,32,42,64,62,140,136,66,111,150,133,125,137,8,54,131,1,2019,2020,False,LAL,DEN
2019-20,1610612747,LAL,Los Angeles Lakers,41900311,2020-09-18,LAL vs. DEN,W,48.0,44,83,0.53,11,26,0.423,27,37,0.73,10,24,34,33,12.0,10,6,2,28,26,126,12.0,1,1,1,1,13,21,98,16,104,156,33,14,6,125,46,160,156,3,44,18,24,10,154,17,14,30,1,2019,2020,True,LAL,DEN
2019-20,1610612748,MIA,Miami Heat,41900302,2020-09-17,MIA @ BOS,W,48.0,40,90,0.444,14,43,0.326,12,14,0.857,11,27,38,27,11.0,11,2,3,19,22,106,5.0,1,1,1,1,13,56,36,99,55,29,117,139,149,44,36,147,128,23,28,12,133,35,31,74,100,65,1,2019,2020,False,BOS,MIA
2019-20,1610612738,BOS,Boston Celtics,41900302,2020-09-17,BOS vs. MIA,L,48.0,36,72,0.5,10,28,0.357,19,24,0.792,6,35,41,19,20.0,5,3,2,22,19,101,-5.0,1,84,84,84,13,114,162,31,122,141,80,76,78,85,124,69,93,130,154,120,105,10,80,120,125,100,1,2019,2020,True,BOS,MIA
2019-20,1610612743,DEN,Denver Nuggets,41900237,2020-09-15,DEN @ LAC,W,48.0,38,77,0.494,13,37,0.351,15,16,0.938,11,42,53,22,20.0,4,5,3,20,20,104,15.0,1,1,1,1,13,83,141,40,72,68,89,118,138,7,36,19,15,85,154,137,43,35,48,105,109,16,1,2019,2020,False,LAC,DEN
2019-20,1610612748,MIA,Miami Heat,41900301,2020-09-15,MIA @ BOS,W,53.0,40,85,0.471,16,36,0.444,21,28,0.75,7,34,41,32,13.0,6,6,6,23,25,117,3.0,1,1,1,1,3,56,77,65,34,77,24,54,42,110,101,75,93,6,64,98,24,125,94,31,38,70,1,2019,2020,False,BOS,MIA
2019-20,1610612738,BOS,Boston Celtics,41900301,2020-09-15,BOS vs. MIA,L,53.0,39,88,0.443,15,42,0.357,21,23,0.913,6,31,37,24,11.0,9,6,6,25,23,114,-3.0,1,84,84,84,3,66,55,102,45,33,80,54,85,17,124,114,136,58,28,31,24,125,127,57,54,91,1,2019,2020,True,BOS,MIA
2019-20,1610612746,LAC,LA Clippers,41900237,2020-09-15,LAC vs. DEN,L,48.0,34,90,0.378,9,35,0.257,12,16,0.75,12,25,37,21,10.0,8,3,5,20,20,89,-15.0,1,84,84,84,13,136,36,156,135,86,153,139,138,110,23,155,136,105,18,48,105,96,48,105,157,146,1,2019,2020,True,LAC,DEN
2019-20,1610612743,DEN,Denver Nuggets,41900236,2020-09-13,DEN vs. LAC,W,48.0,40,74,0.541,12,25,0.48,19,27,0.704,6,35,41,26,15.0,8,3,4,18,22,111,13.0,1,1,1,1,13,56,156,15,87,160,14,76,49,135,124,69,93,34,93,48,105,63,23,74,70,25,1,2019,2020,True,DEN,LAC
2019-20,1610612746,LAC,LA Clippers,41900236,2020-09-13,LAC @ DEN,L,48.0,32,78,0.41,10,27,0.37,24,27,0.889,9,28,37,20,16.0,10,4,3,22,18,98,-13.0,1,84,84,84,13,153,135,141,122,147,68,28,49,28,62,140,136,115,111,18,72,35,80,137,139,138,1,2019,2020,False,DEN,LAC
2019-20,1610612745,HOU,Houston Rockets,41900225,2020-09-12,HOU @ LAL,L,48.0,33,89,0.371,13,49,0.265,17,24,0.708,9,22,31,18,12.0,6,3,7,26,24,96,-23.0,1,84,84,84,13,143,46,159,72,8,149,95,78,132,62,165,160,140,44,98,105,144,137,41,145,157,1,2019,2020,False,LAL,HOU
2019-20,1610612747,LAL,Los Angeles Lakers,41900225,2020-09-12,LAL vs. HOU,W,48.0,39,74,0.527,19,37,0.514,22,29,0.759,6,44,50,25,20.0,5,7,3,24,26,119,23.0,1,1,1,1,13,66,156,17,9,68,4,42,32,103,124,10,21,44,154,120,13,35,111,17,32,8,1,2019,2020,True,LAL,HOU
2019-20,1610612761,TOR,Toronto Raptors,41900217,2020-09-11,TOR vs. BOS,L,48.0,31,75,0.413,8,28,0.286,17,19,0.895,7,37,44,17,18.0,1,6,5,23,16,87,-5.0,1,84,84,84,13,156,149,137,150,141,138,95,116,24,101,50,62,152,141,165,24,96,94,150,160,100,1,2019,2020,True,TOR,BOS
2019-20,1610612746,LAC,LA Clippers,41900235,2020-09-11,LAC vs. DEN,L,48.0,37,88,0.42,16,42,0.381,15,17,0.882,10,31,41,22,11.0,6,5,5,22,22,105,-6.0,1,84,84,84,13,102,55,130,34,33,58,118,131,36,46,114,93,85,28,98,43,96,80,74,106,103,1,2019,2020,True,LAC,DEN
2019-20,1610612743,DEN,Denver Nuggets,41900235,2020-09-11,DEN @ LAC,W,48.0,39,81,0.481,12,27,0.444,21,25,0.84,6,38,44,20,11.0,7,5,5,22,22,111,6.0,1,1,1,1,13,66,114,52,87,147,24,54,73,55,124,39,62,115,28,73,43,96,80,74,70,61,1,2019,2020,False,LAC,DEN
2019-20,1610612738,BOS,Boston Celtics,41900217,2020-09-11,BOS @ TOR,W,48.0,35,86,0.407,9,38,0.237,13,23,0.565,10,34,44,19,12.0,12,5,6,16,23,92,5.0,1,1,1,1,13,123,72,143,135,57,158,135,85,164,46,75,62,130,44,3,43,125,12,57,155,65,1,2019,2020,False,TOR,BOS
2019-20,1610612747,LAL,Los Angeles Lakers,41900224,2020-09-10,LAL @ HOU,W,48.0,43,88,0.489,9,30,0.3,15,16,0.938,12,40,52,30,18.0,9,4,6,27,21,110,10.0,1,1,1,1,13,32,55,45,135,128,131,118,138,7,23,27,16,11,141,31,72,125,151,88,79,41,1,2019,2020,False,HOU,LAL
2019-20,1610612745,HOU,Houston Rockets,41900224,2020-09-10,HOU vs. LAL,L,48.0,28,65,0.431,14,33,0.424,30,39,0.769,1,25,26,24,17.0,10,6,4,21,27,100,-10.0,1,84,84,84,13,164,166,116,55,111,31,6,3,94,166,155,165,58,127,18,24,63,63,14,130,121,1,2019,2020,True,HOU,LAL
2019-20,1610612761,TOR,Toronto Raptors,41900216,2020-09-09,TOR @ BOS,W,58.0,44,101,0.436,19,47,0.404,18,25,0.72,8,38,46,22,13.0,10,8,4,26,25,125,3.0,1,1,1,1,1,21,2,112,9,11,41,83,73,129,81,39,42,85,64,18,4,63,137,31,15,70,1,2019,2020,False,BOS,TOR
2019-20,1610612746,LAC,LA Clippers,41900234,2020-09-09,LAC @ DEN,W,48.0,33,79,0.418,8,28,0.286,22,30,0.733,9,32,41,19,11.0,7,5,5,26,25,96,11.0,1,1,1,1,13,143,127,132,150,141,138,42,28,123,62,101,93,130,28,73,43,96,137,31,145,37,1,2019,2020,False,DEN,LAC
2019-20,1610612738,BOS,Boston Celtics,41900216,2020-09-09,BOS vs. TOR,L,58.0,44,100,0.44,19,46,0.413,15,18,0.833,14,44,58,32,16.0,5,4,8,25,26,122,-3.0,1,84,84,84,1,21,4,108,9,17,38,118,126,57,14,10,2,6,111,120,72,155,127,17,23,91,1,2019,2020,True,BOS,TOR
2019-20,1610612743,DEN,Denver Nuggets,41900234,2020-09-09,DEN vs. LAC,L,48.0,27,68,0.397,9,27,0.333,22,26,0.846,5,33,38,19,17.0,4,5,5,25,26,85,-11.0,1,84,84,84,13,166,165,148,135,147,107,42,61,49,140,88,128,130,127,137,43,96,127,17,163,127,1,2019,2020,True,DEN,LAC
2019-20,1610612747,LAL,Los Angeles Lakers,41900223,2020-09-08,LAL @ HOU,W,48.0,43,78,0.551,10,30,0.333,16,23,0.696,9,34,43,25,15.0,6,6,1,15,18,112,10.0,1,1,1,1,13,32,135,9,122,128,107,106,85,140,62,75,75,44,93,98,24,4,7,137,66,41,1,2019,2020,False,HOU,LAL
2019-20,1610612748,MIA,Miami Heat,41900205,2020-09-08,MIA @ MIL,W,48.0,35,73,0.479,11,31,0.355,22,24,0.917,5,43,48,21,22.0,6,7,5,21,23,103,9.0,1,1,1,1,13,123,159,54,104,122,85,42,78,15,140,14,34,105,162,98,13,96,63,57,117,47,1,2019,2020,False,MIL,MIA
2019-20,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08,MIL vs. MIA,L,48.0,33,91,0.363,9,33,0.273,19,26,0.731,13,28,41,20,11.0,7,5,7,23,21,94,-9.0,1,84,84,84,13,143,27,161,135,111,144,76,61,124,17,140,93,115,28,73,43,144,94,88,149,116,1,2019,2020,True,MIL,MIA
2019-20,1610612745,HOU,Houston Rockets,41900223,2020-09-08,HOU vs. LAL,L,48.0,38,81,0.469,12,30,0.4,14,14,1.0,6,24,30,23,10.0,8,1,6,18,15,102,-10.0,1,84,84,84,13,83,114,69,87,128,42,129,149,1,124,160,163,66,18,48,158,125,23,156,120,121,1,2019,2020,True,HOU,LAL
2019-20,1610612761,TOR,Toronto Raptors,41900215,2020-09-07,TOR vs. BOS,L,48.0,33,85,0.388,12,40,0.3,11,13,0.846,10,26,36,19,14.0,8,5,6,24,19,89,-22.0,1,84,84,84,13,143,77,152,87,45,131,148,156,49,46,153,145,130,78,48,43,125,111,120,157,156,1,2019,2020,True,TOR,BOS
2019-20,1610612746,LAC,LA Clippers,41900233,2020-09-07,LAC @ DEN,W,48.0,41,75,0.547,11,31,0.355,20,26,0.769,3,38,41,23,17.0,7,4,0,20,26,113,6.0,1,1,1,1,13,47,149,12,104,122,85,67,61,94,161,39,93,66,127,73,72,1,48,17,63,61,1,2019,2020,False,DEN,LAC
2019-20,1610612738,BOS,Boston Celtics,41900215,2020-09-07,BOS @ TOR,W,48.0,38,77,0.494,11,34,0.324,24,27,0.889,4,41,45,23,13.0,5,6,5,19,24,111,22.0,1,1,1,1,13,83,141,40,104,100,120,28,49,28,151,22,54,66,64,120,24,96,31,41,70,11,1,2019,2020,False,TOR,BOS
2019-20,1610612743,DEN,Denver Nuggets,41900233,2020-09-07,DEN vs. LAC,L,48.0,44,94,0.468,11,34,0.324,8,10,0.8,8,28,36,32,12.0,10,0,4,26,20,107,-6.0,1,84,84,84,13,21,17,70,104,100,120,164,164,75,81,140,145,6,44,18,164,63,137,105,94,103,1,2019,2020,True,DEN,LAC
2019-20,1610612747,LAL,Los Angeles Lakers,41900222,2020-09-06,LAL vs. HOU,W,48.0,47,83,0.566,12,27,0.444,11,18,0.611,9,32,41,30,16.0,11,5,2,17,21,117,8.0,1,1,1,1,13,10,98,4,87,147,24,148,126,160,62,101,93,11,111,12,43,10,18,88,38,52,1,2019,2020,True,LAL,HOU
2019-20,1610612748,MIA,Miami Heat,41900204,2020-09-06,MIA vs. MIL,L,53.0,40,90,0.444,17,47,0.362,18,20,0.9,6,35,41,33,16.0,8,1,4,18,20,115,-3.0,1,84,84,84,3,56,36,99,24,11,75,83,112,21,124,69,93,3,111,48,158,63,23,105,48,91,1,2019,2020,True,MIA,MIL
2019-20,1610612745,HOU,Houston Rockets,41900222,2020-09-06,HOU @ LAL,L,48.0,35,78,0.449,22,53,0.415,17,23,0.739,8,27,35,22,17.0,7,2,5,21,17,109,-8.0,1,84,84,84,13,123,135,94,2,3,36,95,85,121,81,147,151,85,127,73,133,96,63,145,85,109,1,2019,2020,False,LAL,HOU
2019-20,1610612749,MIL,Milwaukee Bucks,41900204,2020-09-06,MIL @ MIA,W,53.0,45,92,0.489,11,35,0.314,17,22,0.773,9,37,46,25,12.0,10,4,1,20,18,118,3.0,1,1,1,1,3,15,21,44,104,86,125,95,96,93,62,50,42,44,44,18,72,4,48,137,35,70,1,2019,2020,False,MIA,MIL
2019-20,1610612738,BOS,Boston Celtics,41900214,2020-09-05,BOS vs. TOR,L,48.0,33,75,0.44,7,35,0.2,20,27,0.741,6,39,45,18,14.0,6,2,5,20,21,93,-7.0,1,84,84,84,13,143,149,108,159,86,163,67,49,119,124,33,54,140,78,98,133,96,48,88,152,107,1,2019,2020,True,BOS,TOR
2019-20,1610612761,TOR,Toronto Raptors,41900214,2020-09-05,TOR @ BOS,W,48.0,34,86,0.395,17,44,0.386,15,19,0.789,8,33,41,23,12.0,4,5,2,21,20,100,7.0,1,1,1,1,13,136,72,149,24,23,53,118,116,86,81,88,93,66,44,137,43,10,63,105,130,59,1,2019,2020,False,BOS,TOR
2019-20,1610612746,LAC,LA Clippers,41900232,2020-09-05,LAC vs. DEN,L,48.0,36,88,0.409,9,32,0.281,20,29,0.69,19,33,52,20,17.0,9,4,8,17,23,101,-9.0,1,84,84,84,13,114,55,142,135,117,140,67,32,142,2,88,16,115,127,31,72,155,18,57,125,116,1,2019,2020,True,LAC,DEN
2019-20,1610612743,DEN,Denver Nuggets,41900232,2020-09-05,DEN @ LAC,W,48.0,41,91,0.451,15,40,0.375,13,17,0.765,14,31,45,18,12.0,9,8,4,23,17,110,9.0,1,1,1,1,13,47,27,91,45,45,64,135,131,99,14,114,54,140,44,31,4,63,94,145,79,47,1,2019,2020,False,LAC,DEN
2019-20,1610612749,MIL,Milwaukee Bucks,41900203,2020-09-04,MIL @ MIA,L,48.0,37,88,0.42,11,37,0.297,15,21,0.714,8,36,44,23,10.0,8,5,6,22,19,100,-15.0,1,84,84,84,13,102,55,130,104,68,134,118,103,130,81,59,62,66,18,48,43,125,80,120,130,146,1,2019,2020,False,MIA,MIL
2019-20,1610612747,LAL,Los Angeles Lakers,41900221,2020-09-04,LAL vs. HOU,L,48.0,35,83,0.422,11,38,0.289,16,19,0.842,10,31,41,18,17.0,8,9,3,20,19,97,-15.0,1,84,84,84,13,123,98,127,104,57,137,106,116,53,46,114,93,140,127,48,1,35,48,120,142,146,1,2019,2020,True,LAL,HOU
2019-20,1610612745,HOU,Houston Rockets,41900221,2020-09-04,HOU @ LAL,W,48.0,39,81,0.481,14,39,0.359,20,27,0.741,4,37,41,19,16.0,13,3,9,19,20,112,15.0,1,1,1,1,13,66,114,52,55,51,78,67,49,119,151,50,93,130,111,2,105,164,31,105,66,16,1,2019,2020,False,LAL,HOU
2019-20,1610612748,MIA,Miami Heat,41900203,2020-09-04,MIA vs. MIL,W,48.0,35,78,0.449,18,47,0.383,27,34,0.794,9,40,49,27,12.0,3,6,5,19,22,115,15.0,1,1,1,1,13,123,135,94,17,11,56,14,11,81,62,27,30,23,44,150,24,96,31,74,48,16,1,2019,2020,True,MIA,MIL
2019-20,1610612761,TOR,Toronto Raptors,41900213,2020-09-03,TOR @ BOS,W,48.0,41,88,0.466,13,40,0.325,9,16,0.563,6,33,39,23,13.0,7,5,7,20,16,104,1.0,1,1,1,1,13,47,55,72,72,45,118,157,138,165,124,88,125,66,64,73,43,144,48,150,109,83,1,2019,2020,False,BOS,TOR
2019-20,1610612746,LAC,LA Clippers,41900231,2020-09-03,LAC vs. DEN,W,48.0,48,84,0.571,10,24,0.417,14,17,0.824,9,36,45,23,15.0,7,3,5,24,21,120,23.0,1,1,1,1,13,8,87,3,122,162,34,129,131,61,62,59,54,66,93,73,105,96,111,88,31,8,1,2019,2020,True,LAC,DEN
2019-20,1610612743,DEN,Denver Nuggets,41900231,2020-09-03,DEN @ LAC,L,48.0,35,83,0.422,9,36,0.25,18,27,0.667,12,28,40,20,15.0,9,5,3,21,24,97,-23.0,1,84,84,84,13,123,98,127,135,77,155,83,49,147,23,140,119,115,93,31,43,35,63,41,142,157,1,2019,2020,False,LAC,DEN
2019-20,1610612738,BOS,Boston Celtics,41900213,2020-09-03,BOS vs. TOR,L,48.0,39,83,0.47,9,29,0.31,16,21,0.762,7,37,44,21,15.0,6,7,5,16,20,103,-1.0,1,84,84,84,13,66,98,67,135,135,129,106,103,101,101,50,62,105,93,98,13,96,12,105,117,84,1,2019,2020,True,BOS,TOR
2019-20,1610612748,MIA,Miami Heat,41900202,2020-09-02,MIA @ MIL,W,48.0,37,81,0.457,17,45,0.378,25,32,0.781,7,31,38,22,10.0,12,4,2,26,25,116,2.0,1,1,1,1,13,102,114,80,24,20,63,21,23,92,101,114,128,85,18,3,72,10,137,31,45,77,1,2019,2020,False,MIL,MIA
2019-20,1610612745,HOU,Houston Rockets,41900177,2020-09-02,HOU vs. OKC,W,48.0,35,88,0.398,17,49,0.347,17,19,0.895,11,33,44,18,12.0,11,7,4,24,16,104,2.0,1,1,1,1,13,123,55,147,24,8,92,95,116,24,36,88,62,140,44,12,13,63,111,150,109,77,1,2019,2020,True,HOU,OKC
2019-20,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02,OKC @ HOU,L,48.0,35,76,0.461,16,34,0.471,16,21,0.762,7,39,46,24,22.0,6,4,7,16,24,102,-2.0,1,84,84,84,13,123,145,78,34,100,16,106,103,101,101,33,42,58,162,98,72,144,12,41,120,85,1,2019,2020,False,HOU,OKC
2019-20,1610612749,MIL,Milwaukee Bucks,41900202,2020-09-02,MIL vs. MIA,L,48.0,37,85,0.435,7,25,0.28,33,39,0.846,17,33,50,16,14.0,6,2,4,25,26,114,-2.0,1,84,84,84,13,102,77,113,159,160,141,2,3,49,3,88,21,155,78,98,133,63,127,17,54,85,1,2019,2020,True,MIL,MIA
2019-20,1610612738,BOS,Boston Celtics,41900212,2020-09-01,BOS @ TOR,W,48.0,32,76,0.421,15,38,0.395,23,25,0.92,4,40,44,18,17.0,6,9,7,20,19,102,3.0,1,1,1,1,13,153,145,129,45,57,47,32,73,14,151,27,62,140,127,98,1,144,48,120,120,70,1,2019,2020,False,TOR,BOS
2019-20,1610612743,DEN,Denver Nuggets,41900167,2020-09-01,DEN vs. UTA,W,48.0,31,83,0.373,8,31,0.258,10,13,0.769,8,38,46,21,11.0,7,4,3,18,14,80,2.0,1,1,1,1,13,156,98,158,150,122,151,153,156,94,81,39,42,105,28,73,72,35,23,161,164,77,1,2019,2020,True,DEN,UTA
2019-20,1610612762,UTA,Utah Jazz,41900167,2020-09-01,UTA @ DEN,L,48.0,30,79,0.38,8,34,0.235,10,15,0.667,10,38,48,16,14.0,6,3,4,14,18,78,-2.0,1,84,84,84,13,161,127,155,150,100,159,153,147,147,46,39,34,155,78,98,105,63,4,137,166,85,1,2019,2020,False,DEN,UTA
2019-20,1610612761,TOR,Toronto Raptors,41900212,2020-09-01,TOR vs. BOS,L,48.0,36,90,0.4,11,40,0.275,16,19,0.842,7,34,41,25,12.0,10,7,9,19,20,99,-3.0,1,84,84,84,13,114,36,144,104,45,143,106,116,53,101,75,93,44,44,18,13,164,31,105,136,91,1,2019,2020,True,TOR,BOS
