GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,203085,Austin Rivers,Austin,1610612746,LAC,23.0,1,0,1,0.0,65.6,0.0,0.0,0.0,0.0,0.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,45.0,98,99,19,99,14,36,34,24,55,1,130,1,108,32,1,1,64,46
Players,201933,Blake Griffin,Blake,1610612746,LAC,27.0,1,0,1,0.0,49.0,0.0,0.0,0.0,0.0,11.1,22.2,11.1,44.4,0.0,0.0,0.0,0.0,-11.1,98,99,19,99,76,36,34,24,55,51,100,87,32,32,1,1,64,131
Players,101108,Chris Paul,Chris,1610612746,LAC,31.0,1,0,1,0.0,49.0,22.2,0.0,0.0,0.0,11.1,22.2,11.1,44.4,0.0,0.0,22.2,0.0,38.9,98,99,19,99,76,3,34,24,55,51,100,87,32,32,1,121,64,55
Players,202332,Cole Aldrich,Cole,1610612746,LAC,27.0,1,0,1,0.0,43.3,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,98,99,19,99,108,36,34,24,55,1,131,1,108,32,1,130,64,106
Players,201599,DeAndre Jordan,DeAndre,1610612746,LAC,27.0,2,0,2,0.0,57.1,0.0,0.0,0.0,0.0,8.3,33.3,8.3,33.3,0.0,0.0,0.0,33.3,48.3,78,99,69,99,32,36,34,24,55,46,112,79,59,32,1,1,3,37
Players,200755,JJ Redick,JJ,1610612746,LAC,32.0,2,0,2,0.0,51.9,0.0,13.3,0.0,13.3,6.7,33.3,6.7,26.7,0.0,0.0,6.7,0.0,26.7,78,99,69,99,58,36,8,24,22,43,112,73,77,32,1,93,64,76
Players,2037,Jamal Crawford,Jamal,1610612746,LAC,36.0,2,0,2,0.0,55.6,0.0,0.0,0.0,0.0,6.7,46.7,6.7,26.7,0.0,0.0,0.0,13.3,43.3,78,99,69,99,40,36,34,24,55,43,126,73,77,32,1,1,14,50
Players,201145,Jeff Green,Jeff,1610612746,LAC,29.0,1,0,1,0.0,61.3,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,48.0,98,99,19,99,18,36,34,24,55,1,117,1,108,32,1,119,64,39
Players,201601,Luc Mbah a Moute,Luc,1610612746,LAC,29.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,99,19,99,127,36,34,24,55,1,1,1,108,32,1,1,64,106
Players,1718,Paul Pierce,Paul,1610612746,LAC,38.0,1,0,1,0.0,37.4,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,98,99,19,99,116,36,34,24,55,1,129,1,108,32,1,122,64,106
