season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612745,HOU,Houston Rockets,22201222,2023-04-09,HOU @ WAS,W,48.0,109.3,107.5,103.6,103.8,5.7,3.7,0.545,1.6,16.8,0.25,0.724,0.5,0.142,0.522,0.557,104.8,105.5,87.92,106,0.532,1,1,1,1,159,1774,411,1021,1789,1548,1646,1529,1197,1176,1307,1547,1585,245,873,1,2022,2023,False,WAS,HOU,APR
2022-23,1610612745,HOU,Houston Rockets,22201202,2023-04-07,HOU @ CHA,W,48.0,105.3,107.7,99.2,104.8,6.1,2.9,0.5,1.11,14.9,0.314,0.731,0.524,0.183,0.511,0.553,108.1,104.0,86.67,104,0.515,1,1,1,1,159,1763,480,1084,2083,2293,2129,779,1115,776,2126,1711,1664,387,1072,1,2022,2023,False,CHA,HOU,APR
2022-23,1610612745,HOU,Houston Rockets,22201183,2023-04-04,HOU vs. DEN,W,48.0,117.5,120.4,101.1,102.0,16.4,18.4,0.489,1.77,15.3,0.417,0.725,0.559,0.126,0.52,0.551,103.7,102.0,85.0,103,0.554,1,1,1,1,159,708,321,219,2162,1282,2035,76,1173,302,895,1587,1697,695,608,1,2022,2023,True,HOU,DEN,APR
2022-23,1610612745,HOU,Houston Rockets,22201171,2023-04-02,HOU vs. LAL,L,48.0,108.6,110.1,133.6,134.0,-25.0,-23.9,0.523,2.3,16.4,0.3,0.727,0.481,0.101,0.495,0.512,100.4,99.5,82.92,99,0.349,1,1231,1231,1231,159,1569,2360,2359,1976,607,1731,938,1153,1590,375,1896,2162,1231,2411,1,2022,2023,True,HOU,LAL,APR
2022-23,1610612745,HOU,Houston Rockets,22201155,2023-03-31,HOU vs. DET,W,48.0,120.0,119.8,115.1,116.2,4.9,3.6,0.474,1.5,13.1,0.388,0.686,0.54,0.119,0.524,0.589,100.3,100.0,83.33,101,0.526,1,1,1,1,159,744,1432,1028,2252,1724,2343,175,1661,519,727,1516,1079,1133,946,1,2022,2023,True,HOU,DET,MAR
2022-23,1610612745,HOU,Houston Rockets,22201137,2023-03-29,HOU @ BKN,L,48.0,117.2,116.3,125.7,126.8,-8.4,-10.5,0.457,2.1,15.0,0.393,0.791,0.566,0.102,0.515,0.532,97.6,97.5,81.25,98,0.443,1,1231,1231,1231,159,1010,2155,1929,2311,810,2103,156,469,223,391,1663,1978,1635,1893,1,2022,2023,False,BKN,HOU,MAR
2022-23,1610612745,HOU,Houston Rockets,22201124,2023-03-27,HOU @ NYK,L,48.0,114.1,115.0,133.9,134.3,-19.8,-19.3,0.571,1.71,17.4,0.286,0.8,0.517,0.14,0.523,0.576,101.5,101.0,84.17,100,0.4,1,1231,1231,1231,159,1126,2366,2261,1552,1367,1449,1109,368,913,1250,1531,1280,917,2236,1,2022,2023,False,NYK,HOU,MAR
2022-23,1610612745,HOU,Houston Rockets,22201117,2023-03-26,HOU @ CLE,L,48.0,95.9,100.0,118.0,117.4,-22.1,-17.4,0.571,1.05,15.7,0.348,0.644,0.495,0.209,0.475,0.518,93.2,91.5,76.25,91,0.376,1,1231,1231,1231,159,2199,1529,2211,1552,2333,1938,443,2079,1351,2365,2131,2119,2369,2343,1,2022,2023,False,CLE,HOU,MAR
2022-23,1610612745,HOU,Houston Rockets,22201100,2023-03-24,HOU @ MEM,L,48.0,111.5,110.7,143.6,148.0,-32.1,-37.4,0.532,1.56,18.0,0.25,0.763,0.488,0.155,0.58,0.592,103.7,102.5,85.42,103,0.38,1,1231,1231,1231,159,1526,2458,2446,1911,1623,1261,1529,739,1467,1614,737,1031,627,2330,1,2022,2023,False,MEM,HOU,MAR
2022-23,1610612745,HOU,Houston Rockets,22201088,2023-03-22,HOU @ MEM,L,48.0,126.1,128.9,129.3,132.7,-3.2,-3.8,0.563,1.69,18.6,0.458,0.659,0.554,0.165,0.581,0.606,99.8,97.5,81.25,97,0.472,1,1231,1231,1231,159,221,2338,1444,1641,1420,1044,19,1952,347,1826,735,843,1635,1541,1,2022,2023,False,MEM,HOU,MAR
