season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612745,HOU,Houston Rockets,22201222,2023-04-09,HOU @ WAS,W,48.0,0.522,0.311,0.142,0.25,0.495,0.216,0.124,0.276,0,0,0,0,159,1547,719,1307,1529,555,679,1596,1197,1,2022,2023,False,WAS,HOU,APR
2022-23,1610612745,HOU,Houston Rockets,22201202,2023-04-07,HOU @ CHA,W,48.0,0.511,0.315,0.183,0.314,0.506,0.307,0.163,0.269,0,0,0,0,159,1711,695,2126,779,668,1703,640,1115,1,2022,2023,False,CHA,HOU,APR
2022-23,1610612745,HOU,Houston Rockets,22201183,2023-04-04,HOU vs. DEN,W,48.0,0.52,0.235,0.126,0.417,0.534,0.207,0.198,0.275,0,0,0,0,159,1587,1549,895,76,1094,579,152,1173,1,2022,2023,True,HOU,DEN,APR
2022-23,1610612745,HOU,Houston Rockets,22201171,2023-04-02,HOU vs. LAL,L,48.0,0.495,0.098,0.101,0.3,0.608,0.301,0.06,0.273,0,0,0,0,159,1896,2433,375,938,2022,1638,2436,1153,1,2022,2023,True,HOU,LAL,APR
2022-23,1610612745,HOU,Houston Rockets,22201155,2023-03-31,HOU vs. DET,W,48.0,0.524,0.542,0.119,0.388,0.545,0.303,0.121,0.314,0,0,0,0,159,1516,9,727,175,1252,1666,1662,1661,1,2022,2023,True,HOU,DET,MAR
2022-23,1610612745,HOU,Houston Rockets,22201137,2023-03-29,HOU @ BKN,L,48.0,0.515,0.214,0.102,0.393,0.64,0.329,0.124,0.209,0,0,0,0,159,1663,1804,391,156,2248,1895,1610,469,1,2022,2023,False,BKN,HOU,MAR
2022-23,1610612745,HOU,Houston Rockets,22201124,2023-03-27,HOU @ NYK,L,48.0,0.523,0.333,0.14,0.286,0.68,0.326,0.108,0.2,0,0,0,0,159,1531,500,1250,1109,2392,1862,1961,368,1,2022,2023,False,NYK,HOU,MAR
2022-23,1610612745,HOU,Houston Rockets,22201117,2023-03-26,HOU @ CLE,L,48.0,0.475,0.225,0.209,0.348,0.524,0.289,0.12,0.356,0,0,0,0,159,2131,1686,2365,443,943,1518,1712,2079,1,2022,2023,False,CLE,HOU,MAR
2022-23,1610612745,HOU,Houston Rockets,22201100,2023-03-24,HOU @ MEM,L,48.0,0.58,0.241,0.155,0.25,0.747,0.151,0.108,0.237,0,0,0,0,159,737,1449,1614,1529,2455,151,1961,739,1,2022,2023,False,MEM,HOU,MAR
2022-23,1610612745,HOU,Houston Rockets,22201088,2023-03-22,HOU @ MEM,L,48.0,0.581,0.247,0.165,0.458,0.586,0.379,0.112,0.341,0,0,0,0,159,735,1374,1826,19,1797,2200,1853,1952,1,2022,2023,False,MEM,HOU,MAR
2022-23,1610612745,HOU,Houston Rockets,22201074,2023-03-20,HOU vs. GSW,L,48.0,0.473,0.258,0.176,0.4,0.597,0.216,0.198,0.362,0,0,0,0,159,2148,1271,2037,124,1922,669,152,2129,1,2022,2023,True,HOU,GSW,MAR
2022-23,1610612745,HOU,Houston Rockets,22201067,2023-03-19,HOU vs. NOP,L,48.0,0.467,0.5,0.141,0.348,0.571,0.282,0.109,0.326,0,0,0,0,159,2198,23,1272,443,1604,1445,1952,1778,1,2022,2023,True,HOU,NOP,MAR
2022-23,1610612745,HOU,Houston Rockets,22201051,2023-03-17,HOU vs. NOP,W,48.0,0.551,0.273,0.137,0.375,0.549,0.305,0.095,0.196,0,0,0,0,159,1105,1104,1177,226,1321,1683,2169,344,1,2022,2023,True,HOU,NOP,MAR
2022-23,1610612745,HOU,Houston Rockets,22201038,2023-03-15,HOU vs. LAL,W,48.0,0.573,0.213,0.178,0.378,0.439,0.411,0.099,0.286,0,0,0,0,159,827,1813,2070,213,104,2300,2105,1313,1,2022,2023,True,HOU,LAL,MAR
