player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1629630,Ja Morant,1610612763,MEM,22.0,9,8,0.288,2.11,5.89,0.358,0.491,0.103,0.56,2.11,0.263,0.185,1.56,3.78,0.412
1628415,Dillon Brooks,1610612763,MEM,26.0,11,11,0.337,1.45,5.27,0.276,0.353,0.186,0.64,2.91,0.219,0.151,0.82,2.36,0.346
1630217,Desmond Bane,1610612763,MEM,24.0,12,12,0.35,2.0,4.67,0.429,0.571,0.163,0.67,2.17,0.308,0.188,1.33,2.5,0.533
1626145,Tyus Jones,1610612763,MEM,26.0,12,11,0.424,1.0,3.5,0.286,0.345,0.303,0.58,2.5,0.233,0.121,0.42,1.0,0.417
1629001,De'Anthony Melton,1610612763,MEM,24.0,10,8,0.246,0.1,1.6,0.063,0.094,0.092,0.0,0.6,0.0,0.154,0.1,1.0,0.1
1628991,Jaren Jackson Jr.,1610612763,MEM,22.0,12,10,0.109,0.5,1.42,0.353,0.5,0.045,0.08,0.58,0.143,0.064,0.42,0.83,0.5
203937,Kyle Anderson,1610612763,MEM,28.0,12,6,0.235,0.42,1.0,0.417,0.417,0.216,0.42,0.92,0.455,0.02,0.0,0.08,0.0
1629633,Jarrett Culver,1610612763,MEM,23.0,3,2,0.3,0.0,1.0,0.0,0.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,
1630533,Ziaire Williams,1610612763,MEM,20.0,10,4,0.115,0.3,0.6,0.5,0.583,0.077,0.2,0.4,0.5,0.038,0.1,0.2,0.5
203500,Steven Adams,1610612763,MEM,28.0,7,2,0.143,0.14,0.43,0.333,0.333,0.143,0.14,0.43,0.333,0.0,0.0,0.0,
1629634,Brandon Clarke,1610612763,MEM,25.0,12,3,0.033,0.17,0.25,0.667,0.667,0.033,0.17,0.25,0.667,0.0,0.0,0.0,
1629723,John Konchar,1610612763,MEM,26.0,8,1,0.091,0.0,0.13,0.0,0.0,0.0,0.0,0.0,,0.091,0.0,0.13,0.0
1630214,Xavier Tillman,1610612763,MEM,23.0,9,1,0.04,0.0,0.11,0.0,0.0,0.04,0.0,0.11,0.0,0.0,0.0,0.0,
