close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1630178,Tyrese Maxey,1610612755,PHI,G,23.0,69,68,0.403,115,321,0.358,0.368,-0.01
202699,Tobias Harris,1610612755,PHI,F,31.0,69,69,0.363,103,314,0.328,0.366,-0.038
200768,Kyle Lowry,1610612755,PHI,G,38.0,59,58,0.445,124,301,0.412,0.367,0.045
1627741,Buddy Hield,1610612755,PHI,G,31.0,83,78,0.294,112,279,0.401,0.368,0.034
1626162,Kelly Oubre Jr.,1610612755,PHI,F-G,28.0,67,67,0.362,91,265,0.343,0.367,-0.024
1630194,Paul Reed,1610612755,PHI,F,25.0,81,77,0.238,73,198,0.369,0.363,0.005
201587,Nicolas Batum,1610612755,PHI,G-F,35.0,58,54,0.357,63,195,0.323,0.368,-0.045
203954,Joel Embiid,1610612755,PHI,C-F,30.0,39,39,0.227,58,189,0.307,0.361,-0.054
1626166,Cameron Payne,1610612755,PHI,G,29.0,76,65,0.402,61,166,0.367,0.367,0.001
1629001,De'Anthony Melton,1610612755,PHI,G,26.0,38,35,0.311,57,130,0.438,0.366,0.072
1628964,Mo Bamba,1610612755,PHI,C,26.0,54,42,0.269,38,103,0.369,0.359,0.01
1627863,Danuel House Jr.,1610612755,PHI,F-G,31.0,34,29,0.433,29,90,0.322,0.367,-0.044
1630231,KJ Martin,1610612755,PHI,F,23.0,50,37,0.346,34,81,0.42,0.355,0.064
203496,Robert Covington,1610612755,PHI,F,33.0,27,24,0.399,27,79,0.342,0.372,-0.03
1641741,Ricky Council IV,1610612755,PHI,G,22.0,27,21,0.306,14,30,0.467,0.328,0.138
1627788,Furkan Korkmaz,1610612755,PHI,G-F,26.0,26,15,0.356,7,26,0.269,0.349,-0.08
1630288,Jeff Dowtin Jr.,1610612755,PHI,G,27.0,9,8,0.383,5,18,0.278,0.358,-0.08
1631173,Terquavion Smith,1610612755,PHI,G,21.0,8,5,0.536,4,15,0.267,0.35,-0.083
201980,Danny Green,1610612755,PHI,G,37.0,2,2,0.273,2,3,0.667,0.34,0.327
1628391,D.J. Wilson,1610612755,PHI,F,28.0,2,1,0.273,1,3,0.333,0.376,-0.043
1630606,Javonte Smart,1610612755,PHI,G,25.0,1,1,1.0,0,1,0.0,0.331,-0.331
