GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM,FGA,FGM_PG,FGA_PG,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,E_OFF_RATING_RANK,OFF_RATING_RANK,sp_work_OFF_RATING_RANK,E_DEF_RATING_RANK,DEF_RATING_RANK,sp_work_DEF_RATING_RANK,E_NET_RATING_RANK,NET_RATING_RANK,sp_work_NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,E_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,USG_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK,PACE_RANK,sp_work_PACE_RANK,PIE_RANK,FGM_RANK,FGA_RANK,FGM_PG_RANK,FGA_PG_RANK,FG_PCT_RANK
Players,203460,Andre Roberson,Andre,1610612760,OKC,24.0,8,3,5,0.375,0.8,59.5,58.3,58.3,138.9,129.4,129.4,-79.4,-71.1,-71.1,0.0,0.0,0.0,0.286,0.143,0.214,0.0,0.0,1.0,0.868,0.2,0.209,101.03,106.15,88.46,106.15,0.28,12,2,2,0.3,0.3,1.0,9,21,122,76,119,116,116,116,119,108,108,121,119,119,45,25,45,6,43,10,1,1,4,15,43,43,35,25,25,18,28,61,61,94,1
Players,201627,Anthony Morrow,Anthony,1610612760,OKC,30.0,1,0,1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.63,338.03,405.63,0.0,1,0,0,0.0,0.0,0.0,98,99,19,99,129,124,124,124,1,1,1,48,47,47,45,25,45,48,83,88,1,1,74,83,107,107,130,3,3,81,74,99,74,99,74
Players,203079,Dion Waiters,Dion,1610612760,OKC,24.0,8,4,4,0.5,3.5,85.7,89.5,89.5,105.8,106.8,106.8,-20.0,-17.3,-17.3,0.067,1.0,16.7,0.0,0.063,0.033,16.7,16.7,0.625,0.625,0.071,0.073,101.21,98.62,82.19,98.62,0.041,57,2,4,0.3,0.5,0.5,9,18,114,49,52,88,74,74,67,70,70,85,74,74,39,10,28,48,77,82,104,104,24,29,96,96,33,44,44,69,28,34,61,75,24
Players,202683,Enes Freedom,Enes,1610612760,OKC,24.0,2,2,0,1.0,3.1,118.4,138.5,138.5,82.8,76.9,76.9,35.6,61.5,61.5,0.0,0.0,0.0,0.25,0.125,0.167,0.0,0.0,1.0,1.0,0.176,0.174,106.55,101.55,84.62,101.55,0.389,13,3,3,1.5,1.5,1.0,78,31,1,1,65,16,8,8,30,27,27,19,5,5,45,25,45,7,46,20,1,1,4,7,52,54,15,33,33,10,19,47,6,28,1
Players,201142,Kevin Durant,Kevin,1610612760,OKC,27.0,10,5,5,0.5,3.2,87.2,90.3,90.3,111.6,113.6,113.6,-24.4,-23.3,-23.3,0.0,0.0,0.0,0.0,0.114,0.059,18.5,18.4,0.225,0.293,0.355,0.366,99.71,97.1,80.92,97.1,-0.06,62,4,20,0.4,2.0,0.2,1,10,122,49,61,80,68,68,83,80,80,90,82,82,45,25,45,48,56,64,111,111,72,76,16,15,41,54,54,105,11,5,42,14,69
Players,201566,Russell Westbrook,Russell,1610612760,OKC,27.0,10,5,5,0.5,3.2,87.2,90.3,90.3,111.6,113.6,113.6,-24.4,-23.3,-23.3,0.357,0.63,14.3,0.061,0.2,0.132,22.9,22.7,0.235,0.426,0.395,0.408,99.71,97.1,80.92,97.1,0.096,62,4,17,0.4,1.7,0.235,1,10,122,49,61,80,68,68,83,80,80,90,82,82,17,20,32,28,26,31,114,114,70,60,9,10,41,54,54,57,11,6,42,25,68
Players,201586,Serge Ibaka,Serge,1610612760,OKC,26.0,8,3,5,0.375,3.2,77.5,79.2,79.2,122.1,127.5,127.5,-44.6,-48.3,-48.3,0.091,0.0,50.0,0.037,0.125,0.078,0.0,0.0,0.0,0.0,0.018,0.018,97.3,94.18,78.48,94.18,0.007,48,0,1,0.0,0.1,0.0,9,21,122,76,63,101,96,96,104,106,106,111,109,109,34,25,5,38,46,53,1,1,74,83,106,106,52,67,67,79,74,76,74,98,74
Players,203500,Steven Adams,Steven,1610612760,OKC,22.0,9,5,4,0.556,3.2,94.3,94.7,94.7,106.8,110.2,110.2,-12.4,-15.4,-15.4,0.0,0.0,0.0,0.133,0.121,0.127,0.0,0.0,1.0,1.031,0.058,0.059,99.01,97.23,81.02,97.23,0.139,57,3,3,0.3,0.3,1.0,3,10,114,48,60,67,62,62,68,73,73,71,72,72,45,25,45,14,51,33,1,1,4,6,102,102,44,51,51,44,19,47,46,85,1
