season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,202696,Nikola Vučević,Nikola,1610612753,ORL,Orlando Magic,21901312,2020-08-13T00:00:00,ORL vs. NOP,W,25.916666666666668,10,11,0.909,3,4,0.75,0,0,0.0,0,6,6,3,0,1,0,0,0,1,23,18,37.7,0,0,37.0,1,1,1,1,9501,835,5930,995,1756,6437,1302,12027,12814,12027,11304,2739,4656,5244,14568,3910,7040,1,1,10668,1953,1243,3012,1909,101,2752,1,25:55,2019,2020
2019-20,203516,James Ennis III,James,1610612753,ORL,Orlando Magic,21901312,2020-08-13T00:00:00,ORL vs. NOP,W,30.816666666666663,6,11,0.545,2,4,0.5,2,2,1.0,1,3,4,0,2,2,0,0,5,2,16,14,24.8,0,0,26.0,1,1,1,1,5759,4285,5930,6388,3640,6437,3230,5552,6839,1,5288,8691,8556,16549,3918,1252,7040,1,20977,6771,4893,2172,8133,1909,101,6801,1,30:49,2019,2020
2019-20,203920,Khem Birch,Khem,1610612753,ORL,Orlando Magic,21901312,2020-08-13T00:00:00,ORL vs. NOP,W,18.416666666666668,3,6,0.5,0,0,0.0,3,6,0.5,2,1,3,2,1,1,0,2,2,4,9,-9,17.6,0,0,16.0,1,1,1,1,14994,10497,12598,7108,12218,17645,12218,3804,1776,9400,2526,15663,11272,7732,7875,3910,7040,20277,9590,2590,10523,17735,12307,1909,101,12636,1,18:25,2019,2020
2019-20,1629109,Gary Clark,Gary,1610612753,ORL,Orlando Magic,21901312,2020-08-13T00:00:00,ORL vs. NOP,W,29.116666666666667,3,7,0.429,2,5,0.4,0,0,0.0,1,1,2,0,1,0,2,0,3,0,8,-1,15.4,0,0,16.0,1,1,1,1,7101,10497,11066,11410,3640,4572,6455,12027,12814,12027,5288,15663,14253,16549,7875,10567,720,1,14861,16138,11571,11353,13611,1909,101,12636,1,29:07,2019,2020
2019-20,1629724,Vic Law,Vic,1610612753,ORL,Orlando Magic,21901312,2020-08-13T00:00:00,ORL vs. NOP,W,20.866666666666667,4,8,0.5,1,3,0.333,1,2,0.5,0,4,4,1,1,0,0,0,3,1,10,-9,15.3,0,0,16.0,1,1,1,1,13312,8029,9577,7108,6857,8832,7485,9105,6839,9400,11304,5976,8556,11429,7875,10567,7040,1,14861,10668,9478,17735,13691,1909,101,12636,1,20:52,2019,2020
2019-20,201571,D.J. Augustin,D.J.,1610612753,ORL,Orlando Magic,21901312,2020-08-13T00:00:00,ORL vs. NOP,W,22.1,7,10,0.7,1,3,0.333,7,7,1.0,1,3,4,6,2,0,0,0,5,5,22,-5,33.8,0,0,33.0,1,1,1,1,12398,3019,7049,2468,6857,8832,7485,742,1305,1,5288,8691,8556,1685,3918,10567,7040,1,20977,1560,2250,14884,4267,1909,101,3974,1,22:06,2019,2020
2019-20,1628365,Markelle Fultz,Markelle,1610612753,ORL,Orlando Magic,21901312,2020-08-13T00:00:00,ORL vs. NOP,W,24.5,5,12,0.417,0,1,0.0,1,2,0.5,1,0,1,5,0,1,0,1,1,2,11,19,22.7,0,0,19.0,1,1,1,1,10620,5844,5001,12074,12218,14524,12218,9105,6839,9400,5288,19440,17262,2442,14568,3910,7040,14867,4186,6771,8592,1063,9280,1909,101,10761,1,24:30,2019,2020
2019-20,1628982,Melvin Frazier Jr.,Melvin,1610612753,ORL,Orlando Magic,21901312,2020-08-13T00:00:00,ORL vs. NOP,W,24.25,4,8,0.5,2,4,0.5,0,0,0.0,0,3,3,2,2,1,0,0,0,1,10,-16,17.6,0,0,19.0,1,1,1,1,10803,8029,9577,7108,3640,6437,3230,12027,12814,12027,11304,8691,11272,7732,3918,3910,7040,1,1,10668,9478,20683,12307,1909,101,10761,1,24:15,2019,2020
2019-20,1628411,Wes Iwundu,Wes,1610612753,ORL,Orlando Magic,21901312,2020-08-13T00:00:00,ORL vs. NOP,W,26.916666666666668,4,5,0.8,2,2,1.0,5,7,0.714,0,4,4,6,2,0,0,0,1,4,15,11,26.8,0,0,27.0,1,1,1,1,8748,8029,14259,1350,3640,11477,1,1616,1305,8132,11304,5976,8556,1685,3918,10567,7040,1,4186,2590,5549,3220,7067,1909,101,6371,1,26:55,2019,2020
2019-20,1629168,BJ Johnson,BJ,1610612753,ORL,Orlando Magic,21901312,2020-08-13T00:00:00,ORL vs. NOP,W,17.1,2,6,0.333,2,2,1.0,3,4,0.75,0,2,2,0,1,0,0,1,2,2,9,8,10.4,0,0,13.0,1,1,1,1,15870,13379,12598,14612,3640,11477,1,3804,3502,7163,11304,11973,14253,16549,7875,10567,7040,14867,9590,6771,10523,4621,16667,1909,101,14542,1,17:06,2019,2020
2019-20,1629168,BJ Johnson,BJ,1610612753,ORL,Orlando Magic,21901297,2020-08-11T00:00:00,ORL vs. BKN,L,19.216666666666665,2,8,0.25,0,1,0.0,4,4,1.0,2,5,7,1,2,1,0,0,1,3,8,6,18.9,0,0,18.0,1,11184,11184,11184,14476,13379,9577,17337,12218,14524,12218,2455,3502,1,2526,4038,3402,11429,3918,3910,7040,1,4186,4183,11571,5786,11553,1909,101,11369,1,19:13,2019,2020
2019-20,203516,James Ennis III,James,1610612753,ORL,Orlando Magic,21901297,2020-08-11T00:00:00,ORL vs. BKN,L,23.216666666666665,3,4,0.75,2,2,1.0,4,6,0.667,0,5,5,0,3,1,1,0,4,3,12,-15,21.0,0,0,23.0,1,11184,11184,11184,11574,10497,15877,1693,3640,11477,1,2455,1776,8310,11304,4038,6393,16549,1782,3910,2205,1,18631,4183,7720,20417,10255,1909,101,8395,1,23:13,2019,2020
2019-20,1628365,Markelle Fultz,Markelle,1610612753,ORL,Orlando Magic,21901297,2020-08-11T00:00:00,ORL vs. BKN,L,22.466666666666665,7,18,0.389,1,4,0.25,3,3,1.0,2,3,5,2,3,2,0,1,2,3,18,-8,30.0,0,0,30.0,1,11184,11184,11184,12142,3019,1431,13368,6857,6437,9796,3804,5559,1,2526,8691,6393,7732,1782,1252,7040,14867,9590,4183,3879,17095,5688,1909,101,5112,1,22:28,2019,2020
2019-20,202696,Nikola Vučević,Nikola,1610612753,ORL,Orlando Magic,21901297,2020-08-11T00:00:00,ORL vs. BKN,L,20.73333333333333,5,15,0.333,2,5,0.4,0,0,0.0,1,9,10,1,2,1,0,1,2,1,12,4,26.5,1,0,27.0,1,11184,11184,11184,13419,5844,2874,14612,3640,4572,6455,12027,12814,12027,5288,784,1370,11429,3918,3910,7040,14867,9590,10668,7720,7132,7225,1,101,6371,1,20:44,2019,2020
2019-20,203920,Khem Birch,Khem,1610612753,ORL,Orlando Magic,21901297,2020-08-11T00:00:00,ORL vs. BKN,L,27.266666666666666,4,7,0.571,0,0,0.0,4,4,1.0,4,5,9,2,1,2,0,0,2,2,12,-16,30.8,0,0,27.0,1,11184,11184,11184,8492,8029,11066,5401,12218,17645,12218,2455,3502,1,567,4038,1902,7732,7875,1252,7040,1,9590,6771,7720,20683,5385,1909,101,6371,1,27:16,2019,2020
2019-20,1628411,Wes Iwundu,Wes,1610612753,ORL,Orlando Magic,21901297,2020-08-11T00:00:00,ORL vs. BKN,L,30.15,5,11,0.455,2,3,0.667,6,8,0.75,0,5,5,3,2,0,0,1,5,4,18,-6,26.5,0,0,28.0,1,11184,11184,11184,6280,5844,5930,10529,3640,8832,1664,1092,894,7163,11304,4038,6393,5244,3918,10567,7040,14867,20977,2590,3879,15626,7225,1909,101,5950,1,30:09,2019,2020
2019-20,1629109,Gary Clark,Gary,1610612753,ORL,Orlando Magic,21901297,2020-08-11T00:00:00,ORL vs. BKN,L,23.216666666666665,1,2,0.5,0,1,0.0,0,0,0.0,1,1,2,0,1,0,2,0,1,0,2,-15,9.4,0,0,8.0,1,11184,11184,11184,11574,16399,18959,7108,12218,14524,12218,12027,12814,12027,5288,15663,14253,16549,7875,10567,720,1,4186,16138,18314,20417,17246,1909,101,17627,1,23:13,2019,2020
2019-20,1628982,Melvin Frazier Jr.,Melvin,1610612753,ORL,Orlando Magic,21901297,2020-08-11T00:00:00,ORL vs. BKN,L,27.066666666666663,2,4,0.5,0,1,0.0,0,0,0.0,1,0,1,0,0,1,0,0,1,0,4,-8,8.2,0,0,7.0,1,11184,11184,11184,8628,13379,15877,7108,12218,14524,12218,12027,12814,12027,5288,19440,17262,16549,14568,3910,7040,1,4186,16138,16017,17095,17938,1909,101,18206,1,27:04,2019,2020
2019-20,201571,D.J. Augustin,D.J.,1610612753,ORL,Orlando Magic,21901297,2020-08-11T00:00:00,ORL vs. BKN,L,21.883333333333333,1,8,0.125,0,3,0.0,4,4,1.0,0,1,1,3,2,0,0,0,3,3,6,-5,9.7,0,0,10.0,1,11184,11184,11184,12570,16399,9577,19413,12218,8832,12218,2455,3502,1,11304,15663,17262,5244,3918,10567,7040,1,14861,4183,13720,14884,17076,1909,101,16509,1,21:53,2019,2020
2019-20,1629724,Vic Law,Vic,1610612753,ORL,Orlando Magic,21901297,2020-08-11T00:00:00,ORL vs. BKN,L,24.78333333333333,2,6,0.333,0,3,0.0,0,0,0.0,1,3,4,1,1,1,0,1,3,1,4,3,12.3,0,0,11.0,1,11184,11184,11184,10385,13379,12598,14612,12218,8832,12218,12027,12814,12027,5288,8691,8556,11429,7875,3910,7040,14867,14861,10668,16017,7893,15559,1909,101,15832,1,24:47,2019,2020
2019-20,1628982,Melvin Frazier Jr.,Melvin,1610612753,ORL,Orlando Magic,21901288,2020-08-09T00:00:00,ORL @ BOS,L,19.13,3,5,0.6,2,4,0.5,0,0,0.0,0,1,1,0,0,2,0,0,2,1,8,-4,15.2,0,0,15.0,1,11184,11184,11184,14553,10497,14259,4415,3640,6437,3230,12027,12814,12027,11304,15663,17262,16549,14568,1252,7040,1,9590,10668,11571,14035,13740,1909,101,13249,1,19:08,2019,2020
2019-20,1629109,Gary Clark,Gary,1610612753,ORL,Orlando Magic,21901288,2020-08-09T00:00:00,ORL @ BOS,L,33.22,5,8,0.625,4,6,0.667,1,1,1.0,3,4,7,0,1,0,2,0,4,2,15,4,28.4,0,0,30.0,1,11184,11184,11184,3990,5844,9577,3962,800,3146,1664,9105,11453,1,1221,5976,3402,16549,7875,10567,720,1,18631,6771,5549,7132,6322,1909,101,5112,1,33:13,2019,2020
2019-20,1628365,Markelle Fultz,Markelle,1610612753,ORL,Orlando Magic,21901288,2020-08-09T00:00:00,ORL @ BOS,L,32.583333333333336,7,18,0.389,0,4,0.0,2,2,1.0,1,5,6,10,3,2,1,0,2,2,16,-1,44.2,1,0,38.0,1,11184,11184,11184,4444,3019,1431,13368,12218,6437,12218,5552,6839,1,5288,4038,4656,286,1782,1252,2205,1,9590,6771,4893,11353,1660,1,101,2504,1,32:35,2019,2020
