GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM,FGA,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK
Players,1889,Andre Miller,Andre,1610612759,SAS,40.0,7,2,5,0.286,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,301,326,153,370,291,1,275,320,195,209,175,1,234,303,270,257,194,82,313,264,342,296,342
Players,1626246,Boban Marjanović,Boban,1610612759,SAS,27.0,2,2,0,1.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,374,326,1,1,4,363,275,320,195,209,175,1,1,303,270,257,194,82,313,264,342,379,342
Players,2564,Boris Diaw,Boris,1610612759,SAS,34.0,6,6,0,1.0,2.4,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,312,235,1,1,258,1,275,88,195,209,175,125,234,46,1,257,194,82,1,264,279,337,1
Players,201980,Danny Green,Danny,1610612759,SAS,29.0,25,17,8,0.68,2.8,0.313,0.688,0.5,0.25,0.375,0.0,0.125,0.125,0.25,0.0,1.0,1.0,0.0,0.333,0.667,6,16,0.375,151,88,204,59,211,333,46,163,58,89,175,272,154,232,270,1,1,82,263,73,164,159,209
Players,2561,David West,David,1610612759,SAS,35.0,7,4,3,0.571,3.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,301,270,109,127,143,1,275,320,195,209,175,299,234,303,270,257,194,82,313,264,342,316,342
Players,203613,Jonathon Simmons,Jonathon,1610612759,SAS,26.0,5,4,1,0.8,2.1,1.0,0.0,1.0,0.333,0.0,0.0,0.0,0.333,0.667,0.667,0.333,0.0,0.0,0.667,0.333,3,6,0.5,329,270,31,42,284,1,275,1,31,209,175,299,30,46,103,203,194,82,143,182,223,255,98
Players,202695,Kawhi Leonard,Kawhi,1610612759,SAS,25.0,24,16,8,0.667,3.7,0.767,0.233,0.536,0.357,0.161,0.0,0.303,0.071,0.179,0.333,0.667,0.667,0.333,0.389,0.611,18,43,0.419,163,99,204,61,86,159,220,150,28,169,175,157,209,269,200,107,153,47,255,87,66,60,175
Players,2755,Kevin Martin,Kevin,1610612759,SAS,33.0,14,7,7,0.5,3.3,0.6,0.4,0.316,0.105,0.316,0.0,0.368,0.105,0.211,1.0,0.0,1.0,0.0,1.0,0.0,5,20,0.25,242,215,188,188,137,233,143,263,144,105,175,109,178,254,1,257,1,82,1,264,179,136,298
Players,203937,Kyle Anderson,Kyle,1610612759,SAS,22.0,10,8,2,0.8,1.5,0.833,0.167,0.615,0.154,0.231,0.154,0.154,0.385,0.462,0.75,0.25,1.0,0.0,0.8,0.2,5,6,0.833,277,195,75,42,346,141,234,114,111,134,70,254,24,112,88,226,1,82,105,230,179,255,25
Players,200746,LaMarcus Aldridge,LaMarcus,1610612759,SAS,30.0,26,19,7,0.731,3.1,0.97,0.03,0.684,0.526,0.0,0.0,0.316,0.158,0.158,0.692,0.308,0.0,0.0,0.692,0.308,13,33,0.394,144,64,188,50,166,108,271,87,10,209,175,151,125,275,101,219,194,82,139,201,88,83,196
