group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,202692,Alec Burks,Alec,1610612752,NYK,30.0,41,15,26,0.366,2.8,88.2,84.5,84.5,131.1,127.0,127.0,-42.9,-42.5,-42.5,0.3,3.75,22.7,0.007,0.123,0.056,6.1,6.0,0.384,0.432,0.183,0.199,96.12,99.78,83.15,99.78,0.058,232,13,43,0.3,1.0,0.302,2,68,495,363,226,401,397,397,413,423,423,429,428,428,43,28,82,287,208,298,280,279,282,305,158,150,334,306,306,269,88,52,208,123,300
Players,1629629,Cam Reddish,Cam,1610612752,NYK,22.0,9,3,6,0.333,1.8,99.1,92.9,92.9,150.8,150.0,150.0,-51.7,-57.1,-57.1,0.091,0.0,14.3,0.087,0.091,0.088,0.0,0.0,0.5,0.51,0.125,0.133,112.94,117.1,97.58,117.1,0.04,42,2,5,0.2,0.6,0.4,279,304,239,378,360,343,362,362,464,469,469,440,449,449,198,233,173,75,269,188,1,1,177,233,272,284,58,70,70,315,256,271,260,278,223
Players,1628422,Damyean Dotson,Damyean,1610612752,NYK,28.0,1,0,1,0.0,1.8,0.0,0.0,0.0,100.0,75.0,75.0,-100.0,-75.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.57,82.29,68.57,82.29,0.0,2,0,0,0.0,0.0,0.0,438,448,38,448,365,465,465,465,125,47,47,469,468,468,307,233,307,290,380,406,1,1,364,382,431,431,486,482,482,356,364,419,364,419,364
Players,201565,Derrick Rose,Derrick,1610612752,NYK,33.0,12,3,9,0.25,2.6,81.9,83.3,83.3,119.4,118.2,118.2,-37.6,-34.8,-34.8,0.5,7.0,31.8,0.056,0.053,0.054,4.5,4.5,0.464,0.464,0.211,0.227,97.34,97.03,80.86,97.03,0.106,60,6,14,0.5,1.2,0.429,244,304,298,421,258,413,400,400,357,381,381,416,416,416,4,2,47,133,356,305,248,248,227,286,110,108,300,377,377,163,156,159,107,101,192
Players,203095,Evan Fournier,Evan,1610612752,NYK,29.0,27,12,15,0.444,3.4,100.6,99.5,99.5,117.6,112.8,112.8,-17.0,-13.3,-13.3,0.17,1.33,13.8,0.0,0.121,0.058,10.3,10.1,0.477,0.498,0.22,0.238,98.51,101.14,84.29,101.14,0.076,195,15,43,0.6,1.6,0.349,93,113,420,290,119,330,308,308,338,330,330,346,331,331,106,129,184,290,212,290,368,369,217,261,101,95,260,264,264,234,79,52,91,55,264
Players,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,23.0,30,12,18,0.4,2.7,98.2,96.8,96.8,122.6,121.2,121.2,-24.4,-24.3,-24.3,0.125,6.0,18.2,0.032,0.079,0.053,3.0,3.1,0.261,0.337,0.146,0.151,92.91,94.14,78.45,94.14,0.017,157,5,23,0.2,0.8,0.217,63,113,467,332,242,347,330,330,371,398,398,382,381,381,157,4,128,209,305,309,227,228,336,342,235,242,413,435,435,339,175,117,302,201,338
Players,1630579,Jericho Sims,Jericho,1610612752,NYK,23.0,4,2,2,0.5,3.0,93.5,82.6,82.6,90.5,85.7,85.7,3.0,-3.1,-3.1,0.0,0.0,0.0,0.2,0.375,0.278,100.0,100.0,0.0,0.0,0.04,0.045,79.18,86.66,72.22,86.66,0.094,23,0,0,0.0,0.0,0.0,369,339,100,206,180,376,401,401,72,70,70,204,247,247,307,233,307,9,13,8,494,494,364,382,425,425,479,473,473,194,364,419,364,419,364
Players,203944,Julius Randle,Julius,1610612752,NYK,27.0,37,15,22,0.405,3.5,94.8,94.3,94.3,113.7,111.9,111.9,-18.9,-17.5,-17.5,0.219,1.4,16.3,0.045,0.179,0.11,11.6,11.5,0.406,0.492,0.233,0.249,97.23,98.27,81.89,98.27,0.09,264,18,48,0.5,1.3,0.375,14,68,488,331,98,369,348,348,286,311,311,355,351,351,80,126,147,150,100,122,390,386,269,267,86,87,304,355,355,204,56,42,127,82,241
Players,202689,Kemba Walker,Kemba,1610612752,NYK,32.0,11,6,5,0.545,2.5,109.6,106.8,106.8,141.1,134.5,134.5,-31.5,-27.8,-27.8,0.294,2.5,21.7,0.056,0.238,0.123,8.7,9.1,0.214,0.269,0.257,0.254,94.76,98.28,81.9,98.28,0.0,59,2,14,0.2,1.3,0.143,254,231,211,186,270,227,217,217,445,450,450,402,399,399,46,61,91,133,46,93,339,350,348,363,69,79,367,354,354,356,256,159,297,85,356
Players,1630540,Miles McBride,Miles,1610612752,NYK,21.0,3,2,1,0.667,1.7,163.0,150.0,150.0,68.0,66.7,66.7,95.0,83.3,83.3,0.25,0.0,50.0,0.0,0.333,0.125,0.0,0.0,0.0,0.0,0.083,0.089,72.87,77.32,64.43,77.32,0.063,10,0,1,0.0,0.3,0.0,383,339,38,74,374,15,11,11,41,38,38,17,21,21,60,233,11,290,17,86,1,1,364,382,365,365,483,485,485,260,364,364,364,352,364
