close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1628991,Jaren Jackson Jr.,1610612763,MEM,F-C,25.0,4,4,0.421,8,24,0.333,0.365,-0.031
1630583,Santi Aldama,1610612763,MEM,F-C,24.0,4,4,0.458,7,22,0.318,0.368,-0.05
1641744,Zach Edey,1610612763,MEM,C,23.0,4,4,0.25,6,18,0.333,0.359,-0.026
1630590,Scotty Pippen Jr.,1610612763,MEM,G,24.0,4,4,0.268,5,15,0.333,0.37,-0.036
203484,Kentavious Caldwell-Pope,1610612763,MEM,G,32.0,5,4,0.341,6,15,0.4,0.373,0.027
1628379,Luke Kennard,1610612763,MEM,G,29.0,4,4,0.469,5,15,0.333,0.381,-0.048
1629630,Ja Morant,1610612763,MEM,G,25.0,3,3,0.5,4,14,0.286,0.381,-0.095
1629723,John Konchar,1610612763,MEM,G,29.0,4,4,0.258,2,8,0.25,0.373,-0.123
1628963,Marvin Bagley III,1610612763,MEM,F,26.0,2,2,0.571,4,8,0.5,0.364,0.136
1631246,Vince Williams Jr.,1610612763,MEM,G,24.0,3,2,0.389,0,7,0.0,0.377,-0.377
1630643,Jay Huff,1610612763,MEM,C,27.0,2,2,0.5,2,6,0.333,0.353,-0.019
1630175,Cole Anthony,1610612763,MEM,G,25.0,5,4,0.273,2,6,0.333,0.365,-0.031
