season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612746,LAC,LA Clippers,22201229,2023-04-09,LAC @ PHX,W,48.0,111.7,116.7,110.0,110.7,1.7,6.0,0.449,2.2,15.5,0.321,0.729,0.53,0.098,0.515,0.538,105.1,102.5,85.42,102,0.517,1,1,1,1,159,977,932,841,2340,709,2007,706,1150,684,329,1672,1892,627,1051,1,2022,2023,False,PHX,LAC,APR
2022-23,1610612746,LAC,LA Clippers,22201215,2023-04-08,LAC vs. POR,W,48.0,129.3,132.0,122.4,121.4,6.9,10.7,0.612,2.5,20.0,0.37,0.848,0.609,0.117,0.591,0.64,103.7,103.0,85.83,103,0.545,1,1,1,1,159,135,1834,512,1158,437,626,272,98,37,680,609,440,541,709,1,2022,2023,True,LAC,POR,APR
2022-23,1610612746,LAC,LA Clippers,22201196,2023-04-05,LAC vs. LAL,W,48.0,122.7,119.0,113.9,112.4,8.7,6.7,0.535,1.77,17.3,0.122,0.761,0.46,0.124,0.622,0.666,102.7,105.0,87.5,105,0.531,1,1,1,1,159,812,1101,792,1882,1282,1486,2417,767,1943,852,326,226,285,882,1,2022,2023,True,LAC,LAL,APR
2022-23,1610612746,LAC,LA Clippers,22201162,2023-04-01,LAC @ NOP,L,48.0,117.4,121.3,129.2,128.4,-11.9,-7.1,0.595,1.92,18.8,0.333,0.652,0.495,0.138,0.559,0.599,95.8,94.5,78.75,94,0.436,1,1231,1231,1231,159,629,2216,1709,1327,1019,982,545,2009,1351,1213,1005,933,2133,1965,1,2022,2023,False,NOP,LAC,APR
2022-23,1610612746,LAC,LA Clippers,22201156,2023-03-31,LAC @ MEM,L,48.0,90.5,90.4,101.4,102.9,-11.0,-12.5,0.765,1.44,18.2,0.228,0.75,0.487,0.173,0.439,0.48,105.2,104.5,87.08,104,0.44,1,1231,1231,1231,159,2427,355,2041,106,1858,1188,1819,871,1479,1973,2356,2361,349,1931,1,2022,2023,False,MEM,LAC,MAR
2022-23,1610612746,LAC,LA Clippers,22201141,2023-03-29,LAC @ MEM,W,48.0,134.7,133.0,124.2,123.4,10.6,9.7,0.583,1.75,20.4,0.083,0.653,0.412,0.151,0.756,0.769,105.5,106.5,88.75,106,0.524,1,1,1,1,159,110,1966,574,1437,1314,529,2452,2001,2368,1519,4,4,161,961,1,2022,2023,False,MEM,LAC,MAR
2022-23,1610612746,LAC,LA Clippers,22201129,2023-03-27,LAC vs. CHI,W,48.0,124.0,126.5,114.0,115.5,9.9,11.1,0.854,2.28,27.5,0.263,0.756,0.519,0.184,0.716,0.704,99.1,97.5,81.25,98,0.554,1,1,1,1,159,315,1374,487,5,630,3,1407,816,872,2136,22,74,1635,599,1,2022,2023,True,LAC,CHI,MAR
2022-23,1610612746,LAC,LA Clippers,22201112,2023-03-25,LAC vs. NOP,L,48.0,107.6,107.8,126.0,129.7,-18.4,-21.9,0.744,1.45,21.5,0.103,0.644,0.393,0.196,0.62,0.653,103.1,101.5,84.58,102,0.441,1,1231,1231,1231,159,1752,2256,2322,170,1854,310,2439,2079,2422,2282,343,318,803,1908,1,2022,2023,True,LAC,NOP,MAR
2022-23,1610612746,LAC,LA Clippers,22201096,2023-03-23,LAC vs. OKC,W,48.0,127.3,132.3,106.2,108.2,21.0,24.0,0.723,2.27,23.9,0.308,0.66,0.511,0.156,0.667,0.684,99.3,96.5,80.42,96,0.635,1,1,1,1,159,130,734,96,234,649,64,850,1931,1015,1643,106,137,1835,80,1,2022,2023,True,LAC,OKC,MAR
2022-23,1610612746,LAC,LA Clippers,22201082,2023-03-21,LAC vs. OKC,L,48.0,102.8,105.3,101.9,107.4,1.0,-2.2,0.512,1.5,16.0,0.308,0.685,0.5,0.147,0.512,0.525,98.2,94.5,78.75,95,0.516,1,1231,1231,1231,159,1936,679,1338,2044,1724,1862,850,1683,1176,1438,1692,2049,2133,1062,1,2022,2023,True,LAC,OKC,MAR
