season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2021-22,1610612755,PHI,Philadelphia 76ers,22100761,2022-01-31,PHI vs. MEM,W,53.0,107.4,111.9,105.0,108.2,2.4,3.7,0.612,1.43,19.1,0.346,0.683,0.527,0.193,0.545,0.572,102.8,99.17,82.64,109,0.522,1,1,1,1,15,1187,944,1064,1190,1841,843,388,1784,717,2276,1009,1111,1123,1029,1,2021,2022,True,PHI,MEM
2021-22,1610612738,BOS,Boston Celtics,22100762,2022-01-31,BOS vs. MIA,W,48.0,125.9,125.8,91.6,95.8,34.3,29.9,0.545,2.4,18.0,0.279,0.722,0.526,0.103,0.619,0.636,98.6,96.5,80.42,97,0.673,1,1,1,1,117,279,225,68,1831,509,1177,1119,1321,731,402,259,344,1679,58,1,2021,2022,True,BOS,MIA
2021-22,1610612752,NYK,New York Knicks,22100763,2022-01-31,NYK vs. SAC,W,48.0,114.0,116.0,93.5,96.0,20.5,20.0,0.625,1.47,18.4,0.262,0.764,0.546,0.17,0.581,0.625,102.2,100.0,83.33,100,0.654,1,1,1,1,117,844,243,228,1043,1763,1060,1339,792,421,1985,566,447,893,86,1,2021,2022,True,NYK,SAC
2021-22,1610612746,LAC,LA Clippers,22100760,2022-01-31,LAC @ IND,L,48.0,114.0,116.0,120.5,122.0,-6.4,-6.0,0.556,2.5,18.2,0.226,0.702,0.45,0.1,0.547,0.57,101.5,100.0,83.33,100,0.455,1,1231,1231,1231,117,844,2005,1581,1740,433,1111,1788,1565,2075,342,987,1142,893,1663,1,2021,2022,False,IND,LAC
2021-22,1610612748,MIA,Miami Heat,22100762,2022-01-31,MIA @ BOS,L,48.0,91.6,95.8,125.9,125.8,-34.3,-29.9,0.735,1.32,18.4,0.278,0.721,0.474,0.198,0.489,0.503,98.6,96.5,80.42,96,0.327,1,1231,1231,1231,117,2230,2180,2393,187,1997,1060,1132,1337,1722,2307,1819,2081,1679,2403,1,2021,2022,False,BOS,MIA
2021-22,1610612739,CLE,Cleveland Cavaliers,22100759,2022-01-31,CLE vs. NOP,W,48.0,99.8,102.2,98.6,101.1,1.2,1.1,0.722,2.6,20.3,0.245,0.635,0.446,0.11,0.482,0.516,92.2,90.0,75.0,91,0.503,1,1,1,1,117,1912,485,1194,239,375,506,1555,2204,2133,527,1894,1932,2405,1203,1,2021,2022,True,CLE,NOP
2021-22,1610612737,ATL,Atlanta Hawks,22100767,2022-01-31,ATL vs. TOR,L,48.0,102.0,102.0,107.6,108.2,-5.6,-6.1,0.757,1.87,21.1,0.156,0.833,0.525,0.153,0.531,0.568,98.3,98.0,81.67,98,0.5,1,1231,1231,1231,117,1933,940,1592,104,1139,365,2341,156,743,1642,1218,1176,1355,1221,1,2021,2022,True,ATL,TOR
2021-22,1610612740,NOP,New Orleans Pelicans,22100759,2022-01-31,NOP @ CLE,L,48.0,98.6,101.1,99.8,102.2,-1.2,-1.1,0.788,2.0,19.4,0.365,0.755,0.554,0.146,0.424,0.478,92.2,90.0,75.0,89,0.497,1,1231,1231,1231,117,1976,547,1267,46,907,753,250,889,328,1504,2355,2287,2405,1257,1,2021,2022,False,CLE,NOP
2021-22,1610612761,TOR,Toronto Raptors,22100767,2022-01-31,TOR @ ATL,W,48.0,107.6,108.2,102.0,102.0,5.6,6.1,0.553,2.63,16.4,0.167,0.844,0.475,0.082,0.528,0.549,98.3,98.0,81.67,98,0.5,1,1,1,1,117,1518,524,864,1769,365,1684,2285,115,1717,114,1263,1469,1355,1221,1,2021,2022,False,ATL,TOR
2021-22,1610612758,SAC,Sacramento Kings,22100763,2022-01-31,SAC @ NYK,L,48.0,93.5,96.0,114.0,116.0,-20.5,-20.0,0.649,1.5,17.5,0.236,0.738,0.454,0.16,0.494,0.502,102.2,100.0,83.33,100,0.346,1,1231,1231,1231,117,2212,1611,2231,801,1717,1320,1662,1111,2031,1803,1747,2095,893,2375,1,2021,2022,False,NYK,SAC
