season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2021-22,1610612747,22100002,2021-10-19,GSW,LAL,1610612744,1,114,121,L,-7
2021-22,1610612747,22100025,2021-10-22,PHX,LAL,1610612756,2,105,115,L,-10
2021-22,1610612747,22100040,2021-10-24,MEM,LAL,1610612763,3,121,118,W,3
2021-22,1610612747,22100053,2021-10-26,LAL,SAS,1610612759,4,125,121,W,4
2021-22,1610612747,22100061,2021-10-27,LAL,OKC,1610612760,5,115,123,L,-8
2021-22,1610612747,22100077,2021-10-29,CLE,LAL,1610612739,6,113,101,W,12
2021-22,1610612747,22100093,2021-10-31,HOU,LAL,1610612745,7,95,85,W,10
2021-22,1610612747,22100107,2021-11-02,HOU,LAL,1610612745,8,119,117,W,2
2021-22,1610612747,22100123,2021-11-04,OKC,LAL,1610612760,9,104,107,L,-3
2021-22,1610612747,22100138,2021-11-06,LAL,POR,1610612757,10,90,105,L,-15
2021-22,1610612747,22100154,2021-11-08,CHA,LAL,1610612766,11,126,123,W,3
2021-22,1610612747,22100170,2021-11-10,MIA,LAL,1610612748,12,120,117,W,3
2021-22,1610612747,22100184,2021-11-12,MIN,LAL,1610612750,13,83,107,L,-24
2021-22,1610612747,22100192,2021-11-14,SAS,LAL,1610612759,14,114,106,W,8
2021-22,1610612747,22100209,2021-11-15,CHI,LAL,1610612741,15,103,121,L,-18
2021-22,1610612747,22100219,2021-11-17,LAL,MIL,1610612749,16,102,109,L,-7
2021-22,1610612747,22100232,2021-11-19,LAL,BOS,1610612738,17,108,130,L,-22
2021-22,1610612747,22100249,2021-11-21,LAL,DET,1610612765,18,121,116,W,5
2021-22,1610612747,22100264,2021-11-23,LAL,NYK,1610612752,19,100,106,L,-6
2021-22,1610612747,22100268,2021-11-24,LAL,IND,1610612754,20,124,116,W,8
2021-22,1610612747,22100291,2021-11-26,SAC,LAL,1610612758,21,137,141,L,-4
2021-22,1610612747,22100304,2021-11-28,DET,LAL,1610612765,22,110,106,W,4
2021-22,1610612747,22100318,2021-11-30,LAL,SAC,1610612758,23,117,92,W,25
2021-22,1610612747,22100341,2021-12-03,LAC,LAL,1610612746,24,115,119,L,-4
2021-22,1610612747,22100365,2021-12-07,BOS,LAL,1610612738,25,117,102,W,15
2021-22,1610612747,22100380,2021-12-09,LAL,MEM,1610612763,26,95,108,L,-13
2021-22,1610612747,22100389,2021-12-10,LAL,OKC,1610612760,27,116,95,W,21
