group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1628449,Chris Boucher,Chris,1610612761,TOR,30.0,9,4,5,0.444,26.93166666666667,3,6,0.5,1,3,0.333,0,1,0.0,2,6,8,0,1,1,0,1,3,1,7,-9,18.6,3,0,18.0,277,278,166,272,255,227,245,117,179,208,131,295,285,295,148,175,182,297,199,145,204,243,179,266,255,311,250,94,27,248,TOR
Players,1631132,Christian Koloko,Christian,1610612761,TOR,23.0,3,2,1,0.667,14.591666666666669,2,2,1.0,1,1,1.0,2,4,0.5,4,3,7,0,0,0,1,0,2,4,7,11,18.4,0,0,17.0,368,326,18,53,308,260,323,1,179,275,1,220,201,245,88,247,199,297,281,250,123,1,132,169,255,103,252,205,27,254,TOR
Players,1627783,Pascal Siakam,Pascal,1610612761,TOR,29.0,36,14,22,0.389,128.76833333333337,21,58,0.362,1,10,0.1,20,27,0.741,8,13,21,17,8,2,3,1,18,20,63,-7,120.7,9,1,112.0,42,108,432,329,54,50,35,272,179,107,255,43,39,179,33,80,63,22,33,90,45,243,426,32,54,293,53,36,9,55,TOR
Players,1630567,Scottie Barnes,Scottie,1610612761,TOR,21.0,39,17,22,0.436,131.385,24,44,0.545,3,9,0.333,15,16,0.938,11,10,21,15,9,3,3,1,16,16,66,-2,122.7,6,1,117.0,22,61,432,288,47,35,58,100,104,117,131,67,83,69,15,108,63,35,26,54,45,243,408,54,50,241,51,56,9,48,TOR
Players,201152,Thaddeus Young,Thaddeus,1610612761,TOR,35.0,13,7,6,0.538,41.53,4,6,0.667,0,1,0.0,2,2,1.0,6,5,11,3,1,1,0,0,5,1,10,22,29.7,0,0,26.0,237,223,191,163,209,207,245,53,257,275,257,220,235,1,56,198,133,155,199,145,204,1,239,266,230,60,208,205,27,215,TOR
Players,1628384,OG Anunoby,OG,1610612761,TOR,25.0,35,16,19,0.457,131.16833333333332,14,33,0.424,4,15,0.267,17,19,0.895,4,21,25,6,4,4,4,1,17,12,49,26,108.0,2,0,100.0,55,80,398,262,49,85,89,220,85,74,183,53,66,86,88,32,42,98,93,35,28,243,419,80,79,51,59,108,27,65,TOR
Players,1630625,Dalano Banton,Dalano,1610612761,TOR,23.0,2,2,0,1.0,4.471666666666667,3,5,0.6,1,2,0.5,4,4,1.0,0,0,0,1,0,1,0,0,0,3,11,9,15.5,0,0,15.0,394,326,1,1,390,227,261,74,179,236,42,165,201,1,288,373,388,238,281,145,204,1,1,204,222,116,272,205,27,268,TOR
Players,1630201,Malachi Flynn,Malachi,1610612761,TOR,25.0,6,2,4,0.333,16.365,0,3,0.0,0,3,0.0,0,0,0.0,1,2,3,1,1,0,1,0,2,0,0,3,7.1,0,0,6.0,322,326,136,360,296,361,302,361,257,208,257,295,305,295,205,273,272,238,199,250,123,1,132,329,382,173,334,205,27,339,TOR
Players,1629018,Gary Trent Jr.,Gary,1610612761,TOR,24.0,31,13,18,0.419,107.01,15,35,0.429,7,22,0.318,7,8,0.875,1,10,11,1,3,2,0,0,8,6,44,3,61.7,0,0,67.0,87,129,384,302,88,81,82,211,39,41,157,122,137,92,205,108,133,238,116,90,204,1,300,136,88,173,131,205,27,120,TOR
Players,1627823,Juancho Hernangomez,Juancho,1610612761,TOR,27.0,3,2,1,0.667,12.75,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,0,1,0,0,0,0,2,2,6,3.4,0,0,4.0,368,326,18,53,320,295,356,1,257,325,257,295,305,295,288,273,300,297,199,250,204,1,1,232,341,147,375,205,27,358,TOR
Players,203115,Will Barton,Will,1610612761,TOR,32.0,4,1,3,0.25,11.005,1,4,0.25,0,2,0.0,3,3,1.0,0,3,3,0,0,1,0,0,1,2,5,-15,11.6,0,0,10.0,351,372,115,396,329,295,279,331,257,236,257,186,223,1,288,247,272,297,281,145,204,1,77,232,285,356,294,205,27,300,TOR
Players,1630173,Precious Achiuwa,Precious,1610612761,TOR,23.0,12,5,7,0.417,29.615,4,9,0.444,0,1,0.0,5,7,0.714,4,9,13,0,1,1,2,1,8,5,13,-20,36.6,5,0,32.0,245,259,219,304,247,207,212,192,257,275,257,151,155,183,88,126,116,297,199,145,77,243,300,148,205,382,193,62,27,197,TOR
Players,1627832,Fred VanVleet,Fred,1610612761,TOR,29.0,37,15,22,0.405,138.44333333333333,20,67,0.299,10,40,0.25,13,14,0.929,2,11,13,24,6,4,6,5,17,10,63,-15,138.6,7,1,130.0,34,91,432,315,35,56,23,324,17,7,186,77,95,72,148,99,116,7,62,35,9,421,419,93,54,356,40,49,9,40,TOR
Players,1627751,Jakob Poeltl,Jakob,1610612761,TOR,27.0,20,6,14,0.3,67.06333333333333,9,12,0.75,0,0,0.0,4,10,0.4,7,10,17,7,6,2,2,1,11,6,22,-35,58.9,6,0,54.0,181,239,331,389,160,133,184,42,257,325,257,165,120,282,44,108,88,87,62,90,77,243,356,136,157,424,138,56,27,141,TOR
Players,1630288,Jeff Dowtin Jr.,Jeff,1610612761,TOR,26.0,1,1,0,1.0,0.9583333333333334,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,1,0,1,0,0,0,0,1,4.4,0,0,4.0,425,372,1,1,428,361,396,361,257,325,257,295,305,295,205,319,300,297,199,250,123,1,1,329,382,195,362,205,27,358,TOR
Players,203490,Otto Porter Jr.,Otto,1610612761,TOR,30.0,4,2,2,0.5,5.5,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,3,1,0,0,0,0,0,-1,1.2,0,0,3.0,351,326,72,188,378,361,396,361,257,325,257,295,305,295,288,319,342,297,116,145,204,1,1,329,382,228,403,205,27,378,TOR
