TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,82,41,41,0.5,47.2,16.6,14.0,13.0,53.0,15.3,13.7,15.0,53.3,1,17,17,17,8,16,11,19,11,4,19,24,27
1610612738,Boston Celtics,82,57,25,0.695,48.5,15.8,12.6,13.9,46.1,15.3,12.7,13.1,48.6,1,2,2,2,1,23,23,16,25,5,6,9,9
1610612751,Brooklyn Nets,82,45,37,0.549,48.6,16.6,11.2,14.9,44.5,17.0,14.8,13.5,50.6,1,9,9,9,29,17,28,8,28,17,27,12,17
1610612766,Charlotte Hornets,82,27,55,0.329,47.3,16.9,13.9,15.0,51.8,16.6,13.9,11.9,51.6,1,27,27,27,12,14,12,6,14,15,20,3,20
1610612741,Chicago Bulls,82,40,42,0.488,48.4,18.3,10.6,13.9,48.3,15.5,11.9,12.9,46.8,1,19,19,19,4,5,30,15,20,8,2,7,3
1610612739,Cleveland Cavaliers,82,51,31,0.622,49.9,20.0,12.8,13.1,54.3,16.0,12.4,13.1,47.6,1,5,5,5,5,3,22,17,4,9,4,8,6
1610612742,Dallas Mavericks,82,38,44,0.463,49.3,16.2,11.0,11.2,43.4,15.2,14.7,13.5,51.8,1,21,21,21,3,19,29,29,30,3,25,13,22
1610612743,Denver Nuggets,82,53,29,0.646,48.6,16.1,13.2,16.4,55.5,17.6,13.5,13.8,53.0,1,4,4,4,25,21,19,4,2,20,17,17,26
1610612765,Detroit Pistons,82,17,65,0.207,48.1,15.9,14.8,11.7,46.3,18.0,14.7,13.4,53.8,1,30,30,30,18,22,8,28,24,24,26,11,29
1610612744,Golden State Warriors,82,44,38,0.537,46.8,17.0,13.2,14.0,43.4,18.8,12.8,13.7,48.2,1,11,11,11,12,13,18,14,29,29,7,15,7
