PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,AGE,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
201939,Stephen Curry,1610612744,GSW,28.0,79,79,1.0,805,1546,0.521,0.651,0.429,403,664,0.607,0.571,402,882,0.456
201935,James Harden,1610612745,HOU,26.0,82,82,1.0,710,1522,0.466,0.544,0.572,474,871,0.544,0.428,236,651,0.363
203081,Damian Lillard,1610612757,POR,25.0,75,75,1.0,618,1380,0.448,0.531,0.564,389,779,0.499,0.436,229,601,0.381
202331,Paul George,1610612754,IND,26.0,81,81,1.0,605,1373,0.441,0.517,0.592,395,813,0.486,0.408,210,560,0.375
201566,Russell Westbrook,1610612760,OKC,27.0,80,80,1.0,656,1360,0.482,0.519,0.75,555,1020,0.544,0.25,101,340,0.297
2544,LeBron James,1610612739,CLE,31.0,76,76,1.0,736,1344,0.548,0.58,0.793,649,1066,0.609,0.207,87,278,0.313
202691,Klay Thompson,1610612744,GSW,26.0,80,80,1.0,651,1344,0.484,0.587,0.521,375,700,0.536,0.479,276,644,0.429
201142,Kevin Durant,1610612760,OKC,27.0,72,72,1.0,698,1343,0.52,0.589,0.642,512,862,0.594,0.358,186,481,0.387
203468,CJ McCollum,1610612757,POR,24.0,80,80,1.0,640,1336,0.479,0.553,0.65,443,868,0.51,0.35,197,468,0.421
202322,John Wall,1610612764,WAS,25.0,77,77,1.0,572,1276,0.448,0.493,0.745,457,951,0.481,0.255,115,325,0.354
201942,DeMar DeRozan,1610612761,TOR,26.0,77,77,1.0,610,1265,0.482,0.501,0.892,563,1129,0.499,0.108,47,136,0.346
202738,Isaiah Thomas,1610612738,BOS,27.0,81,81,1.0,583,1259,0.463,0.528,0.638,419,803,0.522,0.362,164,456,0.36
2546,Carmelo Anthony,1610612752,NYK,32.0,72,72,1.0,567,1231,0.461,0.503,0.748,462,921,0.502,0.252,105,310,0.339
202689,Kemba Walker,1610612766,CHA,26.0,81,81,1.0,568,1228,0.463,0.537,0.607,386,746,0.517,0.393,182,482,0.378
203952,Andrew Wiggins,1610612750,MIN,21.0,81,81,1.0,593,1205,0.492,0.516,0.844,536,1017,0.527,0.156,57,188,0.303
202326,DeMarcus Cousins,1610612758,SAC,25.0,64,64,1.0,597,1199,0.498,0.526,0.83,529,995,0.532,0.17,68,204,0.333
