GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM,FGA,FGM_PG,FGA_PG,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,E_OFF_RATING_RANK,OFF_RATING_RANK,sp_work_OFF_RATING_RANK,E_DEF_RATING_RANK,DEF_RATING_RANK,sp_work_DEF_RATING_RANK,E_NET_RATING_RANK,NET_RATING_RANK,sp_work_NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,E_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,USG_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK,PACE_RANK,sp_work_PACE_RANK,PIE_RANK,FGM_RANK,FGA_RANK,FGM_PG_RANK,FGA_PG_RANK,FG_PCT_RANK
Players,101187,Alan Anderson,Alan,1610612764,WAS,33.0,1,0,1,0.0,5.2,95.8,109.1,109.1,102.5,100.0,100.0,-6.6,9.1,9.1,0.333,0.0,50.0,0.0,0.167,0.083,0.0,0.0,0.0,0.0,0.077,0.074,103.49,97.55,81.29,97.55,0.0,11,0,1,0.0,1.0,0.0,404,408,31,408,7,320,122,122,179,171,171,259,130,130,32,238,5,270,93,190,1,1,342,359,340,357,122,338,338,329,342,337,342,116,342
Players,203078,Bradley Beal,Bradley,1610612764,WAS,23.0,25,12,13,0.48,3.5,101.3,100.0,100.0,109.0,104.5,104.5,-7.7,-4.5,-4.5,0.119,1.25,8.6,0.01,0.074,0.042,6.9,6.8,0.56,0.591,0.241,0.254,106.28,109.23,91.02,109.23,0.103,198,20,42,0.8,1.7,0.476,151,144,281,237,111,268,232,232,245,249,249,266,259,259,139,121,220,259,292,318,227,217,107,128,74,72,83,120,120,153,55,61,45,52,128
Players,201971,DeJuan Blair,DeJuan,1610612764,WAS,27.0,2,1,1,0.5,0.0,113.6,100.0,100.0,0.0,0.0,0.0,113.6,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.8,360.0,300.0,360.0,0.0,1,0,0,0.0,0.0,0.0,374,362,31,188,429,119,232,232,1,1,1,9,4,4,287,238,287,270,356,370,1,1,342,359,390,391,7,10,10,329,342,379,342,379,342
Players,2400,Drew Gooden,Drew,1610612764,WAS,34.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,404,408,31,408,434,415,415,415,1,1,1,199,198,198,287,238,287,270,356,370,1,1,342,359,390,391,432,434,434,329,342,379,342,379,342
Players,202066,Garrett Temple,Garrett,1610612764,WAS,30.0,22,11,11,0.5,2.2,106.4,102.4,102.4,99.5,91.6,91.6,6.9,10.8,10.8,0.088,1.0,13.6,0.0,0.109,0.059,13.6,13.9,0.25,0.419,0.136,0.144,117.07,124.41,103.68,124.41,0.032,125,3,12,0.1,0.5,0.25,182,157,251,188,268,207,207,207,139,95,95,157,115,115,175,131,142,270,207,255,352,354,311,288,237,229,40,48,48,291,223,187,292,236,298
Players,202390,Gary Neal,Gary,1610612764,WAS,31.0,11,6,5,0.545,1.9,90.7,88.7,88.7,121.7,112.5,112.5,-31.0,-23.8,-23.8,0.0,0.0,0.0,0.0,0.2,0.085,0.0,0.0,0.455,0.528,0.214,0.225,112.96,118.65,98.87,118.65,0.098,53,4,11,0.4,1.0,0.364,269,235,153,152,307,355,344,344,361,318,318,375,364,364,287,238,287,270,57,185,1,1,185,198,101,101,49,61,61,161,197,197,161,116,224
Players,201581,JJ Hickson,JJ,1610612764,WAS,27.0,5,3,2,0.6,2.6,99.8,100.0,100.0,109.0,108.0,108.0,-9.2,-8.0,-8.0,0.25,1.0,11.1,0.0,0.231,0.136,11.1,10.9,0.6,0.694,0.296,0.303,94.45,94.82,79.02,94.82,0.187,26,3,5,0.6,1.0,0.6,329,293,75,103,227,278,232,232,247,285,285,279,288,288,53,131,176,270,37,67,313,308,84,74,37,39,345,387,387,43,223,269,78,116,59
Players,201162,Jared Dudley,Jared,1610612764,WAS,30.0,23,10,13,0.435,3.1,110.2,108.7,108.7,119.0,110.6,110.6,-8.8,-1.8,-1.8,0.08,2.0,14.3,0.035,0.164,0.092,7.1,7.0,0.425,0.464,0.125,0.133,108.76,113.45,94.54,113.45,0.031,172,7,20,0.3,0.9,0.35,173,176,281,265,169,166,130,130,342,305,305,274,227,227,193,64,123,168,104,160,228,225,218,260,253,251,67,86,86,292,149,136,187,154,245
Players,202322,John Wall,John,1610612764,WAS,25.0,33,16,17,0.485,3.9,103.8,103.7,103.7,109.3,104.5,104.5,-5.6,-0.8,-0.8,0.448,2.5,20.0,0.02,0.121,0.068,8.0,8.1,0.395,0.533,0.356,0.364,106.84,109.29,91.07,109.29,0.206,296,28,81,0.8,2.5,0.346,81,99,341,231,53,235,195,195,248,247,247,249,216,216,18,45,72,220,183,226,260,263,242,190,18,21,77,119,119,33,29,21,32,13,251
Players,1626162,Kelly Oubre Jr.,Kelly,1610612764,WAS,20.0,3,1,2,0.333,0.2,0.0,0.0,0.0,186.2,175.0,175.0,-186.2,-175.0,-175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.33,223.26,186.05,223.26,-0.2,2,0,0,0.0,0.0,0.0,357,362,75,330,420,415,415,415,426,433,433,432,435,435,287,238,287,270,356,370,1,1,342,359,390,391,10,14,14,422,342,379,342,379,342
Players,101162,Marcin Gortat,Marcin,1610612764,WAS,32.0,29,13,16,0.448,3.2,102.7,102.4,102.4,105.2,99.5,99.5,-2.5,2.9,2.9,0.052,0.6,7.9,0.162,0.165,0.164,13.2,13.3,0.583,0.606,0.142,0.146,103.32,106.33,88.61,106.33,0.116,209,14,24,0.5,0.8,0.583,117,129,324,256,147,252,208,208,217,170,170,224,174,174,235,204,229,16,103,33,348,347,92,117,217,226,128,153,153,130,84,111,114,163,67
Players,201977,Marcus Thornton,Marcus,1610612764,WAS,29.0,16,8,8,0.5,2.9,106.8,102.0,102.0,120.5,114.0,114.0,-13.7,-12.0,-12.0,0.167,0.0,11.1,0.0,0.068,0.031,0.0,0.0,0.476,0.517,0.209,0.216,100.05,105.25,87.71,105.25,0.095,101,8,21,0.5,1.3,0.381,222,195,204,188,197,204,211,211,353,335,335,319,313,313,94,238,176,270,307,346,1,1,174,211,109,112,205,168,168,170,138,128,93,85,205
Players,202693,Markieff Morris,Markieff,1610612764,WAS,26.0,21,5,16,0.238,2.8,94.8,94.1,94.1,118.9,115.2,115.2,-24.2,-21.1,-21.1,0.071,1.0,7.4,0.015,0.175,0.089,7.4,7.4,0.35,0.39,0.18,0.187,98.04,100.01,83.34,100.01,0.03,118,7,20,0.3,1.0,0.35,188,252,324,393,210,330,306,306,338,348,348,351,359,359,206,131,232,235,87,170,236,237,272,300,151,155,265,284,284,299,149,136,171,141,245
Players,2403,Nene,ene,1610612764,WAS,33.0,10,3,7,0.3,2.8,119.7,113.1,113.1,127.0,118.2,118.2,-7.2,-5.1,-5.1,0.071,0.0,11.1,0.038,0.13,0.082,0.0,0.0,0.8,0.785,0.121,0.122,101.06,107.79,89.82,107.79,0.076,61,4,5,0.4,0.5,0.8,277,293,188,363,202,67,77,77,380,369,369,264,264,264,206,238,176,165,168,196,1,1,37,44,262,276,172,137,137,209,197,269,145,251,30
