group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,203078,Bradley Beal,Bradley,1610612764,WAS,28.0,32,18,14,0.563,4.4,0.747,0.253,0.547,0.053,0.12,0.027,0.333,0.127,0.493,0.366,0.634,0.5,0.5,0.383,0.617,47,99,0.475,22,20,383,136,25,132,269,139,99,229,147,93,152,136,179,136,209,24,270,85,2,1,165,WAS
Players,201566,Russell Westbrook,Russell,1610612764,WAS,32.0,35,17,18,0.486,4.4,0.701,0.299,0.58,0.153,0.229,0.137,0.191,0.13,0.427,0.132,0.868,0.5,0.5,0.208,0.792,48,97,0.495,9,26,433,214,26,145,256,123,43,190,61,206,149,152,243,72,209,24,312,43,1,2,157,WAS
Players,202397,Ish Smith,Ish,1610612764,WAS,32.0,9,5,4,0.556,2.6,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,4,0.25,271,237,142,141,236,123,270,1,113,245,150,295,225,1,254,1,235,85,325,1,284,269,324,WAS
Players,1629067,Isaac Bonga,Isaac,1610612764,WAS,21.0,6,3,3,0.5,0.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,317,284,109,176,438,1,320,315,113,245,150,295,225,305,254,245,235,85,325,251,355,356,355,WAS
Players,1629726,Garrison Mathews,Garrison,1610612764,WAS,24.0,10,5,5,0.5,2.4,0.0,1.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,6,0.167,259,237,171,176,266,360,1,315,113,56,150,61,225,305,254,245,1,85,1,251,284,232,351,WAS
Players,1630166,Deni Avdija,Deni,1610612764,WAS,20.0,14,6,8,0.429,1.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4,0.25,205,214,264,265,323,360,1,315,113,1,150,295,225,305,254,245,1,85,1,251,284,269,324,WAS
Players,203526,Raul Neto,Raul,1610612764,WAS,29.0,24,11,13,0.458,3.1,0.636,0.364,0.125,0.0,0.375,0.125,0.5,0.125,0.125,0.0,1.0,1.0,0.0,0.667,0.333,3,11,0.273,95,114,369,236,167,176,221,302,113,124,69,30,153,287,254,1,1,85,159,176,213,172,318,WAS
Players,1629655,Daniel Gafford,Daniel,1610612764,WAS,22.0,12,6,6,0.5,3.6,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.5,0.5,0.0,0.0,0.5,0.5,4,9,0.444,235,214,205,176,88,1,320,75,113,245,150,93,225,65,125,157,235,85,202,114,189,196,191,WAS
Players,1629010,Jerome Robinson,Jerome,1610612764,WAS,24.0,1,0,1,0.0,2.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,406,405,25,405,297,1,320,315,113,245,150,295,225,305,254,245,235,85,325,251,355,356,355,WAS
Players,203458,Alex Len,Alex,1610612764,WAS,28.0,11,4,7,0.364,3.5,0.75,0.25,0.4,0.0,0.0,0.0,0.6,0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,1,4,0.25,246,259,238,321,102,123,270,200,113,245,150,22,225,160,254,1,235,85,325,1,284,269,324,WAS
