group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,1631260,AJ Green,AJ,1610612749,MIL,25.0,25,13,12,0.52,73.0,0.072,0.125,0.095,0.429,0.224,0.053,0.065,0.0,0.074,0.061,0.154,0.0,0.071,0.0,0.0,0.182,0.061,0.135,103,96,372,199,122,395,272,358,44,147,280,287,302,367,388,212,1,253,208,1,258,319,263
Players,1641748,Andre Jackson Jr.,Andre,1610612749,MIL,23.0,13,8,5,0.615,31.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.148,0.133,0.071,0.333,0.2,0.0,0.0,0.375,0.0,0.0,233,187,214,111,242,429,369,419,265,347,307,313,302,284,324,310,422,163,208,1,449,339,392
Players,1626171,Bobby Portis,Bobby,1610612749,MIL,30.0,15,6,9,0.4,48.0,0.144,0.152,0.195,0.2,0.235,0.08,0.074,0.111,0.25,0.222,0.0,0.0,0.214,0.5,0.2,0.212,0.1,0.139,214,229,308,340,184,218,234,159,155,139,261,277,240,129,178,337,1,158,33,351,301,261,262
Players,201572,Brook Lopez,Brook,1610612749,MIL,37.0,34,18,16,0.529,115.0,0.154,0.208,0.165,0.16,0.15,0.233,0.213,0.2,0.17,0.175,0.087,0.065,0.231,0.571,0.0,0.125,0.246,0.209,21,31,449,190,34,201,150,213,190,236,118,136,168,242,243,292,221,143,30,1,169,113,147
Players,203081,Damian Lillard,Damian,1610612749,MIL,34.0,27,14,13,0.519,98.0,0.299,0.258,0.312,0.182,0.375,0.361,0.316,0.1,0.179,0.163,0.405,0.276,0.2,0.0,0.167,0.174,0.286,0.279,85,77,399,202,63,43,102,50,170,44,58,64,248,229,269,51,403,163,208,332,253,80,76
Players,1629018,Gary Trent Jr.,Gary,1610612749,MIL,26.0,25,15,10,0.6,78.0,0.181,0.204,0.227,0.368,0.365,0.074,0.091,0.077,0.104,0.1,0.036,0.1,0.154,0.0,0.111,0.184,0.063,0.181,103,66,328,122,107,159,154,121,62,46,265,257,276,342,367,333,248,202,208,305,265,313,183
Players,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,30.0,29,17,12,0.586,115.0,0.302,0.318,0.294,0.08,0.052,0.373,0.43,0.609,0.394,0.434,0.471,0.226,0.053,0.538,0.462,0.25,0.418,0.31,63,38,372,139,35,41,61,63,252,334,54,29,24,39,27,37,369,260,32,446,358,32,53
Players,1631123,Jamaree Bouyea,Jamaree,1610612749,MIL,25.0,1,1,0,1.0,5.0,0.125,0.0,0.0,0.0,0.0,0.4,0.429,0.0,0.333,0.333,0.0,0.0,0.5,0.0,0.0,0.0,0.4,0.105,439,375,1,1,393,270,369,419,265,347,40,30,302,66,64,337,1,31,208,1,1,34,324
Players,1630579,Jericho Sims,Jericho,1610612749,MIL,26.0,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410,335,1,1,484,435,369,419,265,347,307,313,302,382,400,337,1,263,208,1,1,339,392
Players,1629645,Kevin Porter Jr.,Kevin,1610612749,MIL,25.0,15,9,6,0.6,47.0,0.191,0.25,0.171,0.143,0.087,0.184,0.182,0.375,0.238,0.26,0.105,0.455,0.429,0.0,0.25,0.263,0.207,0.22,214,172,240,122,185,143,104,192,203,310,154,165,87,150,135,272,469,55,208,379,391,148,134
