GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,202329,Al-Farouq Aminu,Al-Farouq,1610612757,POR,25.0,33,18,15,0.545,99.095,8,6,4,16,17,37,24,72,3,0,10,4,76.0,81,80,313,152,106,61,81,75,81,251,380,359,321,48,1,311,169,113
Players,203459,Allen Crabbe,Allen,1610612757,POR,24.0,37,20,17,0.541,89.95333333333333,4,7,7,10,21,38,12,52,2,0,10,2,63.2,51,45,341,158,116,114,72,40,110,283,385,267,276,78,1,311,224,128
Players,203148,Brian Roberts,Brian,1610612757,POR,30.0,5,5,0,1.0,8.645,2,0,2,2,2,3,2,6,0,0,1,0,4.0,329,252,1,1,337,169,237,114,234,75,100,110,86,200,1,63,326,349
Players,203468,CJ McCollum,CJ,1610612757,POR,24.0,40,21,19,0.525,134.995,9,6,6,24,23,55,27,88,2,5,8,19,154.2,28,33,379,176,46,43,81,44,49,296,421,386,360,78,402,272,44,32
Players,2549,Chris Kaman,Chris,1610612757,POR,34.0,1,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,404,408,31,408,434,234,237,175,303,1,1,1,1,200,1,1,326,400
Players,203081,Damian Lillard,Damian,1610612757,POR,25.0,37,18,19,0.486,131.25333333333333,20,9,9,34,25,52,27,90,0,10,16,32,169.1,51,80,379,229,54,8,51,26,29,304,417,386,364,200,430,385,19,28
Players,202334,Ed Davis,Ed,1610612757,POR,27.0,23,12,11,0.522,51.59,0,1,0,8,10,17,11,28,7,0,7,9,67.2,173,144,251,181,186,234,222,175,132,195,260,259,207,16,1,258,112,124
Players,201945,Gerald Henderson,Gerald,1610612757,POR,28.0,11,7,4,0.636,29.121666666666663,2,0,0,0,2,10,6,16,1,0,4,1,16.8,269,215,127,88,249,169,237,175,303,75,195,193,159,126,1,194,268,260
Players,1626242,Luis Montero,Luis,1610612757,POR,23.0,2,2,0,1.0,0.5016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,374,326,1,1,414,234,237,175,303,1,1,1,1,200,1,1,326,400
Players,203486,Mason Plumlee,Mason,1610612757,POR,26.0,34,17,17,0.5,89.75333333333333,2,0,2,10,17,38,15,66,4,1,18,13,64.3,76,88,341,188,118,169,237,114,110,251,385,303,309,34,232,398,71,127
Players,203090,Maurice Harkless,Maurice,1610612757,POR,23.0,13,8,5,0.615,26.938333333333333,0,4,0,4,2,15,6,22,0,1,2,2,12.0,250,195,153,96,253,234,118,175,183,75,248,193,188,200,232,130,224,288
Players,203086,Meyers Leonard,Meyers,1610612757,POR,24.0,17,8,9,0.471,30.795,2,0,1,0,6,10,7,22,0,2,6,6,23.9,216,195,223,241,245,169,237,159,303,151,195,212,188,200,314,231,139,227
Players,203943,Noah Vonleh,Noah,1610612757,POR,20.0,4,3,1,0.75,3.968333333333333,0,0,0,0,2,0,0,2,0,0,0,0,1.2,339,293,31,44,374,234,237,175,303,75,1,1,37,200,1,1,326,383
Players,1626192,Pat Connaughton,Pat,1610612757,POR,23.0,2,2,0,1.0,0.5016666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0,374,326,1,1,414,234,237,175,303,1,1,1,1,200,1,1,326,400
Players,203515,Phil Pressey,Phil,1610612757,POR,25.0,5,0,5,0.0,5.2283333333333335,0,0,0,0,0,0,3,0,0,0,0,1,2.7,329,408,153,408,362,234,237,175,303,1,1,147,1,200,1,1,268,367
