season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2020-21,1610612746,22000002,2020-12-22,LAC,LAL,1610612747,1,116,109,W,7
2020-21,1610612746,22000009,2020-12-25,LAC,DEN,1610612743,2,121,108,W,13
2020-21,1610612746,22000031,2020-12-27,DAL,LAC,1610612742,3,73,124,L,-51
2020-21,1610612746,22000054,2020-12-29,MIN,LAC,1610612750,4,124,101,W,23
2020-21,1610612746,22000061,2020-12-30,POR,LAC,1610612757,5,128,105,W,23
2020-21,1610612746,22000077,2021-01-01,LAC,UTA,1610612762,6,100,106,L,-6
2020-21,1610612746,22000091,2021-01-03,LAC,PHX,1610612756,7,112,107,W,5
2020-21,1610612746,22000105,2021-01-05,SAS,LAC,1610612759,8,113,116,L,-3
2020-21,1610612746,22000116,2021-01-06,LAC,GSW,1610612744,9,108,101,W,7
2020-21,1610612746,22000130,2021-01-08,LAC,GSW,1610612744,10,105,115,L,-10
2020-21,1610612746,22000142,2021-01-10,CHI,LAC,1610612741,11,130,127,W,3
2020-21,1610612746,22000172,2021-01-13,NOP,LAC,1610612740,12,111,106,W,5
2020-21,1610612746,22000188,2021-01-15,LAC,SAC,1610612758,13,138,100,W,38
2020-21,1610612746,22000202,2021-01-17,IND,LAC,1610612754,14,129,96,W,33
2020-21,1610612746,22000224,2021-01-20,SAC,LAC,1610612758,15,115,96,W,19
2020-21,1610612746,22000239,2021-01-22,OKC,LAC,1610612760,16,120,106,W,14
2020-21,1610612746,22000251,2021-01-24,OKC,LAC,1610612760,17,108,100,W,8
2020-21,1610612746,22000268,2021-01-26,LAC,ATL,1610612737,18,99,108,L,-9
2020-21,1610612746,22000285,2021-01-28,LAC,MIA,1610612748,19,109,105,W,4
2020-21,1610612746,22000289,2021-01-29,LAC,ORL,1610612753,20,116,90,W,26
2020-21,1610612746,22000308,2021-01-31,LAC,NYK,1610612752,21,129,115,W,14
2020-21,1610612746,22000324,2021-02-02,LAC,BKN,1610612751,22,120,124,L,-4
2020-21,1610612746,22000328,2021-02-03,LAC,CLE,1610612739,23,121,99,W,22
2020-21,1610612746,22000350,2021-02-05,BOS,LAC,1610612738,24,115,119,L,-4
2020-21,1610612746,22000366,2021-02-07,SAC,LAC,1610612758,25,110,113,L,-3
2020-21,1610612746,22000387,2021-02-10,LAC,MIN,1610612750,26,119,112,W,7
2020-21,1610612746,22000400,2021-02-12,LAC,CHI,1610612741,27,125,106,W,19
2020-21,1610612746,22000419,2021-02-14,CLE,LAC,1610612739,28,128,111,W,17
2020-21,1610612746,22000425,2021-02-15,MIA,LAC,1610612748,29,125,118,W,7
2020-21,1610612746,22000444,2021-02-17,UTA,LAC,1610612762,30,96,114,L,-18
2020-21,1610612746,22000457,2021-02-19,UTA,LAC,1610612762,31,116,112,W,4
2020-21,1610612746,22000472,2021-02-21,BKN,LAC,1610612751,32,108,112,L,-4
2020-21,1610612746,22000488,2021-02-23,WAS,LAC,1610612764,33,135,116,W,19
2020-21,1610612746,22000501,2021-02-25,LAC,MEM,1610612763,34,94,122,L,-28
2020-21,1610612746,22000509,2021-02-26,LAC,MEM,1610612763,35,119,99,W,20
2020-21,1610612746,22000520,2021-02-28,LAC,MIL,1610612749,36,100,105,L,-5
2020-21,1610612746,22000537,2021-03-02,LAC,BOS,1610612738,37,112,117,L,-5
2020-21,1610612746,22000554,2021-03-04,LAC,WAS,1610612764,38,117,119,L,-2
2020-21,1610612746,22000576,2021-03-11,GSW,LAC,1610612744,39,130,104,W,26
2020-21,1610612746,22000601,2021-03-14,LAC,NOP,1610612740,40,115,135,L,-20
2020-21,1610612746,22000605,2021-03-15,LAC,DAL,1610612742,41,109,99,W,10
2020-21,1610612746,22000625,2021-03-17,LAC,DAL,1610612742,42,89,105,L,-16
2020-21,1610612746,22000644,2021-03-20,CHA,LAC,1610612766,43,125,98,W,27
2020-21,1610612746,22000660,2021-03-22,ATL,LAC,1610612737,44,119,110,W,9
2020-21,1610612746,22000675,2021-03-24,LAC,SAS,1610612759,45,134,101,W,33
2020-21,1610612746,22000680,2021-03-25,LAC,SAS,1610612759,46,98,85,W,13
2020-21,1610612746,22000701,2021-03-27,PHI,LAC,1610612755,47,122,112,W,10
2020-21,1610612746,22000717,2021-03-29,MIL,LAC,1610612749,48,129,105,W,24
2020-21,1610612746,22000720,2021-03-30,ORL,LAC,1610612753,49,96,103,L,-7
