season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2015-16,1610612766,21500008,2015-10-28,CHA,MIA,1610612748,1,94,104,L,-10
2015-16,1610612766,21500026,2015-10-30,CHA,ATL,1610612737,2,94,97,L,-3
2015-16,1610612766,21500039,2015-11-01,ATL,CHA,1610612737,3,92,94,L,-2
2015-16,1610612766,21500053,2015-11-03,CHI,CHA,1610612741,4,130,105,W,25
2015-16,1610612766,21500072,2015-11-05,CHA,DAL,1610612742,5,108,94,W,14
2015-16,1610612766,21500090,2015-11-07,CHA,SAS,1610612759,6,94,114,L,-20
2015-16,1610612766,21500111,2015-11-10,CHA,MIN,1610612750,7,104,95,W,9
2015-16,1610612766,21500113,2015-11-11,NYK,CHA,1610612752,8,95,93,W,2
2015-16,1610612766,21500132,2015-11-13,CHA,CHI,1610612741,9,97,102,L,-5
2015-16,1610612766,21500147,2015-11-15,POR,CHA,1610612757,10,106,94,W,12
2015-16,1610612766,21500162,2015-11-17,CHA,NYK,1610612752,11,94,102,L,-8
2015-16,1610612766,21500165,2015-11-18,BKN,CHA,1610612751,12,116,111,W,5
2015-16,1610612766,21500178,2015-11-20,PHI,CHA,1610612755,13,113,88,W,25
2015-16,1610612766,21500202,2015-11-23,SAC,CHA,1610612758,14,127,122,W,5
2015-16,1610612766,21500215,2015-11-25,WAS,CHA,1610612764,15,101,87,W,14
2015-16,1610612766,21500227,2015-11-27,CLE,CHA,1610612739,16,90,95,L,-5
2015-16,1610612766,21500246,2015-11-29,MIL,CHA,1610612749,17,87,82,W,5
2015-16,1610612766,21500268,2015-12-02,GSW,CHA,1610612744,18,99,116,L,-17
2015-16,1610612766,21500292,2015-12-05,CHA,CHI,1610612741,19,102,96,W,6
2015-16,1610612766,21500304,2015-12-07,DET,CHA,1610612765,20,104,84,W,20
2015-16,1610612766,21500320,2015-12-09,MIA,CHA,1610612748,21,99,81,W,18
2015-16,1610612766,21500338,2015-12-11,CHA,MEM,1610612763,22,123,99,W,24
2015-16,1610612766,21500345,2015-12-12,BOS,CHA,1610612738,23,93,98,L,-5
