group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1630180,Saddiq Bey,Saddiq,1610612737,ATL,24.0,27,9,18,0.333,2.8,0.3,0.6,0.412,0.1,0.2,0.667,0.1,0.2,0.667,0.2,0.2,0.4,0.1,0.0,0.1,0.0,0.1,0.5,0.1,0.8,-2.0,1.6,1,0,1.6,131,189,55,360,216,239,221,230,125,239,23,236,233,195,118,278,235,262,272,153,204,119,68,286,231,401,270,148,27,262,ATL
Players,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,22.0,16,7,9,0.438,3.3,0.2,0.4,0.5,0.0,0.0,0.0,0.1,0.1,1.0,0.3,0.3,0.6,0.0,0.1,0.1,0.4,0.1,0.3,0.2,0.4,-2.0,2.4,4,0,1.9,212,223,185,286,151,288,315,117,257,325,257,283,300,1,56,229,127,297,153,177,7,61,205,238,332,392,185,76,27,221,ATL
Players,1629633,Jarrett Culver,Jarrett,1610612737,ATL,24.0,3,1,2,0.333,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,-2.7,0.4,0,0,0.3,368,372,338,360,363,361,396,361,257,325,257,295,305,295,288,201,263,297,281,250,204,210,180,329,382,421,401,205,27,406,ATL
Players,1628381,John Collins,John,1610612737,ATL,25.0,36,17,19,0.472,3.4,0.4,0.8,0.467,0.1,0.3,0.333,0.2,0.3,0.667,0.2,0.6,0.8,0.1,0.1,0.0,0.1,0.1,0.4,0.2,1.0,-0.4,2.5,6,0,2.3,42,61,38,247,123,155,162,173,197,217,131,222,216,195,92,83,78,227,252,242,77,49,129,209,183,271,164,56,27,173,ATL
Players,203992,Bogdan Bogdanović,Bogdan,1610612737,ATL,30.0,24,12,12,0.5,2.7,0.3,1.0,0.32,0.1,0.7,0.188,0.0,0.1,0.333,0.0,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-0.7,1.7,0,0,1.6,148,145,140,188,225,181,117,315,146,61,231,291,275,287,288,201,263,183,265,217,172,171,375,326,224,301,261,205,27,259,ATL
Players,1630235,Trent Forrest,Trent,1610612737,ATL,25.0,2,1,1,0.5,5.9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,-7.0,2.7,0,0,2.0,394,372,381,188,4,361,261,361,257,325,257,295,305,295,16,107,32,297,281,250,3,210,1,74,382,449,149,205,27,198,ATL
Players,1629027,Trae Young,Trae,1610612737,ATL,24.0,39,19,20,0.487,4.3,1.0,2.7,0.375,0.3,0.9,0.306,1.3,1.4,0.875,0.1,0.2,0.3,0.8,0.5,0.1,0.0,0.3,0.2,0.9,3.5,-0.9,4.8,21,0,5.0,22,40,29,236,26,21,10,258,44,30,166,8,12,92,222,288,296,10,8,200,204,7,271,13,14,313,31,10,27,22,ATL
Players,1628981,Bruno Fernando,Bruno,1610612737,ATL,24.0,4,4,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.5,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.3,0.0,0.6,0,0,0.5,351,278,435,1,400,361,396,361,257,325,257,165,131,245,288,263,302,297,281,250,204,210,15,186,364,207,395,205,27,394,ATL
Players,1629631,De'Andre Hunter,De'Andre,1610612737,ATL,25.0,36,17,19,0.472,3.7,0.3,0.6,0.478,0.1,0.3,0.3,0.3,0.4,0.643,0.1,0.4,0.5,0.1,0.1,0.1,0.1,0.1,0.6,0.3,0.9,-1.3,1.8,0,0,1.8,42,61,38,247,85,210,217,167,197,201,168,165,170,213,210,162,184,276,147,190,155,145,49,186,206,343,243,205,27,241,ATL
Players,203991,Clint Capela,Clint,1610612737,ATL,29.0,30,15,15,0.5,4.1,0.5,0.9,0.538,0.0,0.0,0.0,0.2,0.3,0.5,0.4,0.8,1.3,0.1,0.1,0.0,0.2,0.0,0.5,0.4,1.1,-1.7,3.3,18,0,2.9,94,91,90,188,43,132,158,103,257,325,257,222,189,245,29,27,17,234,237,229,44,182,103,127,173,375,93,14,27,114,ATL
Players,1628988,Aaron Holiday,Aaron,1610612737,ATL,26.0,5,2,3,0.4,0.9,0.2,0.2,1.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.6,0,0,0.8,338,326,317,316,407,277,367,1,79,252,1,295,305,295,288,373,388,297,281,250,204,210,376,329,292,187,390,205,27,369,ATL
Players,1627749,Dejounte Murray,Dejounte,1610612737,ATL,26.0,40,19,21,0.475,4.0,1.0,2.3,0.446,0.2,0.5,0.316,0.7,0.8,0.813,0.1,0.6,0.7,0.2,0.1,0.2,0.1,0.1,0.4,0.4,2.9,-1.5,4.7,3,1,4.4,17,40,21,245,50,20,24,191,124,121,160,66,66,126,197,91,122,162,187,29,124,61,151,106,34,355,35,94,9,40,ATL
Players,1631100,AJ Griffin,AJ,1610612737,ATL,19.0,12,6,6,0.5,2.6,0.6,1.2,0.5,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.0,0.2,0.1,0.1,0.2,0.3,0.1,1.2,0.3,1.9,0,0,1.8,245,239,234,188,248,89,102,117,257,143,257,295,305,295,130,311,263,297,111,138,112,34,251,305,160,176,232,205,27,234,ATL
Players,1629726,Garrison Mathews,Garrison,1610612737,ATL,26.0,9,6,3,0.667,1.4,0.2,0.2,1.0,0.1,0.1,1.0,0.2,0.2,1.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.8,1.6,1.2,0,0,1.2,277,239,317,53,376,264,364,1,164,297,1,189,233,1,288,351,377,297,281,96,204,210,280,286,238,62,307,205,27,318,ATL
Players,1630552,Jalen Johnson,Jalen,1610612737,ATL,21.0,12,8,4,0.667,0.8,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.1,0.0,0.0,0.1,0.0,0.3,0.0,0.0,-1.4,0.7,1,0,0.5,245,204,287,53,409,361,327,361,257,266,257,295,305,295,130,362,302,253,281,250,112,210,251,329,382,352,381,148,27,394,ATL
