group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1631100,AJ Griffin,AJ,1610612737,ATL,19.0,12,6,6,0.5,2.6,0.3,0.3,0.0,1.0,0.6,0.6,0.9,3.5,0.1,0.2,0.3,0.1,1.9,245,239,191,188,248,60,61,174,52,160,160,420,70,112,414,188,305,232
Players,1628988,Aaron Holiday,Aaron,1610612737,ATL,26.0,5,2,3,0.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.6,338,326,115,316,407,247,238,174,315,1,1,1,375,204,1,1,329,390
Players,203992,Bogdan Bogdanović,Bogdan,1610612737,ATL,30.0,24,12,12,0.5,2.7,0.2,0.0,0.1,0.3,1.1,1.0,0.7,2.8,0.0,0.0,0.0,0.0,1.7,148,145,300,188,225,157,238,137,241,330,316,389,169,172,277,77,326,261
Players,1628981,Bruno Fernando,Bruno,1610612737,ATL,24.0,4,4,0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.5,0.0,0.5,0.0,0.0,0.8,0.3,0.6,351,278,1,1,400,247,238,174,315,203,131,1,416,204,1,436,186,395
Players,203991,Clint Capela,Clint,1610612737,ATL,29.0,30,15,15,0.5,4.1,0.1,0.1,0.1,0.9,1.8,1.1,1.1,4.7,0.2,0.0,0.5,0.4,3.3,94,91,344,188,43,229,176,96,74,425,335,439,10,44,265,348,127,93
Players,1629631,De'Andre Hunter,De'Andre,1610612737,ATL,25.0,36,17,19,0.472,3.7,0.2,0.1,0.1,0.3,1.4,1.3,0.7,4.1,0.1,0.1,0.6,0.3,1.8,42,61,398,247,85,157,172,112,232,383,389,391,28,155,301,402,186,243
Players,1627749,Dejounte Murray,Dejounte,1610612737,ATL,26.0,40,19,21,0.475,4.0,0.4,0.1,0.4,1.2,1.5,1.3,0.9,4.6,0.1,0.1,0.4,0.4,4.7,17,40,424,245,50,52,187,17,26,404,366,421,13,124,385,294,106,35
Players,1629726,Garrison Mathews,Garrison,1610612737,ATL,26.0,9,6,3,0.667,1.4,0.2,0.0,0.0,0.2,0.4,0.2,0.0,0.9,0.0,0.0,0.2,0.1,1.2,277,239,115,53,376,119,238,174,252,122,71,1,402,204,1,165,286,307
Players,1630552,Jalen Johnson,Jalen,1610612737,ATL,21.0,12,8,4,0.667,0.8,0.0,0.0,0.0,0.0,0.3,0.5,0.2,1.2,0.1,0.0,0.3,0.0,0.7,245,204,136,53,409,247,238,174,315,86,131,123,381,112,1,188,329,381
Players,1629633,Jarrett Culver,Jarrett,1610612737,ATL,24.0,3,1,2,0.333,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.7,0.0,0.0,0.3,0.0,0.4,368,372,72,360,363,247,238,174,315,1,1,367,188,204,1,253,329,401
Players,1628381,John Collins,John,1610612737,ATL,25.0,36,17,19,0.472,3.4,0.1,0.1,0.2,0.6,1.4,1.1,0.5,3.6,0.1,0.1,0.4,0.2,2.5,42,61,398,247,123,236,172,77,115,394,321,279,59,77,402,321,209,164
Players,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,22.0,16,7,9,0.438,3.3,0.0,0.2,0.0,0.4,0.9,1.1,0.6,3.5,0.4,0.1,0.3,0.2,2.4,212,223,258,286,151,247,146,174,189,245,340,328,70,7,385,247,238,185
Players,1630180,Saddiq Bey,Saddiq,1610612737,ATL,24.0,27,9,18,0.333,2.8,0.1,0.4,0.0,0.2,1.3,1.0,0.7,3.2,0.0,0.1,0.5,0.1,1.6,131,189,384,360,216,224,39,174,252,362,291,367,109,204,333,384,286,270
Players,1629027,Trae Young,Trae,1610612737,ATL,24.0,39,19,20,0.487,4.3,0.4,0.4,0.1,1.2,1.7,1.3,1.1,4.9,0.0,0.3,0.2,0.9,4.8,22,40,415,236,26,50,45,120,29,424,386,438,8,204,445,180,13,31
Players,1630235,Trent Forrest,Trent,1610612737,ATL,25.0,2,1,1,0.5,5.9,0.0,0.0,0.0,0.0,2.0,3.0,1.0,6.0,0.5,0.0,1.0,0.5,2.7,394,372,18,188,4,247,238,174,315,431,444,426,2,3,1,444,74,149
