player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
202322,John Wall,1610612745,HOU,30.0,40,40,1.0,7.33,18.13,0.404,0.459,0.657,5.35,11.9,0.45,0.343,1.98,6.23,0.317
1626174,Christian Wood,1610612745,HOU,25.0,41,41,1.0,8.02,15.61,0.514,0.574,0.678,6.15,10.59,0.581,0.322,1.88,5.02,0.374
1629645,Kevin Porter Jr.,1610612745,HOU,21.0,26,26,1.0,6.0,14.12,0.425,0.493,0.561,4.08,7.92,0.515,0.439,1.92,6.19,0.311
201569,Eric Gordon,1610612745,HOU,32.0,27,27,1.0,5.78,13.22,0.437,0.532,0.423,3.26,5.59,0.583,0.577,2.52,7.63,0.33
1629017,Khyri Thomas,1610612745,HOU,25.0,5,5,1.0,6.4,13.2,0.485,0.553,0.591,4.6,7.8,0.59,0.409,1.8,5.4,0.333
203482,Kelly Olynyk,1610612745,HOU,30.0,70,70,1.0,4.8,9.94,0.483,0.573,0.473,3.0,4.7,0.638,0.527,1.8,5.24,0.343
1629717,Armoni Brooks,1610612745,HOU,23.0,20,20,1.0,3.9,9.6,0.406,0.563,0.182,0.9,1.75,0.514,0.818,3.0,7.85,0.382
1630256,Jae'Sean Tate,1610612745,HOU,25.0,70,70,1.0,4.47,8.86,0.505,0.552,0.69,3.63,6.11,0.593,0.31,0.84,2.74,0.307
1628419,Cameron Oliver,1610612745,HOU,24.0,4,4,1.0,4.75,8.25,0.576,0.636,0.606,3.75,5.0,0.75,0.394,1.0,3.25,0.308
1627863,Danuel House Jr.,1610612745,HOU,28.0,36,36,1.0,3.06,7.56,0.404,0.504,0.426,1.56,3.22,0.483,0.574,1.5,4.33,0.346
1630231,KJ Martin,1610612745,HOU,20.0,45,44,1.0,3.6,7.07,0.509,0.564,0.698,2.82,4.93,0.572,0.302,0.78,2.13,0.365
1628021,David Nwaba,1610612745,HOU,28.0,30,29,1.0,3.37,6.93,0.486,0.526,0.697,2.8,4.83,0.579,0.303,0.57,2.1,0.27
1628425,Sterling Brown,1610612745,HOU,26.0,51,50,1.0,2.9,6.45,0.45,0.585,0.359,1.16,2.31,0.5,0.641,1.75,4.14,0.422
202340,Avery Bradley,1610612745,HOU,30.0,27,27,1.0,2.37,6.33,0.374,0.471,0.409,1.15,2.59,0.443,0.591,1.22,3.74,0.327
201571,D.J. Augustin,1610612745,HOU,33.0,57,56,1.0,2.37,6.02,0.394,0.515,0.37,0.91,2.23,0.409,0.63,1.46,3.79,0.384
1628383,Justin Patton,1610612745,HOU,24.0,13,13,1.0,2.23,5.38,0.414,0.479,0.514,1.54,2.77,0.556,0.486,0.69,2.62,0.265
1630237,Anthony Lamb,1610612745,HOU,23.0,24,23,1.0,1.92,4.92,0.39,0.487,0.398,0.96,1.96,0.489,0.602,0.96,2.96,0.324
1628391,D.J. Wilson,1610612745,HOU,25.0,35,34,1.0,1.94,4.8,0.405,0.494,0.482,1.09,2.31,0.469,0.518,0.86,2.49,0.345
203957,Danté Exum,1610612745,HOU,25.0,6,5,1.0,1.67,4.33,0.385,0.423,0.577,1.33,2.5,0.533,0.423,0.33,1.83,0.182
1629244,Cam Reynolds,1610612745,HOU,26.0,5,4,1.0,1.2,3.6,0.333,0.417,0.333,0.6,1.2,0.5,0.667,0.6,2.4,0.25
203998,Bruno Caboclo,1610612745,HOU,25.0,6,5,1.0,1.33,2.83,0.471,0.471,0.706,1.33,2.0,0.667,0.294,0.0,0.83,0.0
1629034,Ray Spalding,1610612745,HOU,24.0,2,2,1.0,1.0,2.0,0.5,0.5,0.75,1.0,1.5,0.667,0.25,0.0,0.5,0.0
