group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,1627854,Bryn Forbes,Bryn,1610612759,SAS,26.0,28,8,20,0.286,87.0,0.194,0.171,0.199,0.421,0.379,0.167,0.143,0.167,0.071,0.088,0.081,0.313,0.111,0.0,0.143,0.157,0.077,0.195,80,180,441,367,86,123,182,144,41,35,163,193,167,323,329,240,398,204,181,283,202,288,142
Players,1629002,Chimezie Metu,Chimezie,1610612759,SAS,23.0,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,415,28,415,427,403,340,394,224,312,297,301,273,346,365,285,1,235,181,1,1,319,365
Players,201942,DeMar DeRozan,DeMar,1610612759,SAS,30.0,43,18,25,0.419,167.0,0.3,0.356,0.318,0.029,0.051,0.425,0.429,0.103,0.257,0.225,0.388,0.121,0.167,0.105,0.476,0.206,0.404,0.34,1,31,455,276,3,44,29,46,223,293,42,37,225,106,140,45,260,158,165,405,270,33,37
Players,1627749,Dejounte Murray,Dejounte,1610612759,SAS,23.0,31,14,17,0.452,76.0,0.161,0.164,0.168,0.118,0.075,0.026,0.02,0.133,0.2,0.185,0.273,0.5,0.222,0.25,0.125,0.286,0.029,0.13,47,76,410,243,117,178,201,188,192,287,292,299,207,168,199,92,438,129,103,274,355,317,253
Players,1628401,Derrick White,Derrick,1610612759,SAS,25.0,35,13,22,0.371,104.0,0.129,0.072,0.129,0.15,0.186,0.119,0.123,0.095,0.211,0.186,0.289,0.25,0.333,0.4,0.0,0.268,0.2,0.09,15,91,449,316,58,241,316,257,165,174,209,215,236,155,192,88,352,75,66,1,342,157,314
Players,1629234,Drew Eubanks,Drew,1610612759,SAS,23.0,3,1,2,0.333,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,364,358,82,331,423,3,340,394,224,312,1,1,273,1,1,285,1,235,181,1,1,1,1
Players,1627751,Jakob Poeltl,Jakob,1610612759,SAS,24.0,13,8,5,0.615,33.0,0.062,0.031,0.051,0.0,0.0,0.056,0.16,0.8,0.316,0.417,0.077,0.0,0.2,0.6,0.0,0.267,0.13,0.034,215,180,180,114,217,379,336,382,224,312,271,175,15,65,36,244,1,140,24,1,337,222,356
Players,1629640,Keldon Johnson,Keldon,1610612759,SAS,20.0,7,3,4,0.429,9.0,0.12,0.0,0.063,0.0,0.25,0.375,0.4,0.0,0.2,0.143,0.0,0.0,0.333,0.0,0.0,0.111,0.4,0.13,299,284,148,262,340,259,340,373,224,111,50,42,273,168,259,285,1,75,181,1,132,34,249
Players,200746,LaMarcus Aldridge,LaMarcus,1610612759,SAS,34.0,31,11,20,0.355,113.0,0.217,0.247,0.214,0.045,0.085,0.333,0.333,0.391,0.207,0.248,0.146,0.12,0.083,0.5,0.214,0.143,0.333,0.249,47,119,441,328,40,99,99,124,221,278,65,64,75,158,126,179,259,224,31,334,176,48,96
Players,1629022,Lonnie Walker IV,Lonnie,1610612759,SAS,21.0,20,9,11,0.45,34.0,0.143,0.167,0.161,0.333,0.217,0.105,0.167,0.0,0.167,0.129,0.067,0.0,1.0,0.0,0.0,0.4,0.087,0.171,150,157,320,246,213,214,186,201,61,140,224,162,273,215,277,256,1,1,181,1,416,282,176
