season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42021,1610612738,BOS,Boston Celtics,Spotup,Offensive,0.667,24,0.296,1.042,0.393,0.054,0.058,0.045,0.008,0.397,0.535,754,786,265,675,410
42021,1610612742,DAL,Dallas Mavericks,Spotup,Offensive,0.933,18,0.277,1.16,0.429,0.038,0.034,0.032,0.006,0.427,0.593,499,579,200,466,266
42021,1610612744,GSW,Golden State Warriors,Spotup,Offensive,0.733,22,0.21,1.046,0.405,0.042,0.052,0.042,0.012,0.397,0.543,499,522,185,457,272
42021,1610612755,PHI,Philadelphia 76ers,Spotup,Offensive,0.867,12,0.288,1.088,0.421,0.034,0.068,0.026,0.006,0.409,0.572,352,383,134,318,184
42021,1610612748,MIA,Miami Heat,Spotup,Offensive,0.067,18,0.209,0.912,0.342,0.033,0.053,0.035,0.01,0.338,0.467,399,364,126,368,242
42021,1610612763,MEM,Memphis Grizzlies,Spotup,Offensive,0.267,12,0.265,0.97,0.377,0.068,0.057,0.057,0.005,0.392,0.495,370,359,123,326,203
42021,1610612756,PHX,Phoenix Suns,Spotup,Offensive,0.467,13,0.233,1.01,0.398,0.06,0.051,0.057,0.013,0.403,0.509,315,318,113,284,171
42021,1610612749,MIL,Milwaukee Bucks,Spotup,Offensive,0.4,12,0.182,0.988,0.364,0.042,0.071,0.042,0.004,0.363,0.509,240,237,78,214,136
42021,1610612750,MIN,Minnesota Timberwolves,Spotup,Offensive,0.8,6,0.277,1.07,0.39,0.092,0.081,0.086,0.005,0.411,0.542,185,198,60,154,94
42021,1610612761,TOR,Toronto Raptors,Spotup,Offensive,0.6,6,0.241,1.026,0.386,0.053,0.046,0.053,0.026,0.384,0.511,151,155,54,140,86
42021,1610612737,ATL,Atlanta Hawks,Spotup,Offensive,0.2,5,0.31,0.963,0.38,0.056,0.075,0.037,0.012,0.373,0.507,161,155,54,142,88
42021,1610612740,NOP,New Orleans Pelicans,Spotup,Offensive,0.333,6,0.213,0.972,0.364,0.085,0.085,0.085,0.021,0.366,0.5,142,138,44,121,77
42021,1610612762,UTA,Utah Jazz,Spotup,Offensive,0.533,6,0.213,1.023,0.407,0.053,0.053,0.046,0.008,0.405,0.53,131,134,48,118,70
42021,1610612741,CHI,Chicago Bulls,Spotup,Offensive,0.0,5,0.301,0.799,0.313,0.024,0.079,0.024,0.0,0.305,0.422,164,131,46,147,101
42021,1610612751,BKN,Brooklyn Nets,Spotup,Offensive,1.0,4,0.216,1.211,0.476,0.022,0.056,0.022,0.011,0.456,0.637,90,109,40,84,44
42021,1610612743,DEN,Denver Nuggets,Spotup,Offensive,0.133,5,0.21,0.948,0.363,0.035,0.078,0.035,0.0,0.357,0.505,115,109,37,102,65
