season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2023-24,1610612742,DAL,Dallas Mavericks,42300315,2024-05-30,DAL @ MIN,W,48.0,14.0,11.0,8.0,48.0,8.0,14.0,10.0,46.0,0,0,0,0,7,75,86,123,50,21,105,49,85,1,2023,2024,False,MIN,DAL
2023-24,1610612750,MIN,Minnesota Timberwolves,42300315,2024-05-30,MIN vs. DAL,L,48.0,8.0,14.0,10.0,46.0,14.0,11.0,8.0,48.0,0,0,0,0,7,138,53,104,63,79,63,31,103,1,2023,2024,True,MIN,DAL
2023-24,1610612750,MIN,Minnesota Timberwolves,42300314,2024-05-28,MIN @ DAL,W,48.0,15.0,7.0,13.0,46.0,30.0,11.0,14.0,36.0,0,0,0,0,7,66,137,66,63,162,63,100,20,1,2023,2024,False,DAL,MIN
2023-24,1610612742,DAL,Dallas Mavericks,42300314,2024-05-28,DAL vs. MIN,L,48.0,30.0,11.0,14.0,36.0,15.0,7.0,13.0,46.0,0,0,0,0,7,3,86,50,133,91,25,89,85,1,2023,2024,True,DAL,MIN
2023-24,1610612754,IND,Indiana Pacers,42300304,2024-05-27,IND vs. BOS,L,48.0,11.0,11.0,15.0,46.0,9.0,11.0,14.0,48.0,0,0,0,0,7,111,86,38,63,28,63,100,103,1,2023,2024,True,IND,BOS
2023-24,1610612738,BOS,Boston Celtics,42300304,2024-05-27,BOS @ IND,W,48.0,9.0,11.0,14.0,48.0,11.0,11.0,15.0,46.0,0,0,0,0,7,130,86,50,50,46,63,116,85,1,2023,2024,False,IND,BOS
2023-24,1610612742,DAL,Dallas Mavericks,42300313,2024-05-26,DAL vs. MIN,W,48.0,15.0,6.0,11.0,40.0,10.0,12.0,4.0,50.0,0,0,0,0,7,66,141,91,105,36,80,4,116,1,2023,2024,True,DAL,MIN
2023-24,1610612750,MIN,Minnesota Timberwolves,42300313,2024-05-26,MIN @ DAL,L,48.0,10.0,12.0,4.0,50.0,15.0,6.0,11.0,40.0,0,0,0,0,7,120,73,158,46,91,14,62,46,1,2023,2024,False,DAL,MIN
2023-24,1610612738,BOS,Boston Celtics,42300303,2024-05-25,BOS @ IND,W,48.0,20.0,8.0,17.0,40.0,13.0,13.0,15.0,68.0,0,0,0,0,7,27,120,21,105,70,93,116,162,1,2023,2024,False,IND,BOS
2023-24,1610612754,IND,Indiana Pacers,42300303,2024-05-25,IND vs. BOS,L,48.0,13.0,13.0,15.0,68.0,20.0,8.0,17.0,40.0,0,0,0,0,7,87,61,38,3,133,29,140,46,1,2023,2024,True,IND,BOS
2023-24,1610612742,DAL,Dallas Mavericks,42300312,2024-05-24,DAL @ MIN,W,48.0,13.0,8.0,14.0,54.0,9.0,12.0,11.0,42.0,0,0,0,0,7,87,120,50,25,28,80,62,61,1,2023,2024,False,MIN,DAL
2023-24,1610612750,MIN,Minnesota Timberwolves,42300312,2024-05-24,MIN vs. DAL,L,48.0,9.0,12.0,11.0,42.0,13.0,8.0,14.0,54.0,0,0,0,0,7,130,73,91,90,70,29,100,133,1,2023,2024,True,MIN,DAL
2023-24,1610612738,BOS,Boston Celtics,42300302,2024-05-23,BOS vs. IND,W,48.0,12.0,18.0,10.0,54.0,12.0,13.0,7.0,36.0,0,0,0,0,7,96,20,104,25,55,93,22,20,1,2023,2024,True,BOS,IND
2023-24,1610612754,IND,Indiana Pacers,42300302,2024-05-23,IND @ BOS,L,48.0,12.0,13.0,7.0,36.0,12.0,18.0,10.0,54.0,0,0,0,0,7,96,61,135,133,55,142,49,133,1,2023,2024,False,BOS,IND
2023-24,1610612750,MIN,Minnesota Timberwolves,42300311,2024-05-22,MIN vs. DAL,L,48.0,9.0,15.0,12.0,38.0,14.0,11.0,9.0,62.0,0,0,0,0,7,130,42,77,120,79,63,43,154,1,2023,2024,True,MIN,DAL
2023-24,1610612742,DAL,Dallas Mavericks,42300311,2024-05-22,DAL @ MIN,W,48.0,14.0,11.0,9.0,62.0,9.0,15.0,12.0,38.0,0,0,0,0,7,75,86,117,7,28,113,75,33,1,2023,2024,False,MIN,DAL
2023-24,1610612754,IND,Indiana Pacers,42300301,2024-05-21,IND @ BOS,L,53.0,21.0,15.0,14.0,56.0,32.0,19.0,16.0,58.0,0,0,0,0,1,20,42,50,21,164,146,128,145,1,2023,2024,False,BOS,IND
2023-24,1610612738,BOS,Boston Celtics,42300301,2024-05-21,BOS vs. IND,W,53.0,32.0,19.0,16.0,58.0,21.0,15.0,14.0,56.0,0,0,0,0,1,1,16,26,18,139,113,100,141,1,2023,2024,True,BOS,IND
2023-24,1610612752,NYK,New York Knicks,42300217,2024-05-19,NYK vs. IND,L,48.0,12.0,14.0,17.0,38.0,15.0,6.0,11.0,52.0,0,0,0,0,7,96,53,21,120,91,14,62,120,1,2023,2024,True,NYK,IND
2023-24,1610612743,DEN,Denver Nuggets,42300237,2024-05-19,DEN vs. MIN,L,48.0,12.0,16.0,7.0,42.0,15.0,14.0,13.0,34.0,0,0,0,0,7,96,28,135,90,91,105,89,13,1,2023,2024,True,DEN,MIN
2023-24,1610612750,MIN,Minnesota Timberwolves,42300237,2024-05-19,MIN @ DEN,W,48.0,15.0,14.0,13.0,34.0,12.0,16.0,7.0,42.0,0,0,0,0,7,66,53,66,146,55,124,22,61,1,2023,2024,False,DEN,MIN
2023-24,1610612754,IND,Indiana Pacers,42300217,2024-05-19,IND @ NYK,W,48.0,15.0,6.0,11.0,52.0,12.0,14.0,17.0,38.0,0,0,0,0,7,66,141,91,33,55,105,140,33,1,2023,2024,False,NYK,IND
2023-24,1610612760,OKC,Oklahoma City Thunder,42300226,2024-05-18,OKC @ DAL,L,48.0,27.0,8.0,15.0,46.0,19.0,27.0,10.0,40.0,0,0,0,0,7,5,120,38,63,126,161,49,46,1,2023,2024,False,DAL,OKC
2023-24,1610612742,DAL,Dallas Mavericks,42300226,2024-05-18,DAL vs. OKC,W,48.0,19.0,27.0,10.0,40.0,27.0,8.0,15.0,46.0,0,0,0,0,7,33,2,104,105,160,29,116,85,1,2023,2024,True,DAL,OKC
2023-24,1610612754,IND,Indiana Pacers,42300216,2024-05-17,IND vs. NYK,W,48.0,12.0,21.0,8.0,62.0,6.0,22.0,9.0,38.0,0,0,0,0,7,96,12,123,7,8,154,43,33,1,2023,2024,True,IND,NYK
2023-24,1610612752,NYK,New York Knicks,42300216,2024-05-17,NYK @ IND,L,48.0,6.0,22.0,9.0,38.0,12.0,21.0,8.0,62.0,0,0,0,0,7,153,9,117,120,55,151,31,154,1,2023,2024,False,IND,NYK
2023-24,1610612743,DEN,Denver Nuggets,42300236,2024-05-16,DEN @ MIN,L,48.0,3.0,12.0,9.0,36.0,19.0,15.0,18.0,46.0,0,0,0,0,7,161,73,117,133,126,113,145,85,1,2023,2024,False,MIN,DEN
2023-24,1610612750,MIN,Minnesota Timberwolves,42300236,2024-05-16,MIN vs. DEN,W,48.0,19.0,15.0,18.0,46.0,3.0,12.0,9.0,36.0,0,0,0,0,7,33,42,14,63,4,80,43,20,1,2023,2024,True,MIN,DEN
2023-24,1610612738,BOS,Boston Celtics,42300205,2024-05-15,BOS vs. CLE,W,48.0,11.0,12.0,6.0,40.0,21.0,5.0,0.0,42.0,0,0,0,0,7,111,73,144,105,139,9,1,61,1,2023,2024,True,BOS,CLE
