season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away
2023-24,1610612750,MIN,Minnesota Timberwolves,42300315,2024-05-30,MIN vs. DAL,L,48.0,38,89,0.427,10,32,0.313,17,21,0.81,13,28,41,17,14.0,8,5,5,17,20,103,-21.0,1,83,83,83,7,83,30,122,102,91,108,57,68,67,31,120,91,149,102,34,65,81,44,56,97,145,1,2023,2024,True,MIN,DAL
2023-24,1610612742,DAL,Dallas Mavericks,42300315,2024-05-30,DAL @ MIN,W,48.0,46,84,0.548,15,34,0.441,17,23,0.739,9,36,45,19,13.0,7,5,5,20,17,124,21.0,1,1,1,1,7,16,82,10,21,70,29,57,55,109,89,24,46,124,91,53,65,81,93,104,10,18,1,2023,2024,False,MIN,DAL
2023-24,1610612750,MIN,Minnesota Timberwolves,42300314,2024-05-28,MIN @ DAL,W,48.0,39,74,0.527,11,24,0.458,16,25,0.64,6,34,40,23,15.0,9,4,4,23,22,105,5.0,1,1,1,1,7,71,157,22,87,157,19,70,37,152,140,45,101,73,130,18,85,57,134,32,85,62,1,2023,2024,False,DAL,MIN
2023-24,1610612742,DAL,Dallas Mavericks,42300314,2024-05-28,DAL vs. MIN,L,48.0,34,81,0.42,14,40,0.35,18,21,0.857,10,28,38,23,14.0,6,4,4,22,23,100,-5.0,1,83,83,83,7,135,114,130,33,18,80,45,68,39,69,120,119,73,102,73,85,57,122,23,111,99,1,2023,2024,True,DAL,MIN
2023-24,1610612738,BOS,Boston Celtics,42300304,2024-05-27,BOS @ IND,W,48.0,40,89,0.449,14,44,0.318,11,14,0.786,12,32,44,22,13.0,10,6,4,18,19,105,3.0,1,1,1,1,7,61,30,96,33,9,106,128,127,85,40,80,56,90,91,11,39,57,62,73,85,70,1,2023,2024,False,IND,BOS
2023-24,1610612754,IND,Indiana Pacers,42300304,2024-05-27,IND vs. BOS,L,48.0,40,87,0.46,10,29,0.345,12,16,0.75,13,34,47,24,14.0,5,4,6,19,18,102,-3.0,1,83,83,83,7,61,50,90,102,121,83,117,118,101,31,45,31,58,102,96,85,101,79,87,102,89,1,2023,2024,True,IND,BOS
2023-24,1610612742,DAL,Dallas Mavericks,42300313,2024-05-26,DAL vs. MIN,W,48.0,38,68,0.559,14,28,0.5,26,31,0.839,7,25,32,19,14.0,7,5,2,19,24,116,9.0,1,1,1,1,7,83,164,6,33,131,6,6,10,53,124,143,147,124,102,53,65,12,79,16,34,47,1,2023,2024,True,DAL,MIN
2023-24,1610612750,MIN,Minnesota Timberwolves,42300313,2024-05-26,MIN @ DAL,L,48.0,43,85,0.506,9,30,0.3,12,17,0.706,10,23,33,26,10.0,4,2,5,24,19,107,-9.0,1,83,83,83,7,36,76,37,119,111,117,117,110,123,69,157,141,35,41,131,132,81,143,73,72,116,1,2023,2024,False,DAL,MIN
2023-24,1610612738,BOS,Boston Celtics,42300303,2024-05-25,BOS @ IND,W,48.0,39,83,0.47,16,46,0.348,20,26,0.769,7,29,36,24,8.0,7,12,1,18,21,114,3.0,1,1,1,1,7,71,94,72,13,5,81,31,29,93,124,114,128,58,10,53,2,4,62,44,43,70,1,2023,2024,False,IND,BOS
2023-24,1610612754,IND,Indiana Pacers,42300303,2024-05-25,IND vs. BOS,L,48.0,46,91,0.505,5,22,0.227,14,14,1.0,9,34,43,32,11.0,4,1,12,21,18,111,-3.0,1,83,83,83,7,16,15,38,160,161,157,100,127,1,89,45,71,8,55,131,154,162,110,87,54,89,1,2023,2024,True,IND,BOS
2023-24,1610612742,DAL,Dallas Mavericks,42300312,2024-05-24,DAL @ MIN,W,48.0,41,84,0.488,12,31,0.387,15,22,0.682,11,33,44,24,10.0,7,7,7,17,19,109,1.0,1,1,1,1,7,54,82,52,68,100,49,84,59,135,51,61,56,58,41,53,22,127,44,73,61,80,1,2023,2024,False,MIN,DAL
2023-24,1610612750,MIN,Minnesota Timberwolves,42300312,2024-05-24,MIN vs. DAL,L,48.0,35,85,0.412,12,31,0.387,26,32,0.813,12,28,40,26,9.0,7,7,7,19,17,108,-1.0,1,83,83,83,7,123,76,138,68,100,49,6,6,66,40,120,101,35,19,53,22,127,79,104,67,83,1,2023,2024,True,MIN,DAL
2023-24,1610612738,BOS,Boston Celtics,42300302,2024-05-23,BOS vs. IND,W,48.0,47,88,0.534,15,37,0.405,17,20,0.85,13,27,40,28,12.0,9,2,2,16,23,126,16.0,1,1,1,1,7,9,42,21,21,34,41,57,78,43,31,129,101,22,71,18,132,12,32,23,5,27,1,2023,2024,True,BOS,IND
2023-24,1610612754,IND,Indiana Pacers,42300302,2024-05-23,IND @ BOS,L,48.0,44,84,0.524,11,29,0.379,11,16,0.688,12,25,37,23,16.0,5,2,2,23,16,110,-16.0,1,83,83,83,7,27,82,26,87,121,58,128,118,128,40,143,126,73,145,96,132,12,134,122,59,138,1,2023,2024,False,BOS,IND
