player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
1629164,Brandon Goodwin,Brandon,1610612739,CLE,26.0,36,19,17,0.528,501.54,64,154,0.416,19,55,0.345,24,38,0.632,14,53,67,91,36,25,1,16,39,36,171,-53,429.9,1,0,400.0,373,311,226,277,375,377,372,377,327,339,228,350,347,451,398,391,403,227,315,304,478,318,211,346,375,440,365,194,40,367,CLE
1627747,Caris LeVert,Caris,1610612739,CLE,27.0,58,23,35,0.397,1780.3733333333332,379,854,0.444,82,256,0.32,146,193,0.756,43,171,214,248,108,51,23,52,131,168,986,-62,1728.8,1,0,1678.0,221,260,495,430,133,74,66,298,142,130,318,85,80,294,197,203,206,68,93,143,164,568,461,89,80,459,112,194,40,107,CLE
1626224,Cedi Osman,Cedi,1610612739,CLE,27.0,66,37,29,0.561,1461.745,247,572,0.432,128,359,0.357,87,131,0.664,25,121,146,135,67,52,10,26,127,108,709,-57,1205.7,0,0,1242.0,147,120,417,235,185,164,140,329,78,80,197,165,138,427,313,270,292,158,177,141,321,428,449,162,142,454,193,268,40,183,CLE
1629012,Collin Sexton,Collin,1610612739,CLE,23.0,11,7,4,0.636,316.44166666666666,68,151,0.45,11,45,0.244,29,39,0.744,13,23,36,23,31,10,0,16,25,43,176,-30,252.7,0,0,266.0,489,463,99,134,422,371,373,277,378,365,452,337,346,326,408,458,448,393,336,399,520,318,170,329,374,390,421,268,40,414,CLE
1629636,Darius Garland,Darius,1610612739,CLE,22.0,68,37,31,0.544,2429.9533333333334,542,1173,0.462,174,454,0.383,215,241,0.892,39,185,224,583,248,89,7,51,115,229,1473,376,2656.3,29,1,2646.0,121,120,447,256,24,22,25,230,33,34,114,41,52,54,214,181,196,7,6,26,365,563,421,45,21,15,25,22,21,24,CLE
1629731,Dean Wade,Dean,1610612739,CLE,25.0,51,27,24,0.529,980.175,99,217,0.456,51,142,0.359,20,30,0.667,31,119,150,52,16,29,7,6,88,31,269,37,619.0,1,0,594.0,279,223,329,274,277,323,329,254,223,233,184,371,365,416,268,275,286,319,399,264,365,197,345,365,328,174,325,194,40,322,CLE
1629685,Dylan Windler,Dylan,1610612739,CLE,25.0,50,28,22,0.56,459.2366666666667,37,98,0.378,21,70,0.3,15,18,0.833,21,68,89,34,16,14,3,4,47,18,110,-9,302.8,0,0,288.0,289,214,284,237,384,422,418,481,321,317,376,401,412,154,341,366,368,360,399,369,432,164,228,416,415,311,402,268,40,403,CLE
202334,Ed Davis,Ed,1610612739,CLE,33.0,31,15,16,0.484,201.3583333333333,11,16,0.688,0,0,0.0,6,14,0.429,14,50,64,7,5,3,9,1,33,11,28,16,146.3,0,0,123.0,397,366,216,333,448,493,517,14,514,562,514,460,427,528,398,401,406,478,477,482,335,70,194,450,499,213,456,268,40,462,CLE
1630596,Evan Mobley,Evan,1610612739,CLE,21.0,69,40,29,0.58,2331.036666666667,422,830,0.508,23,92,0.25,167,252,0.663,143,427,570,174,133,56,115,50,147,210,1034,95,2359.0,21,0,2143.0,110,90,417,213,39,60,71,124,313,286,435,67,45,429,31,26,31,121,60,118,8,562,490,54,72,112,43,33,40,58,CLE
1630171,Isaac Okoro,Isaac,1610612739,CLE,21.0,67,34,33,0.507,1980.9016666666664,207,431,0.48,55,157,0.35,119,155,0.768,72,129,201,121,58,56,22,31,164,127,588,99,1186.7,0,0,1121.0,132,155,473,302,94,205,209,184,212,218,214,114,119,273,110,257,221,174,202,118,176,476,527,135,193,108,197,268,40,210,CLE
