group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1631117,Walker Kessler,Walker,1610612762,UTA,22.0,15,8,7,0.533,38.0,0.176,0.226,0.164,0.0,0.0,0.143,0.24,0.5,0.357,0.389,0.188,0.333,0.0,0.5,0.5,0.353,0.15,0.181,204,181,243,179,201,155,114,201,222,324,175,107,32,55,43,160,408,254,31,437,422,196,160,UTA
Players,1641729,Brice Sensabaugh,Brice,1610612762,UTA,20.0,4,1,3,0.25,12.0,0.194,0.125,0.182,0.0,0.091,0.0,0.0,1.0,0.6,0.714,0.25,0.286,0.0,0.0,0.5,0.375,0.0,0.095,341,359,132,382,320,126,259,168,222,284,272,280,1,6,5,109,380,254,218,437,428,310,306,UTA
Players,1627739,Kris Dunn,Kris,1610612762,UTA,30.0,13,6,7,0.462,28.0,0.068,0.107,0.093,0.0,0.0,0.0,0.0,0.083,0.0,0.03,0.438,0.0,0.333,0.667,0.0,0.278,0.0,0.075,229,221,243,263,237,381,289,343,222,324,272,280,261,355,378,28,1,68,19,1,361,310,325,UTA
Players,1629659,Talen Horton-Tucker,Talen,1610612762,UTA,23.0,9,5,4,0.556,20.0,0.192,0.143,0.207,0.143,0.133,0.182,0.133,0.25,0.063,0.1,0.364,0.25,0.25,0.5,0.0,0.3,0.2,0.152,265,240,164,157,274,129,229,136,176,238,135,193,127,344,333,50,358,116,31,1,386,141,210,UTA
Players,203903,Jordan Clarkson,Jordan,1610612762,UTA,32.0,19,8,11,0.421,79.0,0.284,0.306,0.331,0.375,0.371,0.22,0.216,0.286,0.17,0.21,0.306,0.105,0.125,0.111,0.231,0.128,0.136,0.296,163,181,324,318,112,50,58,45,52,38,108,119,115,217,178,83,245,209,187,338,164,213,64,UTA
Players,1641707,Taylor Hendricks,Taylor,1610612762,UTA,20.0,7,2,5,0.286,18.0,0.075,0.154,0.1,0.667,0.25,0.0,0.0,0.333,0.444,0.417,0.1,0.0,0.5,0.0,0.0,0.154,0.2,0.176,294,315,196,376,284,370,212,332,8,109,272,280,82,25,29,257,1,25,218,1,198,141,171,UTA
Players,1630548,Johnny Juzang,Johnny,1610612762,UTA,23.0,4,3,1,0.75,11.0,0.107,0.2,0.158,0.0,0.125,0.0,0.0,0.333,0.0,0.071,0.143,0.0,0.0,0.2,0.0,0.167,0.0,0.154,341,288,29,44,324,310,130,212,222,247,272,280,82,355,362,208,1,254,136,1,212,310,205,UTA
Players,1628381,John Collins,John,1610612762,UTA,26.0,22,10,12,0.455,80.0,0.147,0.2,0.148,0.143,0.066,0.263,0.255,0.172,0.25,0.221,0.0,0.1,0.125,0.444,0.25,0.2,0.265,0.207,141,153,337,272,111,210,130,235,176,307,87,96,189,122,155,308,238,209,59,345,255,93,126,UTA
Players,1630209,Omer Yurtseven,Omer,1610612762,UTA,26.0,6,3,3,0.5,15.0,0.086,0.167,0.115,0.0,0.0,0.0,0.0,0.5,0.111,0.182,0.111,0.0,0.0,0.667,0.0,0.0,0.111,0.118,308,288,132,200,297,353,188,300,222,324,272,280,32,307,216,245,1,254,19,1,1,250,262,UTA
Players,1629677,Luka Samanic,Luka,1610612762,UTA,24.0,4,3,1,0.75,15.0,0.184,0.222,0.174,0.0,0.222,0.167,0.125,0.25,0.25,0.25,0.2,0.273,0.0,0.0,0.0,0.286,0.143,0.192,341,288,29,44,303,139,117,178,222,139,149,199,127,122,120,140,375,254,218,1,369,201,144,UTA
Players,1630184,Kira Lewis Jr.,Kira,1610612762,UTA,23.0,1,0,1,0.0,4.0,0.2,0.5,0.286,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,420,422,29,422,394,118,7,61,222,53,272,280,298,355,379,308,1,254,218,1,1,310,18,UTA
Players,1628374,Lauri Markkanen,Lauri,1610612762,UTA,27.0,22,8,14,0.364,83.0,0.208,0.238,0.225,0.269,0.305,0.292,0.283,0.25,0.259,0.256,0.132,0.174,0.222,0.091,0.133,0.14,0.239,0.255,141,181,381,346,106,108,105,113,91,77,69,81,127,120,119,226,314,144,204,291,177,107,85,UTA
Players,1629647,Darius Bazley,Darius,1610612762,UTA,24.0,1,1,0,1.0,2.0,0.143,0.333,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,420,359,1,1,422,215,45,140,222,324,272,280,298,9,120,308,1,254,218,1,1,310,46,UTA
Players,1641718,Keyonte George,Keyonte,1610612762,UTA,20.0,19,10,9,0.526,70.0,0.335,0.26,0.308,0.421,0.375,0.324,0.341,0.05,0.216,0.169,0.273,0.481,0.167,0.0,0.182,0.138,0.333,0.294,163,153,288,186,138,26,85,52,40,34,58,54,283,170,243,95,443,177,218,314,174,56,66,UTA
Players,1629012,Collin Sexton,Collin,1610612762,UTA,25.0,23,9,14,0.391,72.0,0.208,0.189,0.22,0.211,0.192,0.296,0.258,0.167,0.082,0.104,0.273,0.15,0.4,0.0,0.417,0.216,0.396,0.223,132,167,381,337,132,109,155,119,135,173,68,93,190,336,328,95,290,55,218,427,288,33,109,UTA
Players,1631254,Kenneth Lofton Jr.,Kenneth,1610612762,UTA,21.0,3,2,1,0.667,11.0,0.185,0.286,0.188,0.0,0.167,0.333,0.6,0.333,0.273,0.286,0.4,0.125,1.0,0.25,0.0,0.2,0.5,0.263,364,315,29,70,333,138,71,161,222,196,53,8,82,106,87,33,265,1,110,1,255,10,83,UTA
