group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,1631117,Walker Kessler,Walker,1610612762,UTA,22.0,15,8,7,0.533,2.5,140.3,127.0,127.0,107.3,108.0,108.0,33.0,19.0,19.0,0.125,1.0,16.7,0.143,0.208,0.184,16.7,17.0,0.778,0.73,0.176,0.195,90.25,94.38,78.65,94.38,0.136,74,7,9,0.5,0.6,0.778,204,181,243,179,259,29,49,49,187,239,239,40,87,87,155,144,158,31,67,23,406,411,37,58,155,141,416,410,410,106,152,198,129,242,26,UTA
Players,1641729,Brice Sensabaugh,Brice,1610612762,UTA,20.0,4,1,3,0.25,3.0,74.2,77.8,77.8,110.4,116.0,116.0,-36.2,-38.2,-38.2,0.143,0.5,14.3,0.143,0.273,0.2,28.6,28.6,0.25,0.25,0.194,0.198,108.45,103.28,86.07,103.28,-0.032,27,1,4,0.3,1.0,0.25,341,359,132,382,194,404,394,394,226,335,335,397,408,408,139,207,184,31,24,15,442,442,336,352,126,136,73,205,205,423,290,273,243,124,329,UTA
Players,1627739,Kris Dunn,Kris,1610612762,UTA,30.0,13,6,7,0.462,2.2,142.8,140.4,140.4,107.7,103.5,103.5,35.0,36.8,36.8,0.28,0.0,58.3,0.036,0.0,0.016,0.0,0.0,0.6,0.6,0.068,0.073,94.43,97.15,80.96,97.15,0.077,57,3,5,0.2,0.4,0.6,229,221,243,263,315,26,16,16,194,184,184,37,34,34,45,228,7,209,355,374,1,1,99,136,381,378,365,361,361,233,216,253,258,330,56,UTA
Players,1629659,Talen Horton-Tucker,Talen,1610612762,UTA,23.0,9,5,4,0.556,2.3,105.5,100.0,100.0,86.1,83.0,83.0,19.4,17.0,17.0,0.333,1.33,28.6,0.059,0.032,0.042,21.4,21.6,0.417,0.509,0.192,0.208,104.57,109.42,91.18,109.42,0.074,46,2,6,0.2,0.7,0.333,265,240,164,157,294,265,270,270,60,57,57,93,96,96,22,131,62,132,348,330,432,430,266,235,129,122,114,114,114,244,252,235,264,220,278,UTA
Players,203903,Jordan Clarkson,Jordan,1610612762,UTA,32.0,19,8,11,0.421,4.2,121.6,123.5,123.5,110.6,108.1,108.1,10.9,15.4,15.4,0.256,5.5,16.9,0.093,0.11,0.101,3.1,3.1,0.5,0.54,0.284,0.294,94.5,94.87,79.06,94.87,0.157,153,19,47,1.0,2.5,0.404,163,181,324,318,34,125,72,72,229,243,243,140,106,106,52,13,157,70,214,132,215,215,159,197,50,55,363,403,403,74,46,39,21,12,221,UTA
Players,1641707,Taylor Hendricks,Taylor,1610612762,UTA,20.0,7,2,5,0.286,2.6,93.9,97.1,97.1,129.6,128.9,128.9,-35.7,-31.8,-31.8,0.091,0.0,25.0,0.059,0.211,0.139,0.0,0.0,1.0,1.0,0.075,0.077,99.37,98.02,81.69,98.02,0.138,35,2,3,0.3,0.4,0.667,294,315,196,376,255,347,303,303,399,425,425,394,390,390,212,228,78,132,66,71,1,1,3,8,370,375,230,338,338,103,252,299,217,315,37,UTA
Players,1630548,Johnny Juzang,Johnny,1610612762,UTA,23.0,4,3,1,0.75,2.9,107.4,113.0,113.0,83.2,86.4,86.4,24.3,26.7,26.7,0.125,0.0,25.0,0.1,0.0,0.031,0.0,0.0,0.667,0.667,0.107,0.11,98.23,93.97,78.31,93.97,0.14,23,2,3,0.5,0.8,0.667,341,288,29,44,215,246,169,169,52,63,63,70,49,49,155,228,78,63,355,357,1,1,63,89,310,325,267,415,415,96,252,299,109,201,37,UTA
Players,1628381,John Collins,John,1610612762,UTA,26.0,22,10,12,0.455,3.6,116.5,114.7,114.7,118.7,119.7,119.7,-2.2,-5.0,-5.0,0.0,0.0,0.0,0.059,0.143,0.101,7.1,7.1,0.643,0.704,0.147,0.155,94.02,94.29,78.57,94.29,0.111,156,12,21,0.5,1.0,0.571,141,153,337,272,85,172,149,149,314,373,373,240,253,253,308,228,308,132,137,133,274,272,76,71,210,217,370,413,413,152,86,126,102,160,72,UTA
Players,1630209,Omer Yurtseven,Omer,1610612762,UTA,26.0,6,3,3,0.5,2.6,104.2,106.3,106.3,90.1,90.6,90.6,14.1,15.6,15.6,0.1,0.0,25.0,0.059,0.067,0.063,0.0,0.0,0.667,0.667,0.086,0.087,101.67,100.35,83.62,100.35,0.123,32,2,3,0.3,0.5,0.667,308,288,132,200,257,276,219,219,68,72,72,125,103,103,201,228,78,132,304,266,1,1,63,89,353,364,162,277,277,127,252,299,184,276,37,UTA
Players,1629677,Luka Samanic,Luka,1610612762,UTA,24.0,4,3,1,0.75,3.7,77.6,81.3,81.3,85.2,86.7,86.7,-7.6,-5.4,-5.4,0.143,0.33,12.5,0.067,0.143,0.111,37.5,35.5,0.5,0.563,0.184,0.198,104.92,101.58,84.65,101.58,0.075,32,2,4,0.5,1.0,0.5,341,288,29,44,78,399,386,386,57,66,66,282,258,258,139,221,207,117,137,107,450,450,159,181,139,134,111,249,249,240,252,273,109,124,103,UTA
