TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612749,Milwaukee Bucks,73,56,17,0.767,3519.0,102.5,42.1,0.775,7.2,5.9,16.8,11.2,13.6,38.5,3,1,1,1,6,1,1,1,23,3,17,2,20,1
1610612750,Minnesota Timberwolves,64,19,45,0.297,3112.0,111.6,33.8,0.731,8.6,5.6,17.5,13.3,12.8,50.6,30,28,24,28,30,20,20,17,5,5,22,21,15,24
1610612740,New Orleans Pelicans,72,30,42,0.417,3486.0,111.8,35.1,0.729,7.4,4.9,19.4,13.5,15.3,51.7,11,21,21,21,13,21,10,18,18,14,29,25,28,28
1610612752,New York Knicks,66,21,45,0.318,3193.0,112.4,34.2,0.742,7.6,4.7,17.4,12.5,12.7,43.5,24,25,24,25,24,23,17,7,16,17,21,11,13,4
1610612760,Oklahoma City Thunder,72,44,28,0.611,3486.0,108.1,34.4,0.728,7.6,4.9,15.9,12.5,10.8,48.0,11,8,7,8,13,7,15,19,17,15,7,10,1,18
1610612753,Orlando Magic,73,33,40,0.452,3514.0,109.2,34.1,0.749,8.2,5.4,14.2,11.1,11.9,46.2,3,18,19,18,9,11,18,5,7,8,2,1,4,11
1610612755,Philadelphia 76ers,73,43,30,0.589,3519.0,108.4,34.8,0.753,8.0,5.3,16.3,11.6,13.7,47.9,3,12,12,12,6,8,14,2,9,9,9,3,21,17
1610612756,Phoenix Suns,73,34,39,0.466,3519.0,110.8,33.6,0.734,7.6,4.0,16.5,12.5,12.7,49.6,3,16,15,16,6,17,21,14,15,29,12,9,12,22
1610612757,Portland Trail Blazers,74,35,39,0.473,3567.0,114.3,35.0,0.712,6.3,6.1,14.4,15.5,14.7,46.8,2,14,15,15,2,27,12,28,28,2,3,30,25,12
1610612758,Sacramento Kings,72,31,41,0.431,3491.0,111.4,32.6,0.736,7.6,4.0,16.4,11.7,12.0,46.1,11,20,20,20,12,19,26,13,14,28,11,4,5,10
1610612759,San Antonio Spurs,71,32,39,0.451,3443.0,112.6,35.3,0.751,7.2,5.4,15.0,13.4,12.8,47.7,21,19,15,19,21,24,9,4,22,6,6,22,14,16
1610612761,Toronto Raptors,72,53,19,0.736,3476.0,104.7,35.7,0.721,8.8,4.9,16.8,13.4,12.6,41.3,11,2,2,2,16,2,6,22,2,13,15,24,11,2
1610612762,Utah Jazz,72,44,28,0.611,3471.0,109.3,35.6,0.746,6.1,4.0,17.0,12.0,12.5,47.2,11,8,7,8,19,13,7,6,30,27,18,6,8,13
1610612764,Washington Wizards,72,25,47,0.347,3471.0,114.7,31.7,0.712,7.9,4.3,16.6,14.3,12.6,51.2,11,22,28,23,19,29,27,27,10,24,13,28,10,26
