group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,204456,T.J. McConnell,T.J.,1610612754,IND,29.0,29,15,14,0.517,3.0,0.1,0.0,0.0,0.6,1.3,1.0,0.4,2.4,0.0,0.0,0.2,0.2,3.2,46,51,383,173,173,217,217,150,131,375,321,255,219,167,271,148,219,99,IND
Players,1629052,Oshae Brissett,Oshae,1610612754,IND,23.0,4,3,1,0.75,2.7,0.0,0.0,0.0,0.5,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.7,344,284,25,39,224,225,217,150,143,193,325,1,387,180,1,1,319,258,IND
Players,203087,Jeremy Lamb,Jeremy,1610612754,IND,29.0,9,4,5,0.444,3.5,0.4,0.4,0.2,0.7,0.2,0.9,1.1,2.7,0.0,0.1,0.2,0.2,3.4,271,259,171,247,115,45,30,51,102,83,298,432,175,180,379,190,201,91,IND
Players,1626167,Myles Turner,Myles,1610612754,IND,25.0,28,12,16,0.429,3.5,0.3,0.1,0.0,0.7,1.7,0.8,0.9,3.4,0.3,0.0,0.5,0.2,3.5,58,93,410,265,96,88,156,150,95,422,266,411,86,11,275,392,211,87,IND
Players,203933,T.J. Warren,T.J.,1610612754,IND,27.0,2,1,1,0.5,2.7,0.0,0.0,0.0,0.0,4.5,0.5,3.5,4.0,0.0,0.0,0.5,0.5,1.6,386,351,25,176,215,225,217,150,305,453,151,453,34,180,1,372,67,269,IND
Players,1627734,Domantas Sabonis,Domantas,1610612754,IND,25.0,32,14,18,0.438,4.2,0.2,0.3,0.2,1.1,1.7,1.1,1.1,3.9,0.0,0.1,0.6,0.5,3.7,22,64,433,257,36,129,93,68,39,423,361,429,56,173,390,400,67,77,IND
Players,1627763,Malcolm Brogdon,Malcolm,1610612754,IND,28.0,31,15,16,0.484,4.0,0.3,0.1,0.1,0.8,1.6,0.9,1.1,3.7,0.0,0.2,0.5,0.5,4.1,32,51,410,216,47,73,166,118,75,418,305,430,67,171,429,388,79,53,IND
Players,203960,JaKarr Sampson,JaKarr,1610612754,IND,28.0,3,2,1,0.667,0.9,0.0,0.0,0.0,0.0,0.7,0.3,1.0,0.7,0.0,0.0,0.0,0.0,0.0,363,318,25,67,414,225,217,150,305,166,114,425,408,180,1,1,319,414,IND
Players,1628410,Edmond Sumner,Edmond,1610612754,IND,25.0,12,5,7,0.417,2.5,0.3,0.0,0.0,0.2,1.1,0.8,0.3,2.8,0.0,0.1,0.4,0.0,1.4,235,237,238,277,252,101,217,150,261,311,270,205,159,180,355,338,319,294,IND
Players,203200,Justin Holiday,Justin,1610612754,IND,32.0,36,17,19,0.472,3.9,0.1,0.2,0.0,0.1,1.7,1.1,0.9,3.3,0.1,0.0,0.3,0.2,2.2,4,26,441,226,54,205,105,150,304,419,359,418,101,92,265,269,245,197,IND
Players,203926,Doug McDermott,Doug,1610612754,IND,29.0,20,7,13,0.35,2.1,0.2,0.0,0.2,0.1,0.9,0.6,0.6,2.0,0.0,0.0,0.2,0.0,0.9,137,193,369,327,300,162,217,89,290,224,172,306,254,180,1,127,319,358,IND
Players,1629048,Goga Bitadze,Goga,1610612754,IND,21.0,8,4,4,0.5,1.5,0.0,0.0,0.0,0.0,0.3,0.8,0.3,0.3,0.0,0.0,0.5,0.0,0.2,286,259,142,176,363,225,217,150,305,87,243,170,427,180,1,372,319,410,IND
Players,1629103,Kelan Martin,Kelan,1610612754,IND,25.0,3,1,2,0.333,2.6,0.0,0.0,1.0,0.0,0.7,1.7,0.0,2.7,0.3,0.0,0.0,0.0,3.2,363,351,79,330,233,225,217,2,305,166,429,1,175,9,1,1,319,98,IND
Players,1628988,Aaron Holiday,Aaron,1610612754,IND,24.0,12,7,5,0.583,2.2,0.2,0.0,0.2,0.8,0.3,0.7,0.4,1.7,0.0,0.1,0.2,0.2,2.2,235,193,171,112,287,147,217,78,76,97,209,256,328,180,355,138,245,199,IND
Players,1627747,Caris LeVert,Caris,1610612754,IND,26.0,22,12,10,0.545,3.7,0.5,0.1,0.4,1.4,1.2,1.2,0.5,3.3,0.1,0.1,0.4,0.7,4.5,121,93,302,148,80,30,188,24,26,359,385,303,102,51,400,299,42,45,IND
