GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,203142,Chris Copeland,Chris,1610612749,MIL,32.0,1,0,1,0.0,0.1733333333333333,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,404,408,31,408,423,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,1,1,326,359,206,400,190,13,400
Players,203996,Damien Inglis,Damien,1610612749,MIL,21.0,1,0,1,0.0,0.415,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-2,0.0,0,0,0.0,404,408,31,408,417,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,1,1,326,359,236,400,190,13,400
Players,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,21.0,38,19,19,0.5,133.95,13,31,0.419,1,3,0.333,26,34,0.765,3,31,34,10,8,1,12,3,20,23,53,-17,139.8,12,3,124.0,38,64,379,188,50,88,88,174,137,188,88,35,32,168,110,13,28,47,33,149,4,367,409,34,73,348,38,29,4,45
Players,202328,Greg Monroe,Greg,1610612749,MIL,26.0,31,15,16,0.484,114.52666666666669,25,36,0.694,0,0,0.0,8,17,0.471,14,20,34,8,8,1,2,4,8,12,58,-12,111.8,16,0,106.0,100,109,324,232,87,35,73,43,209,275,209,115,81,290,14,42,28,65,33,149,78,386,272,80,64,331,59,17,13,61
Players,202349,Greivis Vasquez,Greivis,1610612749,MIL,29.0,6,4,2,0.667,13.241666666666667,1,4,0.25,1,4,0.25,0,0,0.0,0,1,1,4,0,0,0,0,1,0,3,13,10.2,0,0,9.0,312,270,75,61,303,279,279,298,137,167,140,299,312,299,270,313,329,116,282,237,200,1,63,326,308,91,297,190,13,299
Players,203953,Jabari Parker,Jabari,1610612749,MIL,21.0,30,16,14,0.533,103.87333333333332,10,21,0.476,1,2,0.5,10,12,0.833,5,13,18,3,4,2,2,1,8,8,31,3,65.1,6,0,61.0,107,99,298,168,100,111,128,128,137,207,30,99,112,122,72,97,92,143,83,96,78,232,272,118,116,152,126,60,13,125
Players,201573,Jerryd Bayless,Jerryd,1610612749,MIL,27.0,20,10,10,0.5,68.465,8,21,0.381,5,8,0.625,5,8,0.625,2,3,5,5,1,1,0,3,7,7,26,3,41.5,0,0,43.0,196,176,238,188,158,138,128,205,56,111,20,157,144,234,146,249,222,94,194,149,200,367,258,127,135,152,172,190,13,160
Players,203089,John Henson,John,1610612749,MIL,25.0,12,7,5,0.583,21.135,1,4,0.25,0,0,0.0,5,6,0.833,0,4,4,2,0,1,2,0,6,3,7,-7,23.8,1,0,19.0,257,215,153,116,280,279,279,298,209,275,209,157,167,122,270,212,246,178,282,149,78,1,231,192,252,283,228,125,13,242
Players,203948,Johnny O'Bryant III,Johnny,1610612749,MIL,23.0,5,1,4,0.2,9.4,1,1,1.0,0,0,0.0,2,2,1.0,1,2,3,1,0,0,0,0,3,1,4,-2,9.1,0,0,8.0,329,362,127,396,331,279,337,1,209,275,209,228,243,1,196,270,273,216,282,237,200,1,158,268,290,236,306,190,13,307
Players,203114,Khris Middleton,Khris,1610612749,MIL,24.0,38,20,18,0.526,155.45833333333334,26,74,0.351,6,32,0.188,38,46,0.826,0,12,12,15,17,9,1,3,18,31,96,5,145.9,0,0,149.0,38,45,361,173,24,32,24,243,45,12,178,16,20,139,270,103,131,28,8,5,126,367,398,20,25,138,35,190,13,31
