season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2024-25,1610612753,ORL,Orlando Magic,22401186,2025-04-13,ORL @ ATL,L,48.0,107.6,106.1,117.7,118.2,-10.1,-12.1,0.625,1.67,18.2,0.265,0.738,0.484,0.152,0.54,0.555,98.5,99.0,82.5,99,0.462,1,1231,1231,1231,121,1834,1605,1922,1373,1540,1353,1516,870,1554,1491,1283,1566,1269,1614,1,2024,2025,False,ATL,ORL,APR
2024-25,1610612753,ORL,Orlando Magic,22401172,2025-04-11,ORL @ IND,W,48.0,121.4,122.9,107.1,108.5,14.3,14.4,0.653,1.6,21.6,0.282,0.596,0.462,0.19,0.653,0.684,106.8,105.5,87.92,105,0.591,1,1,1,1,121,529,798,433,1070,1648,427,1315,2291,1888,2168,128,104,217,339,1,2024,2025,False,IND,ORL,APR
2024-25,1610612753,ORL,Orlando Magic,22401156,2025-04-09,ORL vs. BOS,W,48.0,103.8,105.5,82.9,85.4,20.8,20.1,0.622,2.3,18.0,0.315,0.765,0.533,0.11,0.495,0.508,92.1,90.0,75.0,91,0.594,1,1,1,1,121,1870,15,246,1418,736,1459,905,563,627,505,1881,2127,2421,325,1,2024,2025,True,ORL,BOS,APR
2024-25,1610612753,ORL,Orlando Magic,22401149,2025-04-08,ORL vs. ATL,W,48.0,120.6,122.7,110.1,115.5,10.5,7.2,0.548,1.64,16.8,0.378,0.6,0.495,0.144,0.583,0.609,100.2,97.0,80.83,97,0.561,1,1,1,1,121,544,1377,796,2039,1588,1797,318,2267,1338,1315,663,733,1675,589,1,2024,2025,True,ORL,ATL,APR
2024-25,1610612753,ORL,Orlando Magic,22401112,2025-04-03,ORL @ WAS,W,48.0,118.5,121.1,102.3,109.0,16.2,12.1,0.711,2.25,20.1,0.362,0.723,0.543,0.133,0.53,0.586,93.4,89.5,74.58,90,0.623,1,1,1,1,121,641,832,538,543,781,795,442,1071,504,1050,1429,1104,2433,159,1,2024,2025,False,WAS,ORL,APR
2024-25,1610612753,ORL,Orlando Magic,22400988,2025-04-01,ORL @ SAS,W,48.0,118.0,122.1,108.8,111.7,9.2,10.4,0.651,2.15,20.4,0.319,0.721,0.511,0.137,0.578,0.609,97.4,94.5,78.75,95,0.56,1,1,1,1,121,583,1037,619,1096,887,709,849,1102,1007,1143,732,737,2087,592,1,2024,2025,False,SAS,ORL,APR
2024-25,1610612753,ORL,Orlando Magic,22401091,2025-03-31,ORL vs. LAC,L,48.0,91.9,93.5,100.7,102.1,-8.8,-8.6,0.6,1.2,15.1,0.17,0.652,0.409,0.161,0.441,0.508,95.0,93.5,77.92,93,0.434,1,1231,1231,1231,121,2351,401,1733,1595,2163,2164,2327,1896,2372,1695,2341,2130,2211,1930,1,2024,2025,True,ORL,LAC,MAR
2024-25,1610612753,ORL,Orlando Magic,22401074,2025-03-29,ORL vs. SAC,W,48.0,120.3,124.7,94.0,93.8,26.3,30.9,0.705,2.21,21.4,0.36,0.776,0.566,0.144,0.596,0.608,98.7,97.0,80.83,97,0.646,1,1,1,1,121,433,113,71,590,831,479,451,453,243,1315,535,748,1675,99,1,2024,2025,True,ORL,SAC,MAR
2024-25,1610612753,ORL,Orlando Magic,22401060,2025-03-27,ORL vs. DAL,L,48.0,94.3,94.8,103.4,104.1,-9.1,-9.3,0.412,0.82,11.4,0.24,0.814,0.505,0.175,0.456,0.508,97.6,97.0,80.83,97,0.415,1,1231,1231,1231,121,2329,512,1770,2432,2428,2441,1842,192,1106,1955,2250,2125,1675,2082,1,2024,2025,True,ORL,DAL,MAR
2024-25,1610612753,ORL,Orlando Magic,22401045,2025-03-25,ORL @ CHA,W,48.0,115.2,116.8,103.8,110.6,11.4,6.2,0.537,2.0,16.5,0.333,0.745,0.547,0.116,0.528,0.564,98.3,94.5,78.75,95,0.553,1,1,1,1,121,964,960,854,2106,1037,1881,661,757,432,634,1466,1438,2087,673,1,2024,2025,False,CHA,ORL,MAR
