season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2015-16,1610612750,21500017,2015-10-28,MIN,LAL,1610612747,1,112,111,W,1
2015-16,1610612750,21500029,2015-10-30,MIN,DEN,1610612743,2,95,78,W,17
2015-16,1610612750,21500050,2015-11-02,POR,MIN,1610612757,3,101,106,L,-5
2015-16,1610612750,21500071,2015-11-05,MIA,MIN,1610612748,4,84,96,L,-12
2015-16,1610612750,21500085,2015-11-07,MIN,CHI,1610612741,5,102,93,W,9
2015-16,1610612750,21500101,2015-11-09,MIN,ATL,1610612737,6,117,107,W,10
2015-16,1610612750,21500111,2015-11-10,CHA,MIN,1610612766,7,95,104,L,-9
2015-16,1610612750,21500125,2015-11-12,GSW,MIN,1610612744,8,116,129,L,-13
2015-16,1610612750,21500127,2015-11-13,MIN,IND,1610612754,9,103,107,L,-4
2015-16,1610612750,21500146,2015-11-15,MEM,MIN,1610612763,10,106,114,L,-8
2015-16,1610612750,21500161,2015-11-17,MIN,MIA,1610612748,11,103,91,W,12
2015-16,1610612750,21500166,2015-11-18,MIN,ORL,1610612753,12,101,104,L,-3
2015-16,1610612750,21500181,2015-11-20,DET,MIN,1610612765,13,86,96,L,-10
2015-16,1610612750,21500206,2015-11-23,PHI,MIN,1610612755,14,100,95,W,5
2015-16,1610612750,21500222,2015-11-25,ATL,MIN,1610612737,15,99,95,W,4
2015-16,1610612750,21500237,2015-11-27,MIN,SAC,1610612758,16,101,91,W,10
2015-16,1610612750,21500247,2015-11-29,MIN,LAC,1610612746,17,99,107,L,-8
2015-16,1610612750,21500265,2015-12-01,ORL,MIN,1610612753,18,93,96,L,-3
2015-16,1610612750,21500294,2015-12-05,POR,MIN,1610612757,19,103,109,L,-6
2015-16,1610612750,21500311,2015-12-07,LAC,MIN,1610612746,20,106,110,L,-4
2015-16,1610612750,21500325,2015-12-09,LAL,MIN,1610612747,21,123,122,W,1
2015-16,1610612750,21500340,2015-12-11,MIN,DEN,1610612743,22,108,111,L,-3
2015-16,1610612750,21500353,2015-12-13,MIN,PHX,1610612756,23,101,108,L,-7
2015-16,1610612750,21500368,2015-12-15,DEN,MIN,1610612743,24,100,112,L,-12
2015-16,1610612750,21500375,2015-12-16,MIN,NYK,1610612752,25,102,107,L,-5
2015-16,1610612750,21500392,2015-12-18,SAC,MIN,1610612758,26,99,95,W,4
2015-16,1610612750,21500403,2015-12-20,MIN,BKN,1610612751,27,100,85,W,15
2015-16,1610612750,21500411,2015-12-21,MIN,BOS,1610612738,28,99,113,L,-14
2015-16,1610612750,21500431,2015-12-23,SAS,MIN,1610612759,29,83,108,L,-25
2015-16,1610612750,21500448,2015-12-26,IND,MIN,1610612754,30,88,102,L,-14
2015-16,1610612750,21500465,2015-12-28,MIN,SAS,1610612759,31,95,101,L,-6
2015-16,1610612750,21500479,2015-12-30,UTA,MIN,1610612762,32,94,80,W,14
2015-16,1610612750,21500486,2015-12-31,MIN,DET,1610612765,33,90,115,L,-25
2015-16,1610612750,21500500,2016-01-02,MIL,MIN,1610612749,34,85,95,L,-10
2015-16,1610612750,21500512,2016-01-04,MIN,PHI,1610612755,35,99,109,L,-10
2015-16,1610612750,21500530,2016-01-06,DEN,MIN,1610612743,36,74,78,L,-4
2015-16,1610612750,21500543,2016-01-08,CLE,MIN,1610612739,37,99,125,L,-26
2015-16,1610612750,21500557,2016-01-10,DAL,MIN,1610612742,38,87,93,L,-6
2015-16,1610612750,21500574,2016-01-12,OKC,MIN,1610612760,39,96,101,L,-5
2015-16,1610612750,21500581,2016-01-13,MIN,HOU,1610612745,40,104,107,L,-3
2015-16,1610612750,21500594,2016-01-15,MIN,OKC,1610612760,41,93,113,L,-20
2015-16,1610612750,21500610,2016-01-17,PHX,MIN,1610612756,42,117,87,W,30
2015-16,1610612750,21500626,2016-01-19,MIN,NOP,1610612740,43,99,114,L,-15
2015-16,1610612750,21500637,2016-01-20,MIN,DAL,1610612742,44,94,106,L,-12
2015-16,1610612750,21500658,2016-01-23,MEM,MIN,1610612763,45,106,101,W,5
2015-16,1610612750,21500667,2016-01-25,MIN,CLE,1610612739,46,107,114,L,-7
2015-16,1610612750,21500688,2016-01-27,OKC,MIN,1610612760,47,123,126,L,-3
2015-16,1610612750,21500704,2016-01-29,MIN,UTA,1610612762,48,90,103,L,-13
2015-16,1610612750,21500719,2016-01-31,MIN,POR,1610612757,49,93,96,L,-3
2015-16,1610612750,21500734,2016-02-02,MIN,LAL,1610612747,50,115,119,L,-4
2015-16,1610612750,21500745,2016-02-03,MIN,LAC,1610612746,51,108,102,W,6
2015-16,1610612750,21500766,2016-02-06,CHI,MIN,1610612741,52,112,105,W,7
2015-16,1610612750,21500782,2016-02-08,NOP,MIN,1610612740,53,102,116,L,-14
2015-16,1610612750,21500797,2016-02-10,TOR,MIN,1610612761,54,117,112,W,5
2015-16,1610612750,21500810,2016-02-19,MIN,MEM,1610612763,55,104,109,L,-5
2015-16,1610612750,21500821,2016-02-20,NYK,MIN,1610612752,56,95,103,L,-8
2015-16,1610612750,21500838,2016-02-22,BOS,MIN,1610612738,57,124,122,W,2
2015-16,1610612750,21500849,2016-02-24,MIN,TOR,1610612761,58,105,114,L,-9
2015-16,1610612750,21500870,2016-02-27,MIN,NOP,1610612740,59,112,110,W,2
2015-16,1610612750,21500882,2016-02-28,MIN,DAL,1610612742,60,101,128,L,-27
2015-16,1610612750,21500904,2016-03-02,WAS,MIN,1610612764,61,98,104,L,-6
2015-16,1610612750,21500919,2016-03-04,MIN,MIL,1610612749,62,101,116,L,-15
2015-16,1610612750,21500926,2016-03-05,BKN,MIN,1610612751,63,132,118,W,14
2015-16,1610612750,21500937,2016-03-07,MIN,CHA,1610612766,64,103,108,L,-5
2015-16,1610612750,21500945,2016-03-08,SAS,MIN,1610612759,65,91,116,L,-25
2015-16,1610612750,21500968,2016-03-11,MIN,OKC,1610612760,66,99,96,W,3
2015-16,1610612750,21500995,2016-03-14,MIN,PHX,1610612756,67,104,107,L,-3
2015-16,1610612750,21501008,2016-03-16,MIN,MEM,1610612763,68,114,108,W,6
2015-16,1610612750,21501024,2016-03-18,MIN,HOU,1610612745,69,111,116,L,-5
2015-16,1610612750,21501050,2016-03-21,GSW,MIN,1610612744,70,104,109,L,-5
2015-16,1610612750,21501062,2016-03-23,SAC,MIN,1610612758,71,113,104,W,9
2015-16,1610612750,21501073,2016-03-25,MIN,WAS,1610612764,72,132,129,W,3
2015-16,1610612750,21501087,2016-03-26,UTA,MIN,1610612762,73,84,93,L,-9
2015-16,1610612750,21501101,2016-03-28,PHX,MIN,1610612756,74,121,116,W,5
2015-16,1610612750,21501116,2016-03-30,LAC,MIN,1610612746,75,79,99,L,-20
2015-16,1610612750,21501134,2016-04-01,MIN,UTA,1610612762,76,85,98,L,-13
2015-16,1610612750,21501146,2016-04-03,DAL,MIN,1610612742,77,78,88,L,-10
2015-16,1610612750,21501163,2016-04-05,MIN,GSW,1610612744,78,124,117,W,7
2015-16,1610612750,21501176,2016-04-07,MIN,SAC,1610612758,79,105,97,W,8
2015-16,1610612750,21501192,2016-04-09,MIN,POR,1610612757,80,106,105,W,1
2015-16,1610612750,21501207,2016-04-11,HOU,MIN,1610612745,81,105,129,L,-24
2015-16,1610612750,21501226,2016-04-13,NOP,MIN,1610612740,82,144,109,W,35
