player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
203488,Mike Muscala,1610612760,OKC,29.0,35,35,0.742,2.11,5.66,0.374,0.538,0.075,0.26,0.57,0.45,0.667,1.86,5.09,0.365
1629652,Luguentz Dort,1610612760,OKC,22.0,52,52,0.415,1.9,5.1,0.374,0.557,0.003,0.04,0.04,1.0,0.412,1.87,5.06,0.369
1629647,Darius Bazley,1610612760,OKC,21.0,55,55,0.297,1.07,3.73,0.288,0.424,0.009,0.05,0.11,0.5,0.288,1.02,3.62,0.281
1630197,Aleksej Pokusevski,1610612760,OKC,19.0,45,44,0.418,1.07,3.71,0.287,0.428,0.01,0.02,0.09,0.25,0.408,1.04,3.62,0.288
1629660,Ty Jerome,1610612760,OKC,23.0,33,31,0.411,1.48,3.58,0.415,0.614,0.014,0.06,0.12,0.5,0.397,1.42,3.45,0.412
1629004,Svi Mykhailiuk,1610612760,OKC,24.0,66,61,0.455,1.2,3.48,0.343,0.504,0.014,0.08,0.11,0.714,0.441,1.12,3.38,0.332
1630177,Theo Maledon,1610612760,OKC,20.0,65,63,0.332,1.06,3.12,0.34,0.51,0.005,0.0,0.05,0.0,0.327,1.06,3.08,0.345
202689,Kemba Walker,1610612760,OKC,31.0,43,39,0.17,1.07,2.67,0.4,0.591,0.004,0.05,0.07,0.667,0.166,1.02,2.6,0.393
1629718,Charlie Brown Jr.,1610612760,OKC,24.0,9,8,0.487,0.67,2.11,0.316,0.447,0.051,0.11,0.22,0.5,0.436,0.56,1.89,0.294
1630221,Josh Hall,1610612760,OKC,20.0,21,17,0.387,0.33,1.71,0.194,0.236,0.065,0.19,0.29,0.667,0.323,0.14,1.43,0.1
1629026,Kenrich Williams,1610612760,OKC,26.0,66,55,0.253,0.71,1.58,0.452,0.663,0.015,0.05,0.09,0.5,0.238,0.67,1.48,0.449
203121,Darius Miller,1610612760,OKC,31.0,18,14,0.583,0.72,1.56,0.464,0.661,0.042,0.11,0.11,1.0,0.542,0.61,1.44,0.423
1629676,Isaiah Roby,1610612760,OKC,23.0,61,46,0.196,0.41,1.36,0.301,0.44,0.012,0.03,0.08,0.4,0.184,0.38,1.28,0.295
1629620,Justin Robinson,1610612760,OKC,23.0,9,4,0.571,0.33,1.33,0.25,0.375,0.0,0.0,0.0,,0.571,0.33,1.33,0.25
1630466,Gabriel Deck,1610612760,OKC,26.0,10,7,0.2,0.3,1.3,0.231,0.308,0.031,0.1,0.2,0.5,0.169,0.2,1.1,0.182
1628983,Shai Gilgeous-Alexander,1610612760,OKC,22.0,35,23,0.066,0.46,1.06,0.432,0.649,0.0,0.0,0.0,,0.066,0.46,1.06,0.432
1629658,Jaylen Hoard,1610612760,OKC,22.0,19,6,0.128,0.16,0.58,0.273,0.273,0.035,0.16,0.16,1.0,0.093,0.0,0.42,0.0
1628396,Tony Bradley,1610612760,OKC,23.0,42,14,0.088,0.12,0.4,0.294,0.294,0.072,0.12,0.33,0.357,0.015,0.0,0.07,0.0
