close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
202322,John Wall,1610612764,WAS,G,27.0,6,6,0.382,1.5,4.83,0.31,0.377,-0.066
203078,Bradley Beal,1610612764,WAS,G,25.0,6,6,0.351,2.17,4.33,0.5,0.379,0.121
101162,Marcin Gortat,1610612764,WAS,C,34.0,6,6,0.248,2.33,4.17,0.56,0.372,0.188
1626162,Kelly Oubre Jr.,1610612764,WAS,F,22.0,6,6,0.392,0.83,3.33,0.25,0.337,-0.087
203490,Otto Porter Jr.,1610612764,WAS,F,25.0,5,5,0.313,1.6,3.0,0.533,0.342,0.191
203118,Mike Scott,1610612764,WAS,F,29.0,6,6,0.3,1.17,2.5,0.467,0.336,0.131
201951,Ty Lawson,1610612764,WAS,G,30.0,5,5,0.387,0.2,2.4,0.083,0.382,-0.299
202693,Markieff Morris,1610612764,WAS,F,28.0,6,5,0.2,0.67,2.17,0.308,0.374,-0.067
203107,Tomas Satoransky,1610612764,WAS,G-F,26.0,6,4,0.4,0.17,1.0,0.167,0.352,-0.185
101133,Ian Mahinmi,1610612764,WAS,C,31.0,5,2,0.125,0.6,0.8,0.75,0.304,0.446
