TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,82,43,39,0.524,3941.0,41.8,88.8,0.471,12.8,35.2,0.364,15.8,19.9,0.792,10.2,33.6,43.8,25.4,12.7,7.0,4.5,4.2,20.3,18.7,112.2,-1.6,1,16,16,16,30,25,20,23,21,17,25,7,6,27,15,12,14,23,26,5,10,23,26,24,22,14
1610612738,Boston Celtics,82,51,31,0.622,3981.0,37.8,87.1,0.434,11.7,34.5,0.339,16.0,20.4,0.783,10.3,32.9,43.2,21.4,13.7,7.5,4.5,5.8,19.2,18.3,103.3,-7.2,1,6,6,6,2,2,13,1,8,13,1,10,8,23,19,9,10,1,14,16,11,2,10,26,1,2
1610612751,Brooklyn Nets,82,44,38,0.537,3951.0,40.6,89.8,0.452,12.5,36.1,0.345,18.1,22.9,0.788,11.2,32.7,43.9,23.7,13.2,7.9,4.9,5.4,19.6,20.3,111.7,-0.8,1,14,14,14,19,16,25,7,18,22,8,26,25,25,28,7,17,9,18,22,22,5,15,7,18,15
1610612766,Charlotte Hornets,82,43,39,0.524,3976.0,41.6,89.2,0.466,13.9,38.3,0.362,16.7,21.9,0.763,11.2,35.3,46.5,26.2,14.8,7.4,4.6,4.9,19.4,19.7,113.7,-0.4,1,16,16,16,3,24,23,20,29,28,23,14,16,7,27,27,27,29,5,15,12,12,13,13,26,16
1610612741,Chicago Bulls,82,46,36,0.561,3946.0,41.3,87.2,0.474,11.7,31.9,0.366,17.4,21.9,0.795,9.3,33.8,43.1,24.9,13.0,7.1,5.0,4.1,18.1,18.7,111.7,0.4,1,12,12,12,24,23,15,26,6,2,27,23,15,28,2,15,9,18,24,6,24,25,3,22,20,20
1610612739,Cleveland Cavaliers,82,44,38,0.537,3946.0,39.4,87.0,0.452,11.7,33.1,0.353,15.0,19.4,0.774,10.4,32.3,42.8,24.1,13.4,8.4,4.6,4.2,19.9,17.4,105.4,-2.1,1,14,14,14,24,8,12,8,6,7,16,3,2,15,20,3,7,13,17,28,15,24,21,30,5,13
1610612742,Dallas Mavericks,82,52,30,0.634,3951.0,38.9,85.1,0.457,10.9,32.0,0.34,15.7,20.5,0.767,9.5,34.0,43.5,23.4,13.0,7.0,3.6,3.9,20.0,19.6,104.3,-3.3,1,5,5,5,19,6,3,12,1,4,4,6,9,9,5,17,12,6,23,4,1,28,22,15,2,8
1610612743,Denver Nuggets,82,48,34,0.585,3961.0,40.8,86.9,0.47,11.8,34.0,0.346,16.3,21.6,0.757,9.6,32.5,42.1,25.2,12.7,7.9,4.8,3.7,19.8,19.9,109.7,-2.3,1,10,10,10,8,18,10,21,10,10,10,11,14,3,6,5,4,22,27,20,17,29,19,12,13,11
1610612765,Detroit Pistons,82,23,59,0.28,3956.0,40.4,85.6,0.473,11.7,32.4,0.362,19.4,24.9,0.777,10.3,35.7,46.0,25.0,14.5,7.4,5.2,4.8,19.7,21.8,112.0,7.7,1,28,28,28,13,14,6,25,9,5,22,29,29,19,17,28,25,19,7,13,26,14,16,1,21,26
1610612744,Golden State Warriors,82,53,29,0.646,3946.0,37.8,86.3,0.438,12.2,35.9,0.339,17.3,22.9,0.759,9.6,32.9,42.5,22.8,14.5,7.9,3.9,4.5,17.9,21.0,105.2,-5.5,1,3,3,3,24,3,9,2,15,20,3,21,24,5,7,10,5,2,8,21,2,18,2,4,4,5
