TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,82,43,39,0.524,3941.0,113.7,33.9,0.731,7.1,4.2,15.1,12.7,12.2,47.9,1,16,16,16,30,26,15,12,20,23,7,11,17,21
1610612738,Boston Celtics,82,51,31,0.622,3981.0,106.2,35.1,0.725,7.1,5.8,15.0,12.4,11.4,42.0,1,6,6,6,2,1,5,16,21,2,6,3,7,2
1610612751,Brooklyn Nets,82,44,38,0.537,3951.0,112.3,34.0,0.704,7.1,5.4,17.2,13.7,13.9,47.1,1,14,14,14,19,20,13,30,24,5,25,22,25,15
1610612766,Charlotte Hornets,82,43,39,0.524,3976.0,113.1,33.4,0.706,8.5,4.9,16.2,14.8,13.8,47.6,1,16,16,16,3,22,22,29,6,12,15,29,24,19
1610612741,Chicago Bulls,82,46,36,0.561,3946.0,113.2,33.6,0.735,7.1,4.1,15.2,12.7,12.0,49.5,1,12,12,12,24,23,20,7,23,25,8,9,13,23
1610612739,Cleveland Cavaliers,82,44,38,0.537,3946.0,108.9,33.9,0.724,7.1,4.2,17.3,12.5,12.1,46.5,1,14,14,14,24,5,16,18,25,24,27,5,16,13
1610612742,Dallas Mavericks,82,52,30,0.634,3951.0,109.1,33.6,0.733,6.7,3.9,14.4,13.1,11.9,47.0,1,5,5,5,19,7,18,10,29,28,2,17,12,14
1610612743,Denver Nuggets,82,48,34,0.585,3961.0,111.5,34.7,0.752,7.2,3.7,17.2,11.3,12.4,49.5,1,10,10,10,8,15,9,1,18,29,26,1,19,24
1610612765,Detroit Pistons,82,23,59,0.28,3956.0,113.3,31.9,0.707,7.6,4.8,16.8,12.5,10.9,49.4,1,28,28,28,13,24,29,26,10,14,21,4,3,22
1610612744,Golden State Warriors,82,53,29,0.646,3946.0,106.6,35.6,0.736,8.7,4.5,16.8,12.7,12.3,43.8,1,3,3,3,24,2,2,6,4,18,23,9,18,5
1610612745,Houston Rockets,82,20,62,0.244,3951.0,116.4,32.3,0.71,7.3,4.6,21.1,14.6,15.7,53.0,1,30,30,30,19,30,27,25,17,15,30,26,30,30
1610612754,Indiana Pacers,82,25,57,0.305,3976.0,115.5,32.2,0.725,7.0,5.5,16.9,13.4,13.2,51.0,1,26,26,26,3,28,28,17,26,4,24,20,22,28
1610612746,LA Clippers,82,42,40,0.512,3956.0,109.5,34.7,0.706,7.4,4.9,16.5,14.9,12.9,49.8,1,18,18,18,13,8,10,27,15,8,17,30,20,25
1610612747,Los Angeles Lakers,82,33,49,0.402,3996.0,112.8,33.9,0.72,7.5,5.1,16.8,13.2,14.8,50.7,1,23,23,23,1,21,14,21,14,7,22,18,28,27
1610612763,Memphis Grizzlies,82,56,26,0.683,3956.0,108.9,34.9,0.726,9.7,6.5,14.4,12.9,13.1,47.2,1,2,2,2,13,6,8,15,1,1,3,14,21,16
1610612748,Miami Heat,82,53,29,0.646,3971.0,108.4,33.6,0.735,7.3,3.2,16.5,12.5,12.1,40.9,1,3,3,3,5,4,19,9,16,30,19,6,14,1
1610612749,Milwaukee Bucks,82,51,31,0.622,3951.0,111.1,36.3,0.747,7.6,4.0,15.6,12.8,11.5,43.5,1,6,6,6,19,14,1,2,12,27,12,12,8,4
1610612750,Minnesota Timberwolves,82,46,36,0.561,3956.0,111.0,32.8,0.706,8.7,5.6,16.1,14.1,14.1,45.9,1,12,12,12,13,13,25,28,3,3,14,25,26,11
1610612740,New Orleans Pelicans,82,36,46,0.439,3951.0,112.0,33.1,0.742,8.3,4.0,16.1,12.6,11.2,45.1,1,20,20,20,19,18,24,3,7,26,13,8,4,9
1610612752,New York Knicks,82,37,45,0.451,3956.0,110.2,34.5,0.74,6.9,4.8,15.3,12.2,11.2,43.0,1,19,19,19,13,11,11,4,27,13,10,2,5,3
1610612760,Oklahoma City Thunder,82,24,58,0.293,3961.0,111.7,35.0,0.727,7.5,4.6,16.4,13.8,10.7,47.4,1,27,27,27,8,17,7,14,13,16,16,24,2,17
1610612753,Orlando Magic,82,22,60,0.268,3956.0,112.1,35.0,0.735,6.7,4.5,16.7,13.3,12.1,44.2,1,29,29,29,13,19,6,8,28,20,20,19,15,6
1610612755,Philadelphia 76ers,82,51,31,0.622,3961.0,110.2,33.6,0.724,7.7,5.3,14.8,12.9,14.9,46.4,1,6,6,6,8,12,21,19,9,6,5,15,29,12
1610612756,Phoenix Suns,82,64,18,0.78,3946.0,106.8,35.4,0.728,8.5,4.4,14.7,13.6,11.3,45.1,1,1,1,1,24,3,4,13,5,22,4,21,6,8
1610612757,Portland Trail Blazers,82,27,55,0.329,3946.0,116.3,32.4,0.721,8.0,4.5,17.5,13.0,14.3,47.4,1,25,25,25,24,29,26,20,8,21,28,16,27,18
1610612758,Sacramento Kings,82,30,52,0.366,3961.0,114.8,33.2,0.714,7.1,4.5,17.8,14.7,13.3,51.0,1,24,24,24,8,27,23,22,22,19,29,27,23,29
1610612759,San Antonio Spurs,82,34,48,0.415,3961.0,111.7,34.1,0.711,7.6,4.9,15.2,14.8,11.7,49.9,1,22,22,22,8,16,12,24,11,11,9,28,10,26
1610612761,Toronto Raptors,82,48,34,0.585,3971.0,109.9,31.7,0.714,8.9,4.5,14.2,13.7,11.6,44.7,1,10,10,10,5,9,30,23,2,17,1,23,9,7
1610612762,Utah Jazz,82,49,33,0.598,3946.0,110.0,35.5,0.738,7.2,4.9,16.5,12.9,11.9,45.2,1,9,9,9,24,10,3,5,19,10,18,13,11,10
1610612764,Washington Wizards,82,35,47,0.427,3966.0,113.6,33.9,0.731,6.3,4.9,15.3,12.5,9.3,47.9,1,21,21,21,7,25,17,11,30,9,11,7,1,20
