season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2024-25,1627732,Ben Simmons,Ben,1610612746,LAC,LA Clippers,22401198,2025-04-13T00:00:00,LAC @ GSW,W,10.6,0.0,0.0,0.0,0.0,10.0,0.0,5.0,10.0,0.0,0.0,2.0,0.0,2.9,1,1,1,1,21870,12252,10743,10985,19404,16426,1,9616,20941,8263,1,12976,17725,23981,1,10:37,2024,2025
2024-25,1629599,Amir Coffey,Amir,1610612746,LAC,LA Clippers,22401198,2025-04-13T00:00:00,LAC @ GSW,W,3.8,0.0,0.0,0.0,0.0,7.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,0.2,1,1,1,1,24574,12252,10743,10985,19404,11441,1,9616,22886,8263,1,6051,17725,25158,1,3:48,2024,2025
2024-25,203992,Bogdan Bogdanović,Bogdan,1610612746,LAC,LA Clippers,22401198,2025-04-13T00:00:00,LAC @ GSW,W,15.5,2.0,2.0,0.0,2.0,13.0,0.0,8.0,14.0,0.0,0.0,5.0,0.0,9.2,1,1,1,1,19230,6942,5638,10985,13901,20532,1,15013,18614,8263,1,25158,17725,20210,1,15:33,2024,2025
2024-25,1627884,Derrick Jones Jr.,Derrick,1610612746,LAC,LA Clippers,22401198,2025-04-13T00:00:00,LAC @ GSW,W,17.7,0.0,2.0,0.0,2.0,13.0,0.0,8.0,14.0,0.0,0.0,1.0,1.0,10.5,1,1,1,1,17750,12252,5638,10985,13901,20532,1,15013,18614,8263,1,6051,11254,19388,1,17:44,2024,2025
2024-25,1627739,Kris Dunn,Kris,1610612746,LAC,LA Clippers,22401198,2025-04-13T00:00:00,LAC @ GSW,W,35.4,6.0,0.0,0.0,2.0,10.0,6.0,6.0,36.0,0.0,0.0,4.0,1.0,29.2,1,1,1,1,3186,1068,10743,10985,13901,16426,12121,11374,3877,8263,1,22904,11254,7560,1,35:22,2024,2025
2024-25,1627826,Ivica Zubac,Ivica,1610612746,LAC,LA Clippers,22401198,2025-04-13T00:00:00,LAC @ GSW,W,42.3,2.0,6.0,0.0,20.0,13.0,6.0,9.0,40.0,1.0,2.0,0.0,0.0,52.9,1,1,1,1,235,6942,634,10985,174,20532,12121,16699,2333,2537,23925,1,17725,837,1,42:15,2024,2025
2024-25,201935,James Harden,James,1610612746,LAC,LA Clippers,22401198,2025-04-13T00:00:00,LAC @ GSW,W,48.4,8.0,2.0,4.0,10.0,18.0,6.0,11.0,48.0,2.0,0.0,3.0,8.0,68.4,1,1,1,1,12,386,5638,2520,2719,24524,12121,19514,623,808,1,18916,220,102,1,48:24,2024,2025
2024-25,202695,Kawhi Leonard,Kawhi,1610612746,LAC,LA Clippers,22401198,2025-04-13T00:00:00,LAC @ GSW,W,47.4,0.0,0.0,2.0,12.0,15.0,6.0,9.0,42.0,0.0,1.0,1.0,6.0,54.7,1,1,1,1,20,12252,10743,6000,1646,22518,12121,16699,1748,8263,17462,6051,792,685,1,47:25,2024,2025
2024-25,1626181,Norman Powell,Norman,1610612746,LAC,LA Clippers,22401198,2025-04-13T00:00:00,LAC @ GSW,W,43.9,2.0,2.0,0.0,6.0,16.0,6.0,9.0,40.0,0.0,3.0,4.0,4.0,14.4,1,1,1,1,95,6942,5638,10985,6553,23308,12121,16699,2333,8263,25707,22904,2493,16758,1,43:52,2024,2025
2024-25,1626181,Norman Powell,Norman,1610612746,LAC,LA Clippers,22401184,2025-04-11T00:00:00,LAC @ SAC,W,36.0,3.0,0.0,2.0,8.0,6.0,12.0,2.0,24.0,0.0,0.0,3.0,2.0,21.9,1,1,1,1,2713,4557,10743,6000,4288,9723,22016,3555,11438,8263,1,18916,6956,11822,1,35:57,2024,2025
2024-25,1627732,Ben Simmons,Ben,1610612746,LAC,LA Clippers,22401184,2025-04-11T00:00:00,LAC @ SAC,W,12.3,0.0,0.0,0.0,0.0,4.0,4.0,2.0,12.0,1.0,0.0,3.0,2.0,7.2,1,1,1,1,21084,12252,10743,10985,19404,6180,7928,3555,19815,2537,1,18916,6956,21393,1,12:20,2024,2025
2024-25,1629234,Drew Eubanks,Drew,1610612746,LAC,LA Clippers,22401184,2025-04-11T00:00:00,LAC @ SAC,W,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,0.5,1,1,1,1,25490,12252,10743,10985,19404,6180,1,3555,22886,8263,1,12976,17725,25112,1,1:57,2024,2025
2024-25,203992,Bogdan Bogdanović,Bogdan,1610612746,LAC,LA Clippers,22401184,2025-04-11T00:00:00,LAC @ SAC,W,21.4,2.0,0.0,0.0,2.0,4.0,6.0,2.0,16.0,0.0,0.0,2.0,1.0,6.4,1,1,1,1,14999,6942,10743,10985,13901,6180,12121,3555,17313,8263,1,12976,11254,21876,1,21:24,2024,2025
2024-25,1627739,Kris Dunn,Kris,1610612746,LAC,LA Clippers,22401184,2025-04-11T00:00:00,LAC @ SAC,W,22.4,0.0,0.0,0.0,4.0,4.0,8.0,2.0,16.0,0.0,0.0,3.0,0.0,5.4,1,1,1,1,14226,12252,10743,10985,9689,6180,16097,3555,17313,8263,1,18916,17725,22453,1,22:22,2024,2025
2024-25,1627826,Ivica Zubac,Ivica,1610612746,LAC,LA Clippers,22401184,2025-04-11T00:00:00,LAC @ SAC,W,35.8,2.0,5.0,0.0,16.0,6.0,10.0,2.0,22.0,0.0,0.0,1.0,1.0,29.2,1,1,1,1,2834,6942,1211,10985,538,9723,19393,3555,12977,8263,1,6051,11254,7560,1,35:47,2024,2025
2024-25,201935,James Harden,James,1610612746,LAC,LA Clippers,22401184,2025-04-11T00:00:00,LAC @ SAC,W,42.6,2.0,1.0,6.0,10.0,10.0,14.0,4.0,32.0,1.0,0.0,2.0,4.0,55.2,1,1,1,1,190,6942,10305,934,2719,16426,23811,7406,5956,2537,1,12976,2493,645,1,42:36,2024,2025
2024-25,202695,Kawhi Leonard,Kawhi,1610612746,LAC,LA Clippers,22401184,2025-04-11T00:00:00,LAC @ SAC,W,42.3,0.0,0.0,2.0,10.0,6.0,10.0,2.0,24.0,0.0,1.0,3.0,7.0,43.9,1,1,1,1,225,12252,10743,6000,2719,9723,19393,3555,11438,8263,17462,18916,426,2259,1,42:20,2024,2025
2024-25,1627884,Derrick Jones Jr.,Derrick,1610612746,LAC,LA Clippers,22401184,2025-04-11T00:00:00,LAC @ SAC,W,25.3,2.0,0.0,6.0,8.0,6.0,6.0,2.0,18.0,0.0,0.0,0.0,1.0,16.2,1,1,1,1,11754,6942,10743,934,4288,9723,12121,3555,15923,8263,1,1,11254,15608,1,25:18,2024,2025
2024-25,1627826,Ivica Zubac,Ivica,1610612746,LAC,LA Clippers,22401166,2025-04-09T00:00:00,LAC vs. HOU,W,34.7,0.0,0.0,0.0,18.0,8.0,11.0,6.0,40.0,0.0,1.0,0.0,3.0,49.2,1,1,1,1,3713,12252,10743,10985,309,13254,20804,11374,2333,8263,17462,1,4218,1293,1,34:41,2024,2025
2024-25,201935,James Harden,James,1610612746,LAC,LA Clippers,22401166,2025-04-09T00:00:00,LAC vs. HOU,W,37.2,2.0,0.0,0.0,8.0,13.0,9.0,8.0,42.0,0.0,0.0,1.0,6.0,57.6,1,1,1,1,1884,6942,10743,10985,4288,20532,17844,15013,1748,8263,1,6051,792,467,1,37:09,2024,2025
2024-25,202695,Kawhi Leonard,Kawhi,1610612746,LAC,LA Clippers,22401166,2025-04-09T00:00:00,LAC vs. HOU,W,38.5,6.0,2.0,4.0,14.0,11.0,11.0,9.0,40.0,0.0,0.0,2.0,1.0,47.0,1,1,1,1,1124,1068,5638,2520,947,17892,20804,16699,2333,8263,1,12976,11254,1630,1,38:28,2024,2025
2024-25,201587,Nicolas Batum,Nicolas,1610612746,LAC,LA Clippers,22401166,2025-04-09T00:00:00,LAC vs. HOU,W,8.9,3.0,3.0,3.0,0.0,2.0,2.0,4.0,8.0,0.0,0.0,1.0,1.0,18.6,1,1,1,1,22498,4557,3453,3983,19404,2807,3675,7406,21937,8263,1,6051,11254,14008,1,8:53,2024,2025
2024-25,1642280,Trentyn Flowers,Trentyn,1610612746,LAC,LA Clippers,22401166,2025-04-09T00:00:00,LAC vs. HOU,W,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,26134,12252,10743,10985,19404,1,1,1,25542,8263,1,1,17725,25228,1,0:47,2024,2025
2024-25,1641738,Kobe Brown,Kobe,1610612746,LAC,LA Clippers,22401166,2025-04-09T00:00:00,LAC vs. HOU,W,10.4,0.0,0.0,0.0,2.0,4.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,8.6,1,1,1,1,21961,12252,10743,10985,13901,6180,12121,9616,22886,8263,1,1,17725,20607,1,10:24,2024,2025
2024-25,1642353,Cam Christie,Cam,1610612746,LAC,LA Clippers,22401166,2025-04-09T00:00:00,LAC vs. HOU,W,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,26134,12252,10743,10985,19404,1,1,1,25542,8263,1,1,17725,25228,1,0:47,2024,2025
2024-25,1627739,Kris Dunn,Kris,1610612746,LAC,LA Clippers,22401166,2025-04-09T00:00:00,LAC vs. HOU,W,30.6,2.0,0.0,5.0,6.0,8.0,9.0,11.0,30.0,1.0,0.0,1.0,0.0,26.9,1,1,1,1,7181,6942,10743,1629,6553,13254,17844,19514,7166,2537,1,6051,17725,8865,1,30:38,2024,2025
2024-25,1641757,Jordan Miller,Jordan,1610612746,LAC,LA Clippers,22401166,2025-04-09T00:00:00,LAC vs. HOU,W,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,26022,12252,10743,10985,19404,1,1,1,25542,8263,1,1,17725,25228,1,1:06,2024,2025
2024-25,1627884,Derrick Jones Jr.,Derrick,1610612746,LAC,LA Clippers,22401166,2025-04-09T00:00:00,LAC vs. HOU,W,34.7,0.0,3.0,0.0,2.0,13.0,9.0,6.0,42.0,1.0,0.0,2.0,0.0,14.1,1,1,1,1,3713,12252,3453,10985,13901,20532,17844,11374,1748,2537,1,12976,17725,16945,1,34:41,2024,2025
2024-25,1629234,Drew Eubanks,Drew,1610612746,LAC,LA Clippers,22401166,2025-04-09T00:00:00,LAC vs. HOU,W,13.3,0.0,2.0,0.0,2.0,7.0,3.0,7.0,8.0,1.0,3.0,1.0,2.0,13.0,1,1,1,1,20586,12252,5638,10985,13901,11441,6537,13321,21937,2537,25707,6051,6956,17709,1,13:19,2024,2025
2024-25,203992,Bogdan Bogdanović,Bogdan,1610612746,LAC,LA Clippers,22401166,2025-04-09T00:00:00,LAC vs. HOU,W,29.1,2.0,0.0,2.0,2.0,9.0,10.0,9.0,24.0,0.0,0.0,3.0,1.0,28.1,1,1,1,1,8588,6942,10743,6000,13901,14868,19393,16699,11438,8263,1,18916,11254,8150,1,29:07,2024,2025
