SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,AVAILABLE_FLAG
2023-24,1610612742,DAL,Dallas Mavericks,0042300315,2024-05-30T00:00:00,DAL @ MIN,W,49.5,14.4,11.3,8.2,49.5,8.2,14.4,10.3,47.4,0,0,0,1,7,85,100,132,66,22,107,50,76,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300315,2024-05-30T00:00:00,MIN vs. DAL,L,49.0,8.2,14.3,10.2,46.9,14.3,11.2,8.2,49.0,0,0,0,83,7,142,58,116,91,80,64,32,94,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300314,2024-05-28T00:00:00,MIN @ DAL,W,51.6,16.1,7.5,14.0,49.5,32.3,11.8,15.1,38.7,0,0,0,1,7,71,137,70,67,162,74,110,28,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300314,2024-05-28T00:00:00,DAL vs. MIN,L,51.6,32.3,11.8,15.1,38.7,16.1,7.5,14.0,49.5,0,0,0,83,7,2,91,54,138,93,27,94,98,1
2023-24,1610612754,IND,Indiana Pacers,0042300304,2024-05-27T00:00:00,IND vs. BOS,L,51.1,11.7,11.7,16.0,48.9,9.6,11.7,14.9,51.1,0,0,0,83,7,115,92,40,74,33,69,105,108,1
2023-24,1610612738,BOS,Boston Celtics,0042300304,2024-05-27T00:00:00,BOS @ IND,W,51.1,9.6,11.7,14.9,51.1,11.7,11.7,16.0,48.9,0,0,0,1,7,131,92,58,54,49,69,120,90,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300313,2024-05-26T00:00:00,DAL vs. MIN,W,52.7,16.5,6.6,12.1,44.0,11.0,13.2,4.4,54.9,0,0,0,1,7,68,142,92,105,43,87,6,124,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300313,2024-05-26T00:00:00,MIN @ DAL,L,52.7,11.0,13.2,4.4,54.9,16.5,6.6,12.1,44.0,0,0,0,83,7,120,77,158,41,97,23,72,60,1
2023-24,1610612738,BOS,Boston Celtics,0042300303,2024-05-25T00:00:00,BOS @ IND,W,51.1,21.3,8.5,18.1,42.6,13.8,13.8,16.0,72.3,0,0,0,1,7,26,128,24,111,72,100,120,164,1
2023-24,1610612754,IND,Indiana Pacers,0042300303,2024-05-25T00:00:00,IND vs. BOS,L,50.5,13.7,13.7,15.8,71.6,21.1,8.4,17.9,42.1,0,0,0,83,7,92,67,44,1,138,32,140,51,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300312,2024-05-24T00:00:00,DAL @ MIN,W,50.5,13.7,8.4,14.7,56.8,9.5,12.6,11.6,44.2,0,0,0,1,7,92,131,61,29,30,80,67,61,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300312,2024-05-24T00:00:00,MIN vs. DAL,L,51.1,9.6,12.8,11.7,44.7,13.8,8.5,14.9,57.4,0,0,0,83,7,131,84,97,102,72,35,105,136,1
2023-24,1610612738,BOS,Boston Celtics,0042300302,2024-05-23T00:00:00,BOS vs. IND,W,51.1,12.8,19.1,10.6,57.4,12.8,13.8,7.4,38.3,0,0,0,1,7,105,20,111,26,61,100,26,23,1
2023-24,1610612754,IND,Indiana Pacers,0042300302,2024-05-23T00:00:00,IND @ BOS,L,51.6,12.9,14.0,7.5,38.7,12.9,19.4,10.8,58.1,0,0,0,83,7,101,62,136,138,62,145,55,140,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300311,2024-05-22T00:00:00,DAL @ MIN,W,50.5,14.7,11.6,9.5,65.3,9.5,15.8,12.6,40.0,0,0,0,1,7,83,97,121,11,30,118,80,36,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300311,2024-05-22T00:00:00,MIN vs. DAL,L,50.5,9.5,15.8,12.6,40.0,14.7,11.6,9.5,65.3,0,0,0,83,7,135,45,84,128,81,67,43,154,1
2023-24,1610612754,IND,Indiana Pacers,0042300301,2024-05-21T00:00:00,IND @ BOS,L,47.7,18.9,13.5,12.6,50.5,28.8,17.1,14.4,52.3,0,0,0,83,1,49,72,86,59,161,130,100,116,1
2023-24,1610612738,BOS,Boston Celtics,0042300301,2024-05-21T00:00:00,BOS vs. IND,W,46.9,28.3,16.8,14.2,51.3,18.6,13.3,12.4,49.6,0,0,0,1,1,4,35,67,52,111,88,78,103,1
2023-24,1610612743,DEN,Denver Nuggets,0042300237,2024-05-19T00:00:00,DEN vs. MIN,L,54.5,13.6,18.2,8.0,47.7,17.0,15.9,14.8,38.6,0,0,0,83,7,94,27,134,88,100,121,104,27,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300237,2024-05-19T00:00:00,MIN @ DEN,W,53.9,16.9,15.7,14.6,38.2,13.5,18.0,7.9,47.2,0,0,0,1,7,66,48,62,142,69,138,31,73,1
2023-24,1610612752,NYK,New York Knicks,0042300217,2024-05-19T00:00:00,NYK vs. IND,L,52.2,13.0,15.2,18.5,41.3,16.3,6.5,12.0,56.5,0,0,0,83,7,99,52,20,120,96,21,70,130,1
2023-24,1610612754,IND,Indiana Pacers,0042300217,2024-05-19T00:00:00,IND @ NYK,W,52.2,16.3,6.5,12.0,56.5,13.0,15.2,18.5,41.3,0,0,0,1,7,69,143,95,34,63,111,143,46,1
2023-24,1610612760,OKC,Oklahoma City Thunder,0042300226,2024-05-18T00:00:00,OKC @ DAL,L,50.0,28.1,8.3,15.6,47.9,19.8,28.1,10.4,41.7,0,0,0,83,7,8,134,48,85,127,160,53,50,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300226,2024-05-18T00:00:00,DAL vs. OKC,W,50.5,20.0,28.4,10.5,42.1,28.4,8.4,15.8,48.4,0,0,0,1,7,35,5,112,114,160,32,117,83,1
2023-24,1610612752,NYK,New York Knicks,0042300216,2024-05-17T00:00:00,NYK @ IND,L,54.5,6.8,25.0,10.2,43.2,13.6,23.9,9.1,70.5,0,0,0,83,7,153,8,115,108,71,153,41,161,1
2023-24,1610612754,IND,Indiana Pacers,0042300216,2024-05-17T00:00:00,IND vs. NYK,W,53.9,13.5,23.6,9.0,69.7,6.7,24.7,10.1,42.7,0,0,0,1,7,95,12,124,4,10,157,47,55,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300236,2024-05-16T00:00:00,MIN vs. DEN,W,51.1,20.2,16.0,19.1,48.9,3.2,12.8,9.6,38.3,0,0,0,1,7,33,44,17,74,4,81,45,23,1
2023-24,1610612743,DEN,Denver Nuggets,0042300236,2024-05-16T00:00:00,DEN @ MIN,L,52.2,3.3,13.0,9.8,39.1,20.7,16.3,19.6,50.0,0,0,0,83,7,161,80,119,131,133,123,149,104,1
2023-24,1610612760,OKC,Oklahoma City Thunder,0042300225,2024-05-15T00:00:00,OKC vs. DAL,L,54.5,19.3,5.7,9.1,50.0,10.2,13.6,11.4,54.5,0,0,0,83,7,46,153,123,60,36,95,65,120,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300225,2024-05-15T00:00:00,DAL @ OKC,W,53.9,10.1,13.5,11.2,53.9,19.1,5.6,9.0,49.4,0,0,0,1,7,129,73,102,44,119,12,40,97,1
2023-24,1610612738,BOS,Boston Celtics,0042300205,2024-05-15T00:00:00,BOS vs. CLE,W,55.2,12.6,13.8,6.9,46.0,24.1,5.7,0.0,48.3,0,0,0,1,7,106,66,145,95,151,13,1,80,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0042300205,2024-05-15T00:00:00,CLE @ BOS,L,55.2,24.1,5.7,0.0,48.3,12.6,13.8,6.9,46.0,0,0,0,83,7,14,152,164,84,59,99,20,69,1
2023-24,1610612754,IND,Indiana Pacers,0042300215,2024-05-14T00:00:00,IND @ NYK,L,52.2,19.6,9.8,15.2,39.1,26.1,29.3,14.1,67.4,0,0,0,83,7,40,113,50,131,155,162,96,157,1
2023-24,1610612743,DEN,Denver Nuggets,0042300235,2024-05-14T00:00:00,DEN vs. MIN,W,52.2,19.6,8.7,17.4,67.4,13.0,14.1,4.3,52.2,0,0,0,1,7,40,123,27,7,63,104,5,114,1
2023-24,1610612752,NYK,New York Knicks,0042300215,2024-05-14T00:00:00,NYK vs. IND,W,51.1,25.5,28.7,13.8,66.0,19.1,9.6,14.9,38.3,0,0,0,1,7,11,4,71,9,121,48,105,23,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300235,2024-05-14T00:00:00,MIN @ DEN,L,52.7,13.2,14.3,4.4,52.7,19.8,8.8,17.6,68.1,0,0,0,83,7,97,58,158,49,126,42,137,160,1
2023-24,1610612738,BOS,Boston Celtics,0042300204,2024-05-13T00:00:00,BOS @ CLE,W,52.2,15.2,17.4,23.9,41.3,28.3,10.9,16.3,47.8,0,0,0,1,7,77,30,5,120,158,61,129,78,1
2023-24,1610612760,OKC,Oklahoma City Thunder,0042300224,2024-05-13T00:00:00,OKC @ DAL,W,49.5,19.6,13.4,14.4,28.9,10.3,13.4,11.3,41.2,0,0,0,1,7,39,75,64,160,37,90,62,43,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300224,2024-05-13T00:00:00,DAL vs. OKC,L,50.5,10.5,13.7,11.6,42.1,20.0,13.7,14.7,29.5,0,0,0,83,7,125,67,98,114,129,96,102,5,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0042300204,2024-05-13T00:00:00,CLE vs. BOS,L,52.2,28.3,10.9,16.3,47.8,15.2,17.4,23.9,41.3,0,0,0,83,7,5,102,38,86,85,135,160,46,1
2023-24,1610612743,DEN,Denver Nuggets,0042300234,2024-05-12T00:00:00,DEN @ MIN,W,51.6,21.5,6.5,7.5,55.9,11.8,9.7,17.2,51.6,0,0,0,1,7,25,147,136,37,51,50,135,111,1
2023-24,1610612752,NYK,New York Knicks,0042300214,2024-05-12T00:00:00,NYK @ IND,L,50.0,18.8,12.5,5.2,41.7,17.7,8.3,22.9,62.5,0,0,0,83,7,52,86,156,117,102,31,159,149,1
2023-24,1610612754,IND,Indiana Pacers,0042300214,2024-05-12T00:00:00,IND vs. NYK,W,49.5,17.5,8.2,22.7,61.9,18.6,12.4,5.2,41.2,0,0,0,1,7,63,135,6,16,108,79,9,43,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300234,2024-05-12T00:00:00,MIN vs. DEN,L,51.1,11.7,9.6,17.0,51.1,21.3,6.4,7.4,55.3,0,0,0,83,7,115,115,29,54,139,19,26,125,1
2023-24,1610612738,BOS,Boston Celtics,0042300203,2024-05-11T00:00:00,BOS @ CLE,W,54.5,6.8,13.6,13.6,56.8,8.0,10.2,9.1,54.5,0,0,0,1,7,153,69,73,32,20,55,41,120,1
2023-24,1610612760,OKC,Oklahoma City Thunder,0042300223,2024-05-11T00:00:00,OKC @ DAL,L,49.5,18.6,9.3,10.3,41.2,10.3,16.5,11.3,53.6,0,0,0,83,7,55,119,114,122,37,128,62,118,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0042300203,2024-05-11T00:00:00,CLE vs. BOS,L,53.9,7.9,10.1,9.0,53.9,6.7,13.5,13.5,56.2,0,0,0,83,7,145,110,124,44,10,92,90,129,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300223,2024-05-11T00:00:00,DAL vs. OKC,W,49.5,10.3,16.5,11.3,53.6,18.6,9.3,10.3,41.2,0,0,0,1,7,128,38,101,46,108,46,50,43,1
2023-24,1610612754,IND,Indiana Pacers,0042300213,2024-05-10T00:00:00,IND vs. NYK,W,52.2,14.1,17.4,16.3,60.9,13.0,8.7,21.7,43.5,0,0,0,1,7,87,30,38,19,63,40,156,57,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300233,2024-05-10T00:00:00,MIN vs. DEN,L,52.2,16.3,8.7,14.1,37.0,18.5,14.1,8.7,41.3,0,0,0,83,7,69,123,68,149,106,104,38,46,1
2023-24,1610612743,DEN,Denver Nuggets,0042300233,2024-05-10T00:00:00,DEN @ MIN,W,51.6,18.3,14.0,8.6,40.9,16.1,8.6,14.0,36.6,0,0,0,1,7,59,62,127,123,93,38,94,16,1
2023-24,1610612752,NYK,New York Knicks,0042300213,2024-05-10T00:00:00,NYK @ IND,L,51.6,12.9,8.6,21.5,43.0,14.0,17.2,16.1,60.2,0,0,0,83,7,101,127,9,109,75,131,124,146,1
2023-24,1610612738,BOS,Boston Celtics,0042300202,2024-05-09T00:00:00,BOS vs. CLE,L,52.2,15.2,12.0,8.7,47.8,10.9,5.4,15.2,65.2,0,0,0,83,7,77,89,126,86,41,10,112,152,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300222,2024-05-09T00:00:00,DAL @ OKC,W,49.5,18.6,14.4,13.4,45.4,11.3,8.2,16.5,55.7,0,0,0,1,7,55,57,74,99,46,30,131,127,1
2023-24,1610612760,OKC,Oklahoma City Thunder,0042300222,2024-05-09T00:00:00,OKC vs. DAL,L,50.5,11.6,8.4,16.8,56.8,18.9,14.7,13.7,46.3,0,0,0,83,7,118,131,33,29,117,109,92,70,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0042300202,2024-05-09T00:00:00,CLE @ BOS,W,52.2,10.9,5.4,15.2,65.2,15.2,12.0,8.7,47.8,0,0,0,1,7,122,155,50,12,85,75,38,78,1
2023-24,1610612752,NYK,New York Knicks,0042300212,2024-05-08T00:00:00,NYK vs. IND,W,52.2,15.2,18.5,9.8,67.4,13.0,23.9,10.9,65.2,0,0,0,1,7,77,24,119,7,63,154,56,152,1
2023-24,1610612754,IND,Indiana Pacers,0042300212,2024-05-08T00:00:00,IND @ NYK,L,52.2,13.0,23.9,10.9,65.2,15.2,18.5,9.8,67.4,0,0,0,83,7,99,10,107,12,85,140,46,157,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0042300201,2024-05-07T00:00:00,CLE @ BOS,L,51.6,8.6,9.7,18.3,45.2,2.2,4.3,12.9,45.2,0,0,0,83,7,138,114,23,100,2,7,84,64,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300221,2024-05-07T00:00:00,DAL @ OKC,L,50.5,12.6,15.8,8.4,33.7,23.2,26.3,9.5,42.1,0,0,0,83,7,107,45,130,156,145,159,43,51,1
2023-24,1610612738,BOS,Boston Celtics,0042300201,2024-05-07T00:00:00,BOS vs. CLE,W,52.2,2.2,4.3,13.0,45.7,8.7,9.8,18.5,45.7,0,0,0,1,7,163,157,78,96,27,51,143,65,1
2023-24,1610612760,OKC,Oklahoma City Thunder,0042300221,2024-05-07T00:00:00,OKC vs. DAL,W,50.0,22.9,26.0,9.4,41.7,12.5,15.6,8.3,33.3,0,0,0,1,7,20,6,122,117,57,117,34,8,1
2023-24,1610612752,NYK,New York Knicks,0042300211,2024-05-06T00:00:00,NYK vs. IND,W,49.0,9.2,16.3,20.4,59.2,22.4,10.2,18.4,65.3,0,0,0,1,7,137,40,12,21,143,54,142,155,1
2023-24,1610612743,DEN,Denver Nuggets,0042300232,2024-05-06T00:00:00,DEN vs. MIN,L,52.7,2.2,8.8,11.0,37.4,20.9,15.4,19.8,57.1,0,0,0,83,7,162,121,104,146,135,115,150,135,1
2023-24,1610612754,IND,Indiana Pacers,0042300211,2024-05-06T00:00:00,IND @ NYK,L,49.0,22.4,10.2,18.4,65.3,9.2,16.3,20.4,59.2,0,0,0,83,7,21,109,22,10,28,125,153,143,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300232,2024-05-06T00:00:00,MIN @ DEN,W,52.7,20.9,15.4,19.8,57.1,2.2,8.8,11.0,37.4,0,0,0,1,7,30,49,13,28,3,42,59,19,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0042300137,2024-05-05T00:00:00,CLE vs. ORL,W,48.0,17.0,16.0,17.0,50.0,10.0,24.0,11.0,28.0,0,0,0,1,7,65,43,31,60,35,155,61,4,1
2023-24,1610612753,ORL,Orlando Magic,0042300137,2024-05-05T00:00:00,ORL @ CLE,L,47.5,9.9,23.8,10.9,27.7,16.8,15.8,16.8,49.5,0,0,0,83,7,130,11,106,161,98,120,134,102,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300231,2024-05-04T00:00:00,MIN @ DEN,W,52.2,19.6,6.5,14.1,56.5,28.3,3.3,15.2,45.7,0,0,0,1,7,40,143,68,34,158,6,112,65,1
2023-24,1610612743,DEN,Denver Nuggets,0042300231,2024-05-04T00:00:00,DEN vs. MIN,L,52.2,28.3,3.3,15.2,45.7,19.6,6.5,14.1,56.5,0,0,0,83,7,5,159,50,96,124,21,96,130,1
2023-24,1610612746,LAC,LA Clippers,0042300176,2024-05-03T00:00:00,LAC @ DAL,L,53.3,18.9,17.8,16.7,48.9,18.9,23.3,17.8,51.1,0,0,0,83,7,50,29,34,79,114,152,139,110,1
2023-24,1610612753,ORL,Orlando Magic,0042300136,2024-05-03T00:00:00,ORL vs. CLE,W,49.0,18.4,15.3,11.2,38.8,12.2,2.0,13.3,67.3,0,0,0,1,7,58,50,103,135,55,3,89,156,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300176,2024-05-03T00:00:00,DAL vs. LAC,W,53.3,18.9,23.3,17.8,51.1,18.9,17.8,16.7,48.9,0,0,0,1,7,50,13,26,53,114,136,132,88,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0042300136,2024-05-03T00:00:00,CLE @ ORL,L,49.5,12.4,2.1,13.4,68.0,18.6,15.5,11.3,39.2,0,0,0,83,7,109,162,74,6,108,116,62,33,1
2023-24,1610612749,MIL,Milwaukee Bucks,0042300126,2024-05-02T00:00:00,MIL @ IND,L,51.6,11.8,18.3,6.5,49.5,23.7,12.9,22.6,64.5,0,0,0,83,7,112,25,148,67,148,82,158,151,1
2023-24,1610612752,NYK,New York Knicks,0042300116,2024-05-02T00:00:00,NYK @ PHI,W,52.7,18.7,29.7,14.3,48.4,24.2,20.9,11.0,37.4,0,0,0,1,7,54,2,66,82,152,150,59,19,1
2023-24,1610612754,IND,Indiana Pacers,0042300126,2024-05-02T00:00:00,IND vs. MIL,W,51.6,23.7,12.9,22.6,64.5,11.8,18.3,6.5,49.5,0,0,0,1,7,16,82,7,14,51,139,17,98,1
2023-24,1610612755,PHI,Philadelphia 76ers,0042300116,2024-05-02T00:00:00,PHI vs. NYK,L,52.7,24.2,20.9,11.0,37.4,18.7,29.7,14.3,48.4,0,0,0,83,7,13,15,104,146,112,163,99,81,1
2023-24,1610612738,BOS,Boston Celtics,0042300105,2024-05-01T00:00:00,BOS vs. MIA,W,50.5,10.5,11.6,5.3,54.7,15.8,0.0,3.2,61.1,0,0,0,1,7,125,97,155,42,90,1,3,148,1
2023-24,1610612746,LAC,LA Clippers,0042300175,2024-05-01T00:00:00,LAC vs. DAL,L,51.1,7.4,9.6,12.8,48.9,22.3,11.7,16.0,59.6,0,0,0,83,7,150,115,83,74,142,69,120,145,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300175,2024-05-01T00:00:00,DAL @ LAC,W,51.1,22.3,11.7,16.0,59.6,7.4,9.6,12.8,48.9,0,0,0,1,7,22,92,40,20,15,48,83,90,1
2023-24,1610612748,MIA,Miami Heat,0042300105,2024-05-01T00:00:00,MIA @ BOS,L,50.5,15.8,0.0,3.2,61.1,10.5,11.6,5.3,54.7,0,0,0,83,7,72,163,162,18,39,67,10,122,1
2023-24,1610612752,NYK,New York Knicks,0042300115,2024-04-30T00:00:00,NYK vs. PHI,L,52.0,20.6,10.8,15.7,39.2,17.6,14.7,5.9,37.3,0,0,0,83,1,31,103,47,130,101,108,14,18,1
2023-24,1610612749,MIL,Milwaukee Bucks,0042300125,2024-04-30T00:00:00,MIL vs. IND,W,54.5,26.1,18.2,12.5,56.8,15.9,10.2,5.7,47.7,0,0,0,1,7,10,27,87,32,92,55,13,77,1
2023-24,1610612755,PHI,Philadelphia 76ers,0042300115,2024-04-30T00:00:00,PHI @ NYK,W,52.5,17.8,14.9,5.9,37.6,20.8,10.9,15.8,39.6,0,0,0,1,1,61,56,151,144,134,63,119,35,1
2023-24,1610612739,CLE,Cleveland Cavaliers,0042300135,2024-04-30T00:00:00,CLE vs. ORL,W,49.5,17.5,11.3,19.6,43.3,8.2,6.2,7.2,30.9,0,0,0,1,7,63,100,15,107,22,14,22,6,1
2023-24,1610612754,IND,Indiana Pacers,0042300125,2024-04-30T00:00:00,IND @ MIL,L,53.3,15.6,10.0,5.6,46.7,25.6,17.8,12.2,55.6,0,0,0,83,7,76,111,152,93,154,136,74,126,1
2023-24,1610612753,ORL,Orlando Magic,0042300135,2024-04-30T00:00:00,ORL @ CLE,L,50.0,8.3,6.3,7.3,31.3,17.7,11.5,19.8,43.8,0,0,0,83,7,141,148,141,159,102,66,152,59,1
2023-24,1610612760,OKC,Oklahoma City Thunder,0042300144,2024-04-29T00:00:00,OKC @ NOP,W,49.0,20.4,7.1,16.3,46.9,8.2,16.3,10.2,36.7,0,0,0,1,7,32,139,36,91,21,125,49,17,1
2023-24,1610612738,BOS,Boston Celtics,0042300104,2024-04-29T00:00:00,BOS @ MIA,W,51.1,21.3,12.8,17.0,42.6,10.6,10.6,8.5,48.9,0,0,0,1,7,26,84,29,111,40,57,35,90,1
2023-24,1610612747,LAL,Los Angeles Lakers,0042300155,2024-04-29T00:00:00,LAL @ DEN,L,50.5,17.9,8.4,15.8,54.7,8.4,15.8,14.7,48.4,0,0,0,83,7,60,131,44,42,25,118,102,83,1
2023-24,1610612743,DEN,Denver Nuggets,0042300155,2024-04-29T00:00:00,DEN vs. LAL,W,51.6,8.6,16.1,15.1,49.5,18.3,8.6,16.1,55.9,0,0,0,1,7,138,42,54,67,105,38,124,128,1
2023-24,1610612740,NOP,New Orleans Pelicans,0042300144,2024-04-29T00:00:00,NOP vs. OKC,L,48.5,8.1,16.2,10.1,36.4,20.2,7.1,16.2,46.5,0,0,0,83,7,144,41,118,150,130,25,128,71,1
2023-24,1610612748,MIA,Miami Heat,0042300104,2024-04-29T00:00:00,MIA vs. BOS,L,51.6,10.8,10.8,8.6,49.5,21.5,12.9,17.2,43.0,0,0,0,83,7,124,104,127,67,141,82,135,56,1
2023-24,1610612750,MIN,Minnesota Timberwolves,0042300164,2024-04-28T00:00:00,MIN @ PHX,W,51.6,15.1,18.3,4.3,49.5,26.9,16.1,15.1,51.6,0,0,0,1,7,80,25,160,67,156,122,110,111,1
2023-24,1610612756,PHX,Phoenix Suns,0042300164,2024-04-28T00:00:00,PHX vs. MIN,L,52.7,27.5,16.5,15.4,52.7,15.4,18.7,4.4,50.5,0,0,0,83,7,9,39,49,49,88,141,6,107,1
2023-24,1610612752,NYK,New York Knicks,0042300114,2024-04-28T00:00:00,NYK @ PHI,W,52.7,7.7,23.1,13.2,48.4,7.7,8.8,19.8,35.2,0,0,0,1,7,146,14,77,82,18,42,150,13,1
2023-24,1610612754,IND,Indiana Pacers,0042300124,2024-04-28T00:00:00,IND vs. MIL,W,49.0,8.2,3.1,7.1,38.8,4.1,11.2,5.1,49.0,0,0,0,1,7,142,160,142,135,5,64,8,94,1
2023-24,1610612749,MIL,Milwaukee Bucks,0042300124,2024-04-28T00:00:00,MIL @ IND,L,50.0,4.2,11.5,5.2,50.0,8.3,3.1,7.3,39.6,0,0,0,83,7,160,99,156,60,24,5,23,34,1
2023-24,1610612746,LAC,LA Clippers,0042300174,2024-04-28T00:00:00,LAC @ DAL,W,52.2,25.0,6.5,13.0,50.0,10.9,16.3,13.0,45.7,0,0,0,1,7,12,143,78,60,41,123,86,65,1
2023-24,1610612755,PHI,Philadelphia 76ers,0042300114,2024-04-28T00:00:00,PHI vs. NYK,L,52.7,7.7,8.8,19.8,35.2,7.7,23.1,13.2,48.4,0,0,0,83,7,146,121,13,152,18,151,88,81,1
2023-24,1610612742,DAL,Dallas Mavericks,0042300174,2024-04-28T00:00:00,DAL vs. LAC,L,50.5,10.5,15.8,12.6,44.2,24.2,6.3,12.6,48.4,0,0,0,83,7,125,45,84,104,153,18,80,83,1
2023-24,1610612738,BOS,Boston Celtics,0042300103,2024-04-27T00:00:00,BOS @ MIA,W,56.5,28.2,20.0,2.4,49.4,4.7,12.9,7.1,40.0,0,0,0,1,7,7,17,163,73,6,84,21,36,1
