SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22015,1610612759,SAS,San Antonio Spurs,OffRebound,Defensive,1.0,82,0.051,0.946,0.479,0.116,0.075,0.104,0.011,0.483,0.483,441,417,173,361,188
22015,1610612761,TOR,Toronto Raptors,OffRebound,Defensive,0.931,82,0.051,0.991,0.501,0.138,0.064,0.131,0.028,0.506,0.506,435,431,180,359,179
22015,1610612762,UTA,Utah Jazz,OffRebound,Defensive,0.586,82,0.05,1.059,0.529,0.129,0.059,0.118,0.033,0.529,0.535,425,450,190,359,169
22015,1610612740,NOP,New Orleans Pelicans,OffRebound,Defensive,0.345,82,0.047,1.084,0.552,0.151,0.07,0.127,0.038,0.553,0.552,416,451,187,339,152
22015,1610612763,MEM,Memphis Grizzlies,OffRebound,Defensive,0.966,82,0.054,0.968,0.488,0.127,0.069,0.107,0.017,0.496,0.492,466,451,187,383,196
22015,1610612766,CHA,Charlotte Hornets,OffRebound,Defensive,0.103,82,0.047,1.115,0.552,0.141,0.051,0.117,0.032,0.561,0.561,410,457,190,344,154
22015,1610612739,CLE,Cleveland Cavaliers,OffRebound,Defensive,0.241,82,0.049,1.092,0.567,0.127,0.073,0.104,0.033,0.557,0.575,424,463,200,353,153
22015,1610612765,DET,Detroit Pistons,OffRebound,Defensive,0.414,82,0.05,1.074,0.561,0.09,0.062,0.074,0.005,0.547,0.563,433,465,206,367,161
22015,1610612756,PHX,Phoenix Suns,OffRebound,Defensive,0.276,82,0.048,1.088,0.553,0.118,0.067,0.104,0.025,0.552,0.556,433,471,202,365,163
22015,1610612743,DEN,Denver Nuggets,OffRebound,Defensive,0.448,82,0.051,1.069,0.537,0.156,0.071,0.118,0.022,0.55,0.546,449,480,191,356,165
22015,1610612748,MIA,Miami Heat,OffRebound,Defensive,0.069,82,0.049,1.121,0.57,0.128,0.065,0.11,0.028,0.566,0.574,429,481,204,358,154
22015,1610612764,WAS,Washington Wizards,OffRebound,Defensive,0.138,82,0.049,1.112,0.555,0.158,0.05,0.137,0.037,0.564,0.558,438,487,201,362,161
22015,1610612753,ORL,Orlando Magic,OffRebound,Defensive,0.379,82,0.052,1.082,0.544,0.13,0.048,0.114,0.017,0.559,0.548,463,501,211,388,177
22015,1610612751,BKN,Brooklyn Nets,OffRebound,Defensive,0.828,82,0.056,1.032,0.519,0.109,0.053,0.089,0.016,0.528,0.519,494,510,219,422,203
22015,1610612757,POR,Portland Trail Blazers,OffRebound,Defensive,0.862,82,0.056,1.03,0.527,0.139,0.059,0.133,0.034,0.521,0.533,495,510,217,412,195
22015,1610612742,DAL,Dallas Mavericks,OffRebound,Defensive,0.483,82,0.054,1.069,0.539,0.146,0.05,0.127,0.027,0.556,0.539,480,513,214,397,183
22015,1610612754,IND,Indiana Pacers,OffRebound,Defensive,0.552,82,0.056,1.065,0.538,0.133,0.059,0.127,0.022,0.543,0.544,510,543,227,422,195
22015,1610612752,NYK,New York Knicks,OffRebound,Defensive,0.759,82,0.06,1.04,0.515,0.142,0.059,0.126,0.023,0.531,0.516,522,543,221,429,208
22015,1610612741,CHI,Chicago Bulls,OffRebound,Defensive,0.724,82,0.059,1.041,0.509,0.142,0.026,0.124,0.024,0.528,0.512,534,556,232,456,224
22015,1610612744,GSW,Golden State Warriors,OffRebound,Defensive,0.897,82,0.059,1.024,0.504,0.121,0.053,0.106,0.022,0.517,0.508,545,558,233,462,229
22015,1610612737,ATL,Atlanta Hawks,OffRebound,Defensive,0.793,82,0.059,1.035,0.532,0.13,0.072,0.12,0.017,0.535,0.537,540,559,233,438,205
22015,1610612758,SAC,Sacramento Kings,OffRebound,Defensive,0.621,82,0.058,1.05,0.535,0.127,0.067,0.115,0.02,0.54,0.54,537,564,237,443,206
22015,1610612755,PHI,Philadelphia 76ers,OffRebound,Defensive,0.172,82,0.056,1.101,0.55,0.15,0.076,0.124,0.029,0.555,0.557,515,567,227,413,186
22015,1610612760,OKC,Oklahoma City Thunder,OffRebound,Defensive,0.655,82,0.06,1.048,0.526,0.112,0.048,0.099,0.024,0.528,0.53,544,570,246,468,222
22015,1610612738,BOS,Boston Celtics,OffRebound,Defensive,0.207,82,0.057,1.095,0.546,0.13,0.044,0.118,0.021,0.554,0.547,525,575,242,443,201
22015,1610612750,MIN,Minnesota Timberwolves,OffRebound,Defensive,0.034,82,0.057,1.127,0.585,0.123,0.068,0.106,0.018,0.577,0.588,511,576,245,419,174
22015,1610612749,MIL,Milwaukee Bucks,OffRebound,Defensive,0.517,82,0.061,1.067,0.539,0.12,0.059,0.115,0.026,0.537,0.541,540,576,246,456,210
22015,1610612746,LAC,LA Clippers,OffRebound,Defensive,0.31,82,0.059,1.084,0.57,0.109,0.069,0.097,0.013,0.558,0.573,534,579,254,446,192
22015,1610612747,LAL,Los Angeles Lakers,OffRebound,Defensive,0.0,82,0.057,1.17,0.606,0.135,0.053,0.127,0.03,0.6,0.611,505,591,257,424,167
22015,1610612745,HOU,Houston Rockets,OffRebound,Defensive,0.69,82,0.063,1.045,0.528,0.104,0.064,0.093,0.014,0.528,0.531,578,604,258,489,231
