season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2023-24,1630586,Usman Garuba,Usman,1610612744,GSW,Golden State Warriors,22301198,2024-04-14T00:00:00,GSW vs. UTA,W,5.416666666666667,0,0,0,0,3,0,0,4,2,0,0,1,11.8,1,1,1,1,23809,11838,10547,10483,19477,5396,1,1,1692,879,1,1,11166,18258,1,5:25,2023,2024
2023-24,203967,Dario Šarić,Dario,1610612744,GSW,Golden State Warriors,22301198,2024-04-14T00:00:00,GSW vs. UTA,W,12.65,2,2,2,6,4,4,5,20,1,1,0,3,19.5,1,1,1,1,20723,6385,5356,5516,6695,6711,8289,10444,10218,2720,17336,1,4296,13115,1,12:39,2023,2024
2023-24,1630228,Jonathan Kuminga,Jonathan,1610612744,GSW,Golden State Warriors,22301198,2024-04-14T00:00:00,GSW vs. UTA,W,23.238333333333333,0,0,0,0,0,16,6,30,1,1,1,1,19.5,1,1,1,1,13408,11838,10547,10483,19477,1,25103,12326,17187,2720,17336,6163,11166,13115,1,23:14,2023,2024
2023-24,1631311,Lester Quinones,Lester,1610612744,GSW,Golden State Warriors,22301198,2024-04-14T00:00:00,GSW vs. UTA,W,17.283333333333335,2,0,4,6,3,6,3,20,0,0,3,2,16.7,1,1,1,1,17803,6385,10547,2282,6695,5396,12634,7024,10218,8529,1,18879,6969,14937,1,17:17,2023,2024
2023-24,1630311,Pat Spencer,Pat,1610612744,GSW,Golden State Warriors,22301198,2024-04-14T00:00:00,GSW vs. UTA,W,15.15,0,2,0,2,3,4,3,18,0,0,0,0,10.3,1,1,1,1,19237,11838,5356,10483,13985,5396,8289,7024,8956,8529,1,1,17532,19307,1,15:09,2023,2024
2023-24,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,22301198,2024-04-14T00:00:00,GSW vs. UTA,W,19.52833333333333,3,3,3,2,0,10,2,26,1,0,0,2,36.1,1,1,1,1,16176,4217,3379,3689,13985,1,19842,3984,14321,2720,1,1,6969,4675,1,19:32,2023,2024
2023-24,1630541,Moses Moody,Moses,1610612744,GSW,Golden State Warriors,22301198,2024-04-14T00:00:00,GSW vs. UTA,W,16.95,0,4,2,2,4,5,2,18,0,0,0,2,18.2,1,1,1,1,18021,11838,1960,5516,13985,6711,10870,3984,8956,8529,1,1,6969,13948,1,16:57,2023,2024
2023-24,101108,Chris Paul,Chris,1610612744,GSW,Golden State Warriors,22301198,2024-04-14T00:00:00,GSW vs. UTA,W,22.683333333333334,2,0,0,6,4,17,7,32,0,1,3,0,18.8,1,1,1,1,13796,6385,10547,10483,6695,6711,25471,14261,18576,8529,17336,18879,17532,13567,1,22:41,2023,2024
2023-24,1641764,Brandin Podziemski,Brandin,1610612744,GSW,Golden State Warriors,22301198,2024-04-14T00:00:00,GSW vs. UTA,W,21.45,2,0,2,2,0,11,5,26,0,1,0,2,26.8,1,1,1,1,14723,6385,10547,5516,13985,1,21168,10444,14321,8529,17336,1,6969,8839,1,21:27,2023,2024
2023-24,1629010,Jerome Robinson,Jerome,1610612744,GSW,Golden State Warriors,22301198,2024-04-14T00:00:00,GSW vs. UTA,W,5.416666666666667,5,0,0,4,3,0,0,4,0,0,0,1,8.0,1,1,1,1,23809,1678,10547,10483,9856,5396,1,1,1692,8529,1,1,11166,20666,1,5:25,2023,2024
