player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
203079,Dion Waiters,Dion,1610612748,MIA,25.0,20,10,10,0.5,63.0,0.268,0.279,0.321,0.368,0.396,0.033,0.026,0.214,0.119,0.143,0.25,0.25,0.25,0.0,0.0,0.122,0.115,0.237,190,175,237,185,171,58,66,34,50,29,289,303,134,278,238,101,334,107,200,1,110,236,98
201609,Goran Dragic,Goran,1610612748,MIA,31.0,38,21,17,0.553,143.0,0.264,0.243,0.256,0.207,0.177,0.386,0.375,0.054,0.178,0.142,0.333,0.267,0.238,0.0,0.333,0.173,0.319,0.272,35,30,356,150,32,62,102,76,123,179,37,45,256,204,251,63,348,121,200,361,182,62,66
202355,Hassan Whiteside,Hassan,1610612748,MIA,28.0,40,17,23,0.425,141.0,0.162,0.211,0.148,0.0,0.0,0.245,0.267,0.513,0.323,0.379,0.0,0.184,0.158,0.556,0.214,0.243,0.268,0.197,26,69,416,291,35,191,131,224,222,295,103,91,35,62,40,291,287,173,25,315,283,89,137
201949,James Johnson,James,1610612748,MIA,30.0,31,16,15,0.516,97.0,0.215,0.156,0.218,0.25,0.298,0.114,0.107,0.214,0.197,0.202,0.379,0.353,0.267,0.125,0.083,0.262,0.132,0.154,96,79,323,178,98,97,202,114,97,74,214,229,134,175,169,54,393,101,151,246,314,219,191
201177,Josh McRoberts,Josh,1610612748,MIA,30.0,4,1,3,0.25,4.0,0.214,0.0,0.25,0.0,0.333,0.0,0.0,0.0,0.25,0.25,0.0,0.333,0.0,0.0,1.0,0.25,0.0,0.0,348,361,96,391,388,98,355,82,222,51,300,307,277,104,104,291,375,234,200,422,288,327,368
1626196,Josh Richardson,Josh,1610612748,MIA,23.0,25,9,16,0.36,92.0,0.11,0.097,0.113,0.077,0.12,0.146,0.123,0.087,0.108,0.102,0.3,0.111,0.273,0.125,0.0,0.167,0.119,0.107,149,191,340,333,112,289,292,288,212,236,182,213,236,296,307,85,211,96,151,1,168,234,282
1626159,Justise Winslow,Justise,1610612748,MIA,21.0,12,2,10,0.167,50.0,0.212,0.194,0.236,0.0,0.138,0.211,0.206,0.231,0.273,0.261,0.333,0.077,0.6,0.0,0.5,0.217,0.25,0.182,260,333,237,402,198,102,158,99,222,218,127,140,129,86,99,63,175,18,200,392,251,97,160
202337,Luke Babbitt,Luke,1610612748,MIA,28.0,7,2,5,0.286,4.0,0.077,0.0,0.111,0.0,0.333,0.0,0.0,0.0,0.333,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,310,333,136,381,385,349,355,291,222,51,300,307,277,54,104,291,1,234,200,1,216,327,368
1627855,Okaro White,Okaro,1610612748,MIA,24.0,5,4,1,0.8,9.0,0.2,0.2,0.118,0.25,0.167,0.4,0.333,1.0,0.25,0.4,0.0,0.667,0.5,1.0,0.0,0.333,0.4,0.241,333,280,25,29,345,111,137,276,97,185,31,55,1,104,37,291,424,20,1,1,365,24,95
203585,Rodney McGruder,Rodney,1610612748,MIA,25.0,17,8,9,0.471,39.0,0.107,0.2,0.135,0.0,0.095,0.0,0.0,0.308,0.13,0.194,0.1,0.077,0.0,0.0,0.0,0.129,0.0,0.133,222,211,215,245,215,298,137,248,222,248,300,307,98,261,179,222,175,234,200,1,115,327,232
204020,Tyler Johnson,Tyler,1610612748,MIA,25.0,38,17,21,0.447,129.0,0.199,0.239,0.217,0.429,0.282,0.222,0.225,0.028,0.217,0.16,0.125,0.119,0.105,0.4,0.308,0.225,0.21,0.25,35,69,400,267,50,121,103,115,36,86,118,123,274,148,220,196,222,207,54,356,262,137,85
2617,Udonis Haslem,Udonis,1610612748,MIA,37.0,2,1,1,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,378,361,25,185,392,395,355,386,222,295,300,307,277,353,370,291,1,234,200,1,427,327,368
201961,Wayne Ellington,Wayne,1610612748,MIA,29.0,17,8,9,0.471,38.0,0.157,0.167,0.185,0.3,0.379,0.25,0.235,0.0,0.143,0.103,0.0,0.0,0.0,0.0,0.0,0.05,0.154,0.2,222,211,215,245,218,196,182,164,79,33,92,111,277,245,304,291,1,234,200,1,68,191,129
203186,Willie Reed,Willie,1610612748,MIA,27.0,3,2,1,0.667,9.0,0.045,0.143,0.077,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.5,0.167,0.08,357,333,25,49,338,384,216,346,222,295,300,307,36,353,265,291,1,234,200,1,398,173,317
