season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2018-19,203457,Nerlens Noel,Nerlens,1610612760,OKC,Oklahoma City Thunder,21801226,2019-04-10T00:00:00,OKC @ MIL,W,9.6,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,13.4,0,0,10.0,1,1,13025,1,22721,19280,20488,17130,13697,20119,13697,14182,15041,14182,13019,13681,16329,9102,16665,4548,2599,8926,21274,18923,21391,9253,17359,2359,128,19162,1,9:34,2018,2019
2018-19,1628393,Jawun Evans,Jawun,1610612760,OKC,Oklahoma City Thunder,21801226,2019-04-10T00:00:00,OKC @ MIL,W,0.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,13025,1,25992,22860,23689,22860,13697,16257,13697,14182,15041,14182,13019,22618,23475,19301,16665,12169,8286,8926,21274,18923,23456,12091,25271,2359,128,25304,1,0:35,2018,2019
2018-19,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,21801226,2019-04-10T00:00:00,OKC @ MIL,W,12.3,1.0,5.0,0.2,0.0,0.0,0.0,2.0,4.0,0.5,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,-1.0,9.4,0,0,8.0,1,1,13025,1,21565,19280,16739,21508,13697,20119,13697,6436,4084,10961,3049,22618,16329,19301,16665,12169,2599,8926,14967,4876,18802,13203,20157,2359,128,20579,1,12:21,2018,2019
2018-19,203471,Dennis Schröder,Dennis,1610612760,OKC,Oklahoma City Thunder,21801226,2019-04-10T00:00:00,OKC @ MIL,W,39.8,10.0,21.0,0.476,8.0,15.0,0.533,4.0,4.0,1.0,0.0,5.0,5.0,3.0,2.0,4.0,0.0,0.0,5.0,4.0,32.0,14.0,52.5,0,0,56.0,1,1,13025,1,553,942,732,11818,24,46,3786,2731,4084,1,13019,4837,7497,6208,4320,129,8286,8926,318,2953,440,2659,807,2359,128,370,1,39:50,2018,2019
2018-19,201566,Russell Westbrook,Russell,1610612760,OKC,Oklahoma City Thunder,21801226,2019-04-10T00:00:00,OKC @ MIL,W,36.5,7.0,10.0,0.7,1.0,3.0,0.333,0.0,2.0,0.0,0.0,11.0,11.0,17.0,4.0,1.0,1.0,0.0,3.0,4.0,15.0,6.0,55.7,1,1,48.0,1,1,13025,1,2060,3482,8165,2794,7527,9513,8453,14182,8097,14182,13019,391,1212,5,823,4548,2599,8926,4315,2953,6333,6873,562,1,1,964,1,36:27,2018,2019
2018-19,1628390,Terrance Ferguson,Terrance,1610612760,OKC,Oklahoma City Thunder,21801226,2019-04-10T00:00:00,OKC @ MIL,W,33.2,4.0,10.0,0.4,3.0,9.0,0.333,0.0,0.0,0.0,0.0,6.0,6.0,5.0,3.0,0.0,0.0,0.0,4.0,0.0,11.0,4.0,22.7,0,0,25.0,1,1,13025,1,4562,9407,8165,14646,1715,781,8453,14182,15041,14182,13019,3258,5530,2819,1915,12169,8286,8926,1585,18923,10094,8431,10777,2359,128,8444,1,33:09,2018,2019
2018-19,202693,Markieff Morris,Markieff,1610612760,OKC,Oklahoma City Thunder,21801226,2019-04-10T00:00:00,OKC @ MIL,W,25.7,5.0,9.0,0.556,2.0,4.0,0.5,0.0,0.0,0.0,3.0,7.0,10.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,13.0,28.5,1,0,27.0,1,1,13025,1,11175,6938,9647,7016,3785,6843,3790,14182,15041,14182,1530,2211,1683,6208,16665,12169,8286,8926,1585,18923,9014,3056,7352,1,128,7336,1,25:43,2018,2019
2018-19,1627846,Abdel Nader,Abdel,1610612760,OKC,Oklahoma City Thunder,21801226,2019-04-10T00:00:00,OKC @ MIL,W,14.3,5.0,12.0,0.417,1.0,6.0,0.167,0.0,1.0,0.0,2.0,6.0,8.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,11.0,6.0,24.6,0,0,24.0,1,1,13025,1,20422,6938,5764,14305,7527,3157,13051,14182,13450,14182,3049,3258,3077,9102,4320,4548,8286,8926,14967,12643,10094,6873,9538,2359,128,9078,1,14:19,2018,2019
2018-19,203924,Jerami Grant,Jerami,1610612760,OKC,Oklahoma City Thunder,21801226,2019-04-10T00:00:00,OKC @ MIL,W,43.3,11.0,20.0,0.55,4.0,8.0,0.5,2.0,2.0,1.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,28.0,11.0,35.5,0,0,38.0,1,1,13025,1,117,577,979,7464,725,1278,3790,6436,8097,1,3049,9906,7497,13432,16665,12169,8286,2454,14967,12643,916,3898,4172,2359,128,2761,1,43:15,2018,2019
2018-19,1629126,Deonte Burton,Deonte,1610612760,OKC,Oklahoma City Thunder,21801226,2019-04-10T00:00:00,OKC @ MIL,W,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,13025,1,25992,22860,25092,22860,13697,20119,13697,14182,15041,14182,13019,22618,23475,19301,16665,12169,8286,8926,21274,18923,23456,12091,25271,2359,128,25304,1,0:35,2018,2019
2018-19,101109,Raymond Felton,Raymond,1610612760,OKC,Oklahoma City Thunder,21801226,2019-04-10T00:00:00,OKC @ MIL,W,24.2,4.0,8.0,0.5,4.0,8.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,12.0,-1.0,26.3,0,0,27.0,1,1,13025,1,12575,9407,11313,8362,725,1278,3790,14182,15041,14182,13019,6983,9946,1262,9005,12169,8286,8926,14967,12643,9014,13203,8556,2359,128,7336,1,24:12,2018,2019
