season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612744,GSW,Golden State Warriors,22301198,2024-04-14,GSW vs. UTA,W,48.0,0.543,0.457,0.504,0.065,0.341,0.122,0.154,0.252,0.439,0.677,0.323,1.0,0.0,0.778,0.222,0,0,0,0,119,2001,454,1341,1308,1131,1211,1082,81,1231,264,2191,1,2028,128,2329,1,2023,2024,True,GSW,UTA,APR
2023-24,1610612744,GSW,Golden State Warriors,22301182,2024-04-12,GSW vs. NOP,L,48.0,0.605,0.395,0.495,0.037,0.358,0.11,0.147,0.11,0.459,0.667,0.333,0.692,0.308,0.675,0.325,0,0,0,0,119,1244,1210,1454,1943,955,1449,1223,1789,1007,288,2130,2184,254,768,1677,1,2023,2024,True,GSW,NOP,APR
2023-24,1610612744,GSW,Golden State Warriors,22301169,2024-04-11,GSW @ POR,W,48.0,0.545,0.455,0.48,0.08,0.36,0.1,0.16,0.14,0.4,0.625,0.375,0.75,0.25,0.667,0.333,0,0,0,0,119,1969,481,1616,954,939,1629,972,1238,1692,525,1902,1919,434,839,1530,1,2023,2024,False,POR,GSW,APR
2023-24,1610612744,GSW,Golden State Warriors,22301155,2024-04-09,GSW @ LAL,W,48.0,0.488,0.513,0.313,0.015,0.582,0.082,0.104,0.119,0.299,0.714,0.286,0.846,0.154,0.787,0.213,0,0,0,0,119,2357,104,2443,2370,6,1936,2010,1640,2375,129,2314,1315,1087,104,2355,1,2023,2024,False,LAL,GSW,APR
2023-24,1610612744,GSW,Golden State Warriors,22301142,2024-04-07,GSW vs. UTA,W,48.0,0.62,0.38,0.593,0.102,0.356,0.11,0.051,0.059,0.492,0.629,0.371,0.714,0.286,0.653,0.347,0,0,0,0,119,1051,1405,400,594,982,1447,2431,2362,651,518,1937,2097,318,1022,1435,1,2023,2024,True,GSW,UTA,APR
2023-24,1610612744,GSW,Golden State Warriors,22301097,2024-04-05,GSW @ DAL,L,48.0,0.624,0.376,0.547,0.113,0.34,0.208,0.113,0.217,0.434,0.621,0.379,0.75,0.25,0.659,0.341,0,0,0,0,119,996,1461,870,411,1146,186,1861,244,1294,568,1869,1919,434,972,1470,1,2023,2024,False,DAL,GSW,APR
2023-24,1610612744,GSW,Golden State Warriors,22301113,2024-04-04,GSW @ HOU,W,48.0,0.563,0.438,0.451,0.03,0.383,0.06,0.165,0.165,0.421,0.5,0.5,0.824,0.176,0.617,0.383,0,0,0,0,119,1796,661,1920,2160,714,2217,868,805,1461,1520,805,1492,945,1411,1042,1,2023,2024,False,HOU,GSW,APR
2023-24,1610612744,GSW,Golden State Warriors,22300589,2024-04-02,GSW vs. DAL,W,48.0,0.644,0.356,0.5,0.173,0.433,0.135,0.067,0.154,0.327,0.654,0.346,0.8,0.2,0.707,0.293,0,0,0,0,119,712,1740,1361,56,312,968,2373,978,2275,367,2084,1631,724,496,1946,1,2023,2024,True,GSW,DAL,APR
2023-24,1610612744,GSW,Golden State Warriors,22301085,2024-03-31,GSW @ SAS,W,48.0,0.576,0.424,0.496,0.137,0.41,0.094,0.094,0.197,0.359,0.621,0.379,1.0,0.0,0.756,0.244,0,0,0,0,119,1640,810,1439,196,479,1737,2137,418,2094,568,1869,1,2028,217,2237,1,2023,2024,False,SAS,GSW,MAR
2023-24,1610612744,GSW,Golden State Warriors,22301062,2024-03-29,GSW @ CHA,W,48.0,0.64,0.36,0.643,0.087,0.287,0.087,0.07,0.113,0.557,0.676,0.324,0.909,0.091,0.729,0.271,0,0,0,0,119,765,1684,146,813,1738,1864,2357,1742,185,282,2176,801,1568,363,2095,1,2023,2024,False,CHA,GSW,MAR
2023-24,1610612744,GSW,Golden State Warriors,22301049,2024-03-27,GSW @ ORL,W,48.0,0.622,0.378,0.594,0.059,0.297,0.089,0.109,0.188,0.535,0.633,0.367,0.7,0.3,0.65,0.35,0,0,0,0,119,1014,1439,393,1427,1653,1836,1950,503,310,480,1966,2154,281,1060,1387,1,2023,2024,False,ORL,GSW,MAR
2023-24,1610612744,GSW,Golden State Warriors,22301044,2024-03-26,GSW @ MIA,W,48.0,0.553,0.447,0.602,0.142,0.345,0.159,0.053,0.115,0.46,0.618,0.382,0.769,0.231,0.66,0.34,0,0,0,0,119,1900,556,337,162,1082,615,2424,1709,987,599,1852,1862,566,943,1506,1,2023,2024,False,MIA,GSW,MAR
