player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1628378,Donovan Mitchell,Donovan,1610612762,UTA,23.0,7,3,4,0.429,37.7,4.1,2.1,3.3,12.3,10.1,9.6,6.0,26.0,0.3,1.0,1.6,5.9,49.3,81,83,77,110,14,3,26,11,5,159,202,141,65,94,196,93,10,8,UTA
1626144,Emmanuel Mudiay,Emmanuel,1610612762,UTA,24.0,3,2,1,0.667,11.3,0.3,0.3,0.3,2.0,3.7,3.0,1.3,7.3,0.3,0.0,0.0,0.7,8.4,163,109,21,38,142,141,132,124,110,67,77,48,151,79,1,1,134,142,UTA
1627777,Georges Niang,Georges,1610612762,UTA,27.0,7,3,4,0.429,16.3,1.3,0.3,0.7,2.0,5.0,2.7,4.0,10.9,0.1,0.3,1.3,0.3,11.9,81,83,77,110,117,86,136,97,110,91,72,107,136,125,116,78,178,117,UTA
1629714,Jarrell Brantley,Jarrell,1610612762,UTA,24.0,2,2,0,1.0,6.4,0.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,0.5,0.5,2.0,0.5,5.4,182,109,1,1,174,157,150,141,180,28,52,1,158,49,144,114,152,164,UTA
204060,Joe Ingles,Joe,1610612762,UTA,32.0,7,3,4,0.429,33.5,2.0,1.1,0.7,2.3,7.7,8.3,5.9,23.1,0.1,0.0,2.1,1.6,21.9,81,83,77,110,45,54,70,97,105,128,176,140,75,125,1,127,86,72,UTA
203903,Jordan Clarkson,Jordan,1610612762,UTA,28.0,7,3,4,0.429,28.6,2.0,2.7,0.9,8.0,9.1,6.4,6.0,18.9,0.0,0.9,2.1,1.7,25.6,81,83,77,110,75,54,10,80,25,145,147,141,94,140,189,127,80,52,UTA
1629752,Juwan Morgan,Juwan,1610612762,UTA,23.0,7,3,4,0.429,12.4,0.0,0.0,0.3,0.3,2.6,5.6,3.0,11.7,0.0,0.0,1.6,0.6,6.8,81,83,77,110,138,157,150,130,176,53,128,81,130,140,1,93,144,156,UTA
201144,Mike Conley,Mike,1610612762,UTA,32.0,5,2,3,0.4,33.0,3.8,0.6,1.2,4.0,9.4,8.6,6.0,23.2,0.2,0.6,2.0,4.8,35.4,111,109,55,131,47,9,116,58,59,149,187,141,73,113,159,114,20,28,UTA
1629671,Miye Oni,Miye,1610612762,UTA,22.0,2,2,0,1.0,7.0,0.0,2.5,0.0,2.0,1.0,3.0,0.0,7.0,0.5,0.0,1.0,0.5,8.4,182,109,1,1,166,157,14,141,110,28,77,1,152,49,1,62,152,142,UTA
1628430,Nigel Williams-Goss,Nigel,1610612762,UTA,25.0,1,1,0,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,199,131,1,1,206,157,150,141,180,1,1,1,207,140,1,1,183,205,UTA
1629730,Rayjon Tucker,Rayjon,1610612762,UTA,22.0,2,2,0,1.0,5.6,0.0,0.0,0.0,1.0,1.0,2.0,0.0,6.0,0.0,0.0,0.5,0.5,2.0,182,109,1,1,180,157,150,141,144,28,52,1,158,140,1,38,152,202,UTA
1626220,Royce O'Neale,Royce,1610612762,UTA,27.0,7,3,4,0.429,35.5,0.3,0.3,1.1,0.9,9.4,9.0,5.0,25.4,0.3,0.1,3.6,1.3,19.0,81,83,77,110,34,149,136,62,156,150,191,122,68,94,82,197,97,87,UTA
203497,Rudy Gobert,Rudy,1610612762,UTA,28.0,7,3,4,0.429,38.6,2.4,3.6,0.4,13.7,11.0,10.4,6.4,28.3,1.4,1.1,3.7,5.0,37.0,81,83,77,110,10,38,4,116,4,170,211,153,49,4,209,202,16,24,UTA
1628396,Tony Bradley,Tony,1610612762,UTA,22.0,6,3,3,0.5,8.1,0.0,0.2,0.0,0.7,1.8,0.8,1.2,4.0,0.3,0.7,0.7,1.0,7.7,98,83,55,85,161,157,143,141,159,43,36,45,178,79,165,47,109,149,UTA
