group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1628978,Donte DiVincenzo,Donte,1610612752,NYK,27.0,25,16,9,0.64,2.7,0.192,0.808,0.148,0.074,0.667,0.222,0.185,0.259,0.074,0.0,1.0,0.833,0.167,0.625,0.375,8,26,0.308,119,56,288,101,232,365,34,322,81,30,37,211,57,324,286,1,150,70,195,155,137,101,309,NYK
Players,1628404,Josh Hart,Josh,1610612752,NYK,29.0,26,14,12,0.538,3.0,0.571,0.429,0.414,0.0,0.31,0.103,0.276,0.138,0.414,0.667,0.333,1.0,0.0,0.778,0.222,9,14,0.643,111,85,337,171,196,214,182,218,128,139,83,128,143,180,114,196,1,79,129,222,124,161,51,NYK
Players,1628384,OG Anunoby,OG,1610612752,NYK,26.0,23,11,12,0.478,3.2,0.385,0.615,0.211,0.0,0.474,0.0,0.315,0.0,0.211,0.5,0.5,1.0,0.0,0.8,0.2,5,13,0.385,132,138,337,250,150,305,94,305,128,85,169,94,226,288,167,137,1,79,119,229,175,167,242,NYK
Players,1628392,Isaiah Hartenstein,Isaiah,1610612752,NYK,26.0,24,13,11,0.542,2.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6,0.4,0.0,0.0,0.6,0.4,5,8,0.625,127,99,324,170,289,1,324,1,128,222,169,272,80,1,144,178,217,79,204,145,175,211,52,NYK
Players,1630540,Miles McBride,Miles,1610612752,NYK,23.0,11,5,6,0.455,2.7,0.444,0.556,0.444,0.0,0.333,0.222,0.223,0.222,0.444,0.5,0.5,1.0,0.0,0.667,0.333,3,9,0.333,253,240,218,272,236,285,113,207,128,127,37,177,66,167,167,137,1,79,169,165,216,198,278,NYK
Players,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,26.0,9,5,4,0.556,3.6,1.0,0.0,0.222,0.0,0.0,0.0,0.778,0.111,0.222,0.0,1.0,0.0,0.0,0.0,1.0,1,3,0.333,265,240,164,157,94,1,324,297,128,222,169,13,166,280,286,1,217,79,323,1,290,299,278,NYK
Players,1630579,Jericho Sims,Jericho,1610612752,NYK,25.0,1,0,1,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,420,422,29,422,398,371,324,332,128,222,169,272,226,329,286,251,217,79,323,259,355,399,355,NYK
Players,1628973,Jalen Brunson,Jalen,1610612752,NYK,27.0,30,15,15,0.5,3.4,0.682,0.318,0.566,0.189,0.17,0.019,0.264,0.17,0.377,0.1,0.9,0.667,0.333,0.194,0.806,36,85,0.424,60,69,399,200,119,153,246,146,27,190,167,143,107,207,280,51,172,42,316,38,7,5,206,NYK
Players,1630173,Precious Achiuwa,Precious,1610612752,NYK,24.0,20,7,13,0.35,2.1,0.75,0.25,0.857,0.0,0.0,0.214,0.143,0.214,0.857,0.333,0.667,0.0,0.0,0.333,0.667,6,12,0.5,157,200,365,349,318,119,268,67,128,222,40,236,72,60,223,94,217,79,286,59,165,176,103,NYK
Players,203944,Julius Randle,Julius,1610612752,NYK,29.0,18,9,9,0.5,2.9,0.724,0.276,0.511,0.0,0.255,0.085,0.234,0.17,0.511,0.5,0.5,1.0,0.0,0.625,0.375,16,29,0.552,173,167,288,200,211,136,263,171,128,156,101,172,106,146,167,137,1,79,195,155,57,84,85,NYK
Players,202711,Bojan Bogdanović,Bojan,1610612752,NYK,35.0,17,5,12,0.294,3.0,0.405,0.595,0.414,0.207,0.517,0.0,0.069,0.034,0.207,0.333,0.667,0.6,0.4,0.455,0.545,11,37,0.297,187,240,337,375,191,296,103,218,20,70,169,266,222,292,223,94,183,38,254,98,94,61,316,NYK
Players,202692,Alec Burks,Alec,1610612752,NYK,32.0,18,5,13,0.278,3.2,0.391,0.609,0.211,0.0,0.632,0.0,0.157,0.053,0.211,1.0,0.0,0.75,0.25,0.833,0.167,6,23,0.261,173,240,365,379,155,303,96,305,128,36,169,228,216,288,1,251,159,56,112,242,165,115,328,NYK
Players,1629003,Shake Milton,Shake,1610612752,NYK,27.0,2,1,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,393,359,29,200,438,371,324,332,128,222,169,272,226,329,286,251,217,79,323,259,355,399,355,NYK
Players,1629610,DaQuan Jeffries,DaQuan,1610612752,NYK,26.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,420,422,29,422,459,371,324,332,128,222,169,272,226,329,286,251,217,79,323,259,355,399,355,NYK
