group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,203944,Julius Randle,Julius,1610612752,NYK,28.0,4,3,1,0.75,15.0,0.053,0.0,0.042,0.0,0.083,0.133,0.118,0.25,0.143,0.2,0.667,0.0,0.0,0.0,0.0,0.143,0.111,0.048,38,22,14,14,40,96,75,95,39,70,45,49,29,56,45,5,1,39,26,1,66,56,85,NYK
Players,1628973,Jalen Brunson,Jalen,1610612752,NYK,26.0,5,3,2,0.6,15.0,0.375,0.583,0.44,0.4,0.333,0.133,0.176,0.125,0.125,0.125,0.333,0.5,0.0,0.0,0.0,0.286,0.111,0.409,30,22,56,36,39,14,6,15,22,26,45,43,41,64,59,21,114,39,26,1,97,56,12,NYK
Players,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,25.0,5,3,2,0.6,9.0,0.1,0.0,0.0,0.0,0.0,0.286,0.25,0.0,0.2,0.125,0.0,0.2,0.0,0.0,0.0,0.0,0.25,0.118,30,22,56,36,67,82,75,96,39,75,29,33,46,46,59,54,99,39,26,1,1,33,66,NYK
Players,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,24.0,2,1,1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,66,14,47,119,98,75,96,39,75,59,60,46,73,83,54,1,39,26,1,1,67,89,NYK
Players,1628392,Isaiah Hartenstein,Isaiah,1610612752,NYK,25.0,3,3,0,1.0,6.0,0.063,0.143,0.077,0.0,0.0,0.0,0.0,0.8,0.0,0.571,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.091,61,22,1,1,77,95,54,84,39,75,59,60,9,73,10,54,1,39,26,1,87,67,70,NYK
Players,1629628,RJ Barrett,RJ,1610612752,NYK,23.0,4,2,2,0.5,8.0,0.333,0.0,0.25,0.0,0.333,0.571,0.5,0.0,0.333,0.167,0.0,0.4,0.0,0.0,1.0,0.0,0.5,0.222,38,37,56,47,68,20,75,32,39,26,10,12,46,19,54,54,112,39,26,126,1,11,44,NYK
Players,1629656,Quentin Grimes,Quentin,1610612752,NYK,23.0,4,3,1,0.75,10.0,0.065,0.0,0.05,0.0,0.111,0.133,0.118,0.0,0.167,0.077,0.0,0.0,0.0,0.0,0.0,0.167,0.111,0.051,38,22,14,14,58,94,75,91,39,64,45,49,46,50,74,54,1,39,26,1,70,56,84,NYK
Players,1628404,Josh Hart,Josh,1610612752,NYK,28.0,4,2,2,0.5,13.0,0.323,0.4,0.4,0.6,0.4,0.333,0.4,0.167,0.375,0.286,0.0,0.0,0.0,0.0,0.0,0.333,0.6,0.412,38,37,56,47,47,21,18,18,7,19,23,17,34,17,30,54,1,39,26,1,103,8,10,NYK
