group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,201565,Derrick Rose,Derrick,1610612752,NYK,34.0,1,0,1,0.0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0.0,425,418,18,418,443,247,238,174,315,1,1,1,1,204,1,1,329,413
Players,203095,Evan Fournier,Evan,1610612752,NYK,30.0,8,4,4,0.5,10.94,1,3,0,0,0,4,2,14,0,0,2,1,5.5,290,278,136,188,330,232,147,174,315,1,134,114,130,204,1,132,266,348
Players,1630193,Immanuel Quickley,Immanuel,1610612752,NYK,24.0,34,19,15,0.559,114.86666666666666,1,2,0,10,37,36,12,96,0,1,9,4,50.1,63,40,344,145,79,232,176,174,127,383,384,324,378,204,243,319,169,154
Players,1628392,Isaiah Hartenstein,Isaiah,1610612752,NYK,25.0,20,11,9,0.55,53.01166666666666,2,5,0,12,14,23,6,46,1,1,11,1,34.2,181,158,258,152,180,172,99,174,113,248,316,207,258,123,243,356,266,198
Players,1628973,Jalen Brunson,Jalen,1610612752,NYK,26.0,35,19,16,0.543,153.095,19,1,8,68,49,60,15,122,3,4,17,36,184.7,55,40,363,159,21,8,225,17,2,430,448,351,415,45,406,419,6,15
Players,1630579,Jericho Sims,Jericho,1610612752,NYK,24.0,9,5,4,0.556,29.74,0,4,0,8,19,3,3,24,3,0,4,1,26.6,277,259,136,147,245,247,119,174,148,287,106,164,192,45,1,209,266,223
Players,1628404,Josh Hart,Josh,1610612752,NYK,28.0,40,18,22,0.45,165.585,9,1,9,12,56,69,26,150,4,2,28,13,104.7,17,53,432,270,7,50,225,12,113,441,450,431,443,28,340,449,73,61
Players,203944,Julius Randle,Julius,1610612752,NYK,28.0,42,22,20,0.524,185.2133333333333,13,15,6,30,59,78,22,150,3,8,28,40,202.2,10,16,415,177,1,27,10,31,39,445,451,414,443,45,444,449,3,9
Players,1630540,Miles McBride,Miles,1610612752,NYK,22.0,5,3,2,0.6,6.766666666666667,0,3,0,0,1,4,0,4,0,1,1,2,6.0,338,304,72,113,365,247,147,174,315,74,134,1,54,204,243,77,232,342
Players,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,25.0,22,10,12,0.455,101.37,2,10,2,16,29,51,11,80,6,2,12,9,98.5,169,179,300,263,104,172,36,101,88,337,439,311,338,9,340,373,103,75
Players,1630167,Obi Toppin,Obi,1610612752,NYK,25.0,6,5,1,0.833,13.253333333333334,2,0,4,4,0,3,4,12,0,0,3,0,7.0,322,259,18,23,315,172,238,61,197,1,106,182,118,204,1,179,329,335
Players,1629656,Quentin Grimes,Quentin,1610612752,NYK,23.0,34,17,17,0.5,100.61,2,10,2,10,38,34,15,76,1,0,16,4,66.4,63,61,376,188,107,172,36,101,127,389,380,351,328,123,1,408,169,125
Players,1629628,RJ Barrett,RJ,1610612752,NYK,23.0,35,17,18,0.486,140.78,4,10,4,26,46,59,19,122,3,6,23,15,98.3,55,61,384,237,33,120,36,61,53,421,447,394,415,45,432,446,60,77
