player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
203085,Austin Rivers,Austin,1610612745,HOU,27.0,68,43,25,0.632,1594.0,0.153,0.155,0.167,0.173,0.174,0.115,0.13,0.092,0.134,0.125,0.164,0.109,0.173,0.067,0.178,0.178,0.15,0.15,48,42,307,108,133,345,350,333,266,293,364,337,399,412,414,235,85,301,414,260,160,314,364,HOU
203463,Ben McLemore,Ben,1610612745,HOU,27.0,71,44,27,0.62,1619.0,0.157,0.174,0.179,0.307,0.277,0.073,0.079,0.066,0.121,0.109,0.079,0.105,0.153,0.098,0.13,0.209,0.091,0.176,21,32,339,133,131,328,279,283,62,94,444,448,464,437,456,477,77,369,353,175,270,456,244,HOU
203998,Bruno Caboclo,Bruno,1610612745,HOU,24.0,30,11,19,0.367,244.0,0.17,0.195,0.19,0.102,0.167,0.082,0.076,0.383,0.219,0.262,0.104,0.165,0.234,0.515,0.156,0.307,0.096,0.165,358,362,226,373,407,267,192,220,374,312,432,450,92,186,126,393,246,143,35,225,464,446,305,HOU
1629598,Chris Clemons,Chris,1610612745,HOU,22.0,33,19,14,0.576,291.0,0.235,0.254,0.262,0.407,0.353,0.103,0.091,0.077,0.127,0.117,0.229,0.209,0.214,0.24,0.133,0.202,0.198,0.253,346,264,168,184,392,81,63,57,8,23,392,428,436,430,434,142,368,195,158,179,255,200,61,HOU
1627863,Danuel House Jr.,Danuel,1610612745,HOU,27.0,63,40,23,0.635,1913.0,0.135,0.141,0.149,0.21,0.2,0.093,0.089,0.147,0.152,0.151,0.097,0.096,0.205,0.153,0.106,0.155,0.103,0.142,107,66,282,105,69,428,399,382,201,238,414,433,277,363,344,421,62,220,257,135,85,425,395,HOU
1628021,David Nwaba,David,1610612745,HOU,27.0,20,8,12,0.4,268.0,0.139,0.175,0.146,0.188,0.148,0.17,0.184,0.127,0.157,0.151,0.067,0.085,0.297,0.414,0.143,0.252,0.167,0.175,401,398,141,339,400,414,273,397,239,350,234,214,313,345,343,496,51,47,79,201,382,267,252,HOU
201960,DeMarre Carroll,DeMarre,1610612745,HOU,33.0,24,10,14,0.417,290.0,0.148,0.104,0.13,0.094,0.147,0.284,0.309,0.231,0.202,0.208,0.176,0.156,0.157,0.167,0.133,0.262,0.233,0.13,385,372,168,333,394,372,488,457,385,355,65,53,180,229,203,204,226,348,238,179,405,121,427,HOU
201569,Eric Gordon,Eric,1610612745,HOU,31.0,36,21,15,0.583,1016.0,0.215,0.201,0.243,0.306,0.32,0.163,0.166,0.05,0.086,0.079,0.118,0.138,0.139,0.118,0.244,0.153,0.177,0.207,332,235,179,175,244,125,165,94,65,40,246,259,486,499,510,348,172,416,321,391,81,241,144,HOU
1628392,Isaiah Hartenstein,Isaiah,1610612745,HOU,22.0,23,16,7,0.696,266.0,0.144,0.188,0.137,0.0,0.02,0.186,0.215,0.5,0.311,0.354,0.141,0.162,0.257,0.5,0.105,0.36,0.252,0.163,390,304,93,66,401,398,221,432,463,474,197,158,26,57,43,287,239,106,40,131,507,91,309,HOU
201935,James Harden,James,1610612745,HOU,30.0,68,43,25,0.632,2483.0,0.356,0.325,0.33,0.368,0.361,0.623,0.577,0.132,0.209,0.191,0.464,0.412,0.278,0.216,0.348,0.203,0.475,0.385,48,42,307,108,3,3,11,7,19,16,3,3,302,212,244,12,525,75,176,496,258,5,2,HOU
201145,Jeff Green,Jeff,1610612745,HOU,33.0,48,28,20,0.583,960.0,0.188,0.207,0.202,0.228,0.238,0.19,0.19,0.164,0.163,0.163,0.114,0.128,0.163,0.196,0.127,0.194,0.177,0.207,263,172,242,175,254,191,151,177,169,160,186,202,245,326,307,358,139,332,198,171,229,238,143,HOU
201601,Luc Mbah a Moute,Luc,1610612745,HOU,33.0,3,1,2,0.333,25.0,0.108,0.118,0.111,0.0,0.071,0.071,0.125,0.333,0.05,0.087,0.0,0.1,0.222,0.0,0.0,0.0,0.077,0.091,508,501,23,396,505,493,465,487,463,443,447,346,117,520,502,515,65,174,480,1,1,481,501,HOU
1626187,Michael Frazier II,Michael,1610612745,HOU,26.0,13,7,6,0.538,145.0,0.115,0.069,0.113,0.098,0.153,0.141,0.171,0.063,0.098,0.093,0.039,0.1,0.057,0.0,0.231,0.314,0.133,0.087,431,414,83,208,430,485,518,486,378,340,300,242,470,484,493,514,65,494,480,369,476,357,506,HOU
200782,P.J. Tucker,P.J.,1610612745,HOU,35.0,72,44,28,0.611,2467.0,0.087,0.086,0.093,0.136,0.132,0.037,0.036,0.215,0.206,0.208,0.104,0.098,0.177,0.133,0.051,0.209,0.099,0.084,9,32,354,147,7,519,509,512,330,373,488,497,192,219,201,394,64,291,302,62,271,442,510,HOU
203496,Robert Covington,Robert,1610612745,HOU,29.0,70,27,43,0.386,2137.0,0.169,0.171,0.182,0.251,0.251,0.116,0.113,0.146,0.263,0.237,0.085,0.158,0.283,0.337,0.103,0.228,0.136,0.172,29,181,509,360,24,270,288,260,132,136,354,380,278,109,159,464,232,69,102,128,319,349,266,HOU
201566,Russell Westbrook,Russell,1610612745,HOU,31.0,57,36,21,0.632,2049.0,0.33,0.339,0.326,0.092,0.122,0.331,0.339,0.224,0.238,0.235,0.427,0.405,0.232,0.093,0.391,0.214,0.298,0.308,190,99,256,110,44,7,5,9,388,392,36,31,186,147,163,21,524,152,360,509,290,58,19,HOU
201583,Ryan Anderson,Ryan,1610612745,HOU,32.0,2,1,1,0.5,14.0,0.242,0.143,0.304,0.1,0.313,0.0,0.0,0.0,0.7,0.7,0.222,0.143,1.0,0.0,0.0,0.143,0.0,0.122,516,501,7,217,515,67,391,17,375,47,502,505,504,1,1,147,185,1,480,1,57,513,453,HOU
200757,Thabo Sefolosha,Thabo,1610612745,HOU,36.0,41,27,14,0.659,436.0,0.1,0.099,0.108,0.108,0.122,0.016,0.034,0.247,0.231,0.234,0.143,0.129,0.296,0.293,0.109,0.213,0.045,0.086,306,181,168,90,357,504,495,495,368,393,500,500,165,165,164,274,142,49,130,142,286,509,507,HOU
2199,Tyson Chandler,Tyson,1610612745,HOU,37.0,26,15,11,0.577,219.0,0.057,0.08,0.043,0.0,0.0,0.05,0.082,0.472,0.243,0.297,0.082,0.127,0.146,0.571,0.048,0.356,0.153,0.063,380,321,131,181,415,527,513,527,463,503,480,443,47,141,90,470,133,391,27,59,505,308,519,HOU
1629739,William Howard,William,1610612745,HOU,26.0,2,1,1,0.5,13.0,0.152,0.0,0.182,0.0,0.286,0.0,0.0,0.0,0.333,0.25,0.25,0.167,0.0,0.0,0.0,0.143,0.0,0.0,516,501,7,217,518,353,522,261,463,71,502,505,504,39,144,119,257,500,480,1,57,513,525,HOU
