TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612738,Boston Celtics,BOS,6,6,0.378,10.33,30.5,0.339,0.484,0.058,1.5,4.67,0.321,0.32,8.83,25.83,0.342
1610612745,Houston Rockets,HOU,5,5,0.374,13.4,30.0,0.447,0.61,0.087,3.6,7.0,0.514,0.287,9.8,23.0,0.426
1610612737,Atlanta Hawks,ATL,10,10,0.353,11.4,28.4,0.401,0.581,0.049,1.2,3.9,0.308,0.305,10.2,24.5,0.416
1610612765,Detroit Pistons,DET,4,4,0.346,11.75,27.75,0.423,0.613,0.031,1.25,2.5,0.5,0.315,10.5,25.25,0.416
1610612746,LA Clippers,LAC,6,6,0.316,9.17,25.83,0.355,0.487,0.065,2.33,5.33,0.438,0.251,6.83,20.5,0.333
1610612760,Oklahoma City Thunder,OKC,18,18,0.3,9.39,23.94,0.392,0.53,0.086,2.78,6.89,0.403,0.214,6.61,17.06,0.388
1610612742,Dallas Mavericks,DAL,5,5,0.296,10.0,23.8,0.42,0.576,0.067,2.6,5.4,0.481,0.229,7.4,18.4,0.402
1610612739,Cleveland Cavaliers,CLE,21,21,0.314,8.38,23.67,0.354,0.507,0.04,1.14,3.0,0.381,0.274,7.24,20.67,0.35
1610612754,Indiana Pacers,IND,7,7,0.307,7.71,23.57,0.327,0.458,0.046,1.57,3.57,0.44,0.26,6.14,20.0,0.307
1610612763,Memphis Grizzlies,MEM,4,4,0.325,11.5,23.5,0.489,0.676,0.087,2.75,6.25,0.44,0.239,8.75,17.25,0.507
1610612766,Charlotte Hornets,CHA,7,7,0.29,8.0,22.57,0.354,0.506,0.062,1.14,4.86,0.235,0.228,6.86,17.71,0.387
1610612757,Portland Trail Blazers,POR,11,11,0.259,9.36,21.55,0.435,0.593,0.067,2.55,5.55,0.459,0.192,6.82,16.0,0.426
1610612761,Toronto Raptors,TOR,20,20,0.274,7.6,20.15,0.377,0.529,0.055,1.5,4.05,0.37,0.219,6.1,16.1,0.379
1610612759,San Antonio Spurs,SAS,10,10,0.271,7.2,20.1,0.358,0.483,0.077,2.2,5.7,0.386,0.194,5.0,14.4,0.347
1610612744,Golden State Warriors,GSW,24,24,0.242,7.75,19.75,0.392,0.547,0.039,1.63,3.17,0.513,0.203,6.13,16.58,0.369
1610612748,Miami Heat,MIA,14,14,0.199,5.21,15.14,0.344,0.467,0.057,1.5,4.36,0.344,0.142,3.71,10.79,0.344
