player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
202681,Kyrie Irving,1610612739,CLE,24.0,21,21,0.541,4.62,10.33,0.447,0.00507,0.364,3.38,6.95,0.486,0.177,1.24,3.38,0.366
2544,LeBron James,1610612739,CLE,31.0,21,21,0.31,2.33,5.9,0.395,0.004719999999999999,0.17,1.43,3.24,0.441,0.14,0.9,2.67,0.339
2747,JR Smith,1610612739,CLE,30.0,21,19,0.289,0.86,2.48,0.346,0.00481,0.078,0.19,0.67,0.286,0.211,0.67,1.81,0.368
201567,Kevin Love,1610612739,CLE,27.0,20,17,0.174,0.7,1.95,0.359,0.00423,0.121,0.45,1.35,0.333,0.054,0.25,0.6,0.417
2590,Mo Williams,1610612739,CLE,33.0,13,10,0.714,0.46,1.54,0.3,0.00375,0.357,0.23,0.77,0.3,0.357,0.23,0.77,0.3
203521,Matthew Dellavedova,1610612739,CLE,25.0,20,13,0.271,0.45,0.95,0.474,0.00526,0.186,0.35,0.65,0.538,0.086,0.1,0.3,0.333
202697,Iman Shumpert,1610612739,CLE,26.0,21,11,0.228,0.24,0.62,0.385,0.00423,0.193,0.19,0.52,0.364,0.035,0.05,0.1,0.5
203895,Jordan McRae,1610612739,CLE,25.0,2,1,0.25,0.5,0.5,1.0,0.015,0.0,0.0,0.0,,0.25,0.5,0.5,1.0
2592,James Jones,1610612739,CLE,35.0,12,2,0.5,0.08,0.42,0.2,0.002,0.3,0.08,0.25,0.333,0.2,0.0,0.17,0.0
2563,Dahntay Jones,1610612739,CLE,35.0,15,3,0.308,0.0,0.27,0.0,0.0,0.308,0.0,0.27,0.0,0.0,0.0,0.0,
101112,Channing Frye,1610612739,CLE,33.0,17,4,0.06,0.06,0.24,0.25,0.00375,0.03,0.0,0.12,0.0,0.03,0.06,0.12,0.5
2210,Richard Jefferson,1610612739,CLE,36.0,21,3,0.066,0.05,0.24,0.2,0.002,0.053,0.05,0.19,0.25,0.013,0.0,0.05,0.0
202684,Tristan Thompson,1610612739,CLE,25.0,21,4,0.051,0.1,0.19,0.5,0.005,0.051,0.1,0.19,0.5,0.0,0.0,0.0,
202389,Timofey Mozgov,1610612739,CLE,29.0,13,1,0.067,0.0,0.08,0.0,0.0,0.067,0.0,0.08,0.0,0.0,0.0,0.0,
