GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,2405,Amar'e Stoudemire,Amar'e,1610612748,MIA,33.0,2,2,0,1.0,0.95,0.0,0.0,101.1,101.1,0.0,0.0,0.0,0.0,0.0,0.0,50.5,0.0,101.1,374,326,1,1,406,234,237,1,2,1,1,1,401,200,1,431,326,6
Players,1627362,Briante Weber,Briante,1610612748,MIA,23.0,1,1,0,1.0,8.58,0.0,0.0,0.0,0.0,11.2,16.8,0.0,44.8,0.0,0.0,0.0,5.6,44.8,404,362,1,1,339,234,237,175,303,169,322,1,88,200,1,1,138,138
Players,2547,Chris Bosh,Chris,1610612748,MIA,32.0,27,18,9,0.667,94.48,2.0,2.5,0.0,7.1,8.6,11.7,5.1,32.5,1.5,0.0,4.1,5.6,44.9,131,80,223,61,112,175,156,175,157,121,164,140,301,99,1,137,139,136
Players,2548,Dwyane Wade,Dwyane,1610612748,MIA,34.0,38,21,17,0.553,145.96333333333334,8.6,5.9,6.2,20.4,10.5,10.9,8.6,30.9,0.7,2.3,5.3,14.5,76.6,38,33,341,147,36,16,48,22,18,152,136,246,321,164,385,196,13,14
Players,101123,Gerald Green,Gerald,1610612748,MIA,30.0,21,14,7,0.667,54.028333333333336,6.2,0.9,4.4,1.8,7.1,12.4,6.2,40.9,2.7,0.9,2.7,5.3,41.6,188,119,188,61,184,40,225,38,290,91,186,169,137,52,292,82,146,163
Players,201609,Goran Dragic,Goran,1610612748,MIA,30.0,36,19,17,0.528,133.265,3.2,0.7,1.4,3.6,9.0,16.6,6.5,38.2,0.0,1.1,2.9,4.3,29.3,59,64,341,171,52,117,230,127,247,127,317,176,185,200,312,94,192,272
Players,202355,Hassan Whiteside,Hassan,1610612748,MIA,27.0,27,13,14,0.481,100.05,2.9,8.6,0.0,17.3,8.6,16.3,10.1,34.5,5.3,1.0,6.2,8.6,64.8,131,129,298,234,104,135,21,175,28,120,311,301,262,16,303,264,64,37
Players,2207,Joe Johnson,Joe,1610612748,MIA,35.0,42,16,26,0.381,156.93333333333334,2.8,4.6,2.8,5.5,17.1,9.8,8.3,40.4,0.0,0.3,4.3,3.1,36.4,16,99,431,305,23,143,73,82,193,311,103,233,143,200,233,151,253,203
Players,201177,Josh McRoberts,Josh,1610612748,MIA,29.0,2,1,1,0.5,3.4033333333333333,0.0,28.2,0.0,28.2,28.2,0.0,0.0,84.6,0.0,0.0,14.1,0.0,66.3,374,362,31,188,382,234,4,175,10,400,1,1,12,200,1,408,326,32
Players,1626196,Josh Richardson,Josh,1610612748,MIA,22.0,13,5,8,0.385,23.826666666666668,0.0,0.0,0.0,0.0,12.1,16.1,16.1,40.3,2.0,0.0,12.1,2.0,26.4,250,252,204,303,263,234,237,175,303,184,305,396,147,79,1,393,288,289
Players,1626159,Justise Winslow,Justise,1610612748,MIA,20.0,33,20,13,0.606,112.88333333333334,3.0,3.8,1.7,6.8,11.1,15.3,8.5,28.1,1.3,1.3,5.5,5.1,37.0,81,45,281,101,88,130,101,120,164,165,282,243,344,114,333,216,157,196
Players,2736,Luol Deng,Luol,1610612748,MIA,31.0,37,21,16,0.568,112.31833333333331,2.1,2.1,4.3,5.1,11.1,13.2,12.4,35.9,0.4,0.0,4.7,2.6,37.8,51,33,324,134,89,167,174,41,206,168,214,355,221,182,1,174,269,188
Players,201596,Mario Chalmers,Mario,1610612748,MIA,30.0,18,13,5,0.722,42.44166666666667,5.7,3.4,3.4,6.8,18.1,19.2,5.7,36.2,1.1,1.1,5.7,15.8,57.6,211,129,153,52,209,47,116,61,166,331,362,153,212,124,315,224,10,60
Players,204020,Tyler Johnson,Tyler,1610612748,MIA,24.0,11,7,4,0.636,34.18833333333333,0.0,0.0,0.0,8.4,8.4,8.4,0.0,22.5,0.0,0.0,2.8,2.8,35.7,269,215,127,88,232,234,237,175,121,116,90,1,376,200,1,90,265,215
Players,2617,Udonis Haslem,Udonis,1610612748,MIA,36.0,2,1,1,0.5,3.65,0.0,0.0,0.0,26.3,39.5,0.0,0.0,26.3,0.0,0.0,0.0,13.2,26.3,374,362,31,188,379,234,237,175,12,423,1,1,360,200,1,1,21,290
