close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1642274,Yves Missi,1610612740,NOP,C,21.0,73,72,0.383,176,417,0.422,0.374,0.048
203468,CJ McCollum,1610612740,NOP,G,33.0,56,56,0.534,124,383,0.324,0.369,-0.045
1630530,Trey Murphy III,1610612740,NOP,F,24.0,52,52,0.448,120,334,0.359,0.378,-0.019
1630526,Jeremiah Robinson-Earl,1610612740,NOP,F,24.0,65,61,0.49,93,270,0.344,0.37,-0.025
1641722,Jordan Hawkins,1610612740,NOP,G,23.0,55,52,0.464,94,265,0.355,0.371,-0.017
1630631,Jose Alvarado,1610612740,NOP,G,27.0,56,56,0.543,83,254,0.327,0.37,-0.043
203482,Kelly Olynyk,1610612740,NOP,F-C,34.0,44,41,0.444,67,204,0.328,0.362,-0.034
1629627,Zion Williamson,1610612740,NOP,F,24.0,30,30,0.587,63,179,0.352,0.374,-0.022
1631255,Karlo Matković,1610612740,NOP,F-C,24.0,42,38,0.424,77,178,0.433,0.371,0.062
1630527,Brandon Boston,1610612740,NOP,G,23.0,42,40,0.441,59,166,0.355,0.37,-0.015
1627749,Dejounte Murray,1610612740,NOP,G,28.0,31,31,0.388,61,157,0.389,0.375,0.014
1628971,Bruce Brown,1610612740,NOP,G-F,28.0,41,40,0.461,60,154,0.39,0.374,0.016
1630529,Herbert Jones,1610612740,NOP,F,26.0,20,20,0.504,51,119,0.429,0.368,0.061
1628464,Daniel Theis,1610612740,NOP,F-C,33.0,38,33,0.389,37,110,0.336,0.366,-0.03
1628964,Mo Bamba,1610612740,NOP,C,27.0,32,30,0.437,35,104,0.337,0.353,-0.017
1631288,Jamal Cain,1610612740,NOP,F,26.0,34,31,0.481,26,101,0.257,0.359,-0.102
1641810,Antonio Reeves,1610612740,NOP,G,22.0,37,29,0.465,34,86,0.395,0.362,0.033
203901,Elfrid Payton,1610612740,NOP,G,31.0,24,24,0.449,22,80,0.275,0.371,-0.096
1631232,Keion Brooks Jr.,1610612740,NOP,F,24.0,13,13,0.489,34,64,0.531,0.363,0.169
1630283,Kylor Kelley,1610612740,NOP,C,27.0,11,9,0.49,18,49,0.367,0.362,0.005
1631311,Lester Quinones,1610612740,NOP,G,24.0,11,10,0.348,5,24,0.208,0.364,-0.155
1629669,Jaylen Nowell,1610612740,NOP,G,25.0,7,6,0.351,5,20,0.25,0.352,-0.102
