TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,43,20,23,0.465,47.6,12.4,11.1,9.3,46.5,18.3,15.0,10.6,53.2,13,17,19,18,7,22,25,6,9,26,19,28,29
1610612738,Boston Celtics,37,24,13,0.649,48.9,8.0,14.7,7.2,36.8,12.9,11.8,3.7,35.1,22,8,2,2,12,30,11,16,24,11,11,1,2
1610612751,Brooklyn Nets,40,24,16,0.6,47.8,16.7,12.8,8.2,34.8,14.5,19.1,8.2,44.7,19,8,5,4,26,10,20,10,27,15,28,23,22
1610612766,Charlotte Hornets,43,20,23,0.465,47.6,11.4,15.7,7.6,46.6,17.2,14.9,6.1,47.8,13,17,19,18,17,26,9,14,8,23,17,11,26
1610612741,Chicago Bulls,38,15,23,0.395,48.5,16.9,14.2,11.2,44.7,12.0,12.5,5.7,40.3,21,26,19,27,8,9,14,1,11,8,12,6,14
1610612739,Cleveland Cavaliers,45,24,21,0.533,49.6,17.3,19.0,6.4,44.4,20.5,13.7,10.2,38.0,6,8,13,10,13,7,4,21,13,28,14,26,6
1610612742,Dallas Mavericks,55,26,29,0.473,50.6,13.8,9.5,5.3,36.5,11.6,16.7,5.5,37.8,1,5,29,16,1,18,28,24,25,5,24,4,5
1610612743,Denver Nuggets,37,22,15,0.595,47.7,14.8,12.8,4.0,37.0,13.1,10.8,6.1,38.4,22,14,3,5,24,14,18,27,23,13,8,10,9
1610612765,Detroit Pistons,37,11,26,0.297,51.3,11.8,16.8,2.5,27.9,16.4,25.4,7.1,55.0,22,29,26,30,23,25,6,29,30,18,30,17,30
1610612744,Golden State Warriors,41,20,21,0.488,48.9,13.0,9.9,8.5,32.3,16.4,11.6,9.1,42.5,17,17,13,15,10,20,27,9,29,19,10,25,19
1610612745,Houston Rockets,40,16,24,0.4,46.8,12.4,12.4,6.7,38.2,25.8,8.8,10.2,41.0,19,25,23,25,27,23,22,19,22,29,2,27,15
1610612754,Indiana Pacers,48,25,23,0.521,47.8,17.1,13.6,9.0,41.6,11.8,16.2,7.5,35.8,4,6,19,13,15,8,16,8,16,7,22,18,3
1610612746,LA Clippers,42,22,20,0.524,46.2,14.9,12.5,6.3,42.9,19.5,8.3,8.6,38.3,16,14,10,11,25,13,21,22,15,27,1,24,8
1610612747,Los Angeles Lakers,44,23,21,0.523,48.0,11.1,14.2,10.3,52.4,6.7,16.7,7.5,47.4,9,11,13,12,11,27,13,4,2,1,25,19,24
1610612763,Memphis Grizzlies,36,21,15,0.583,42.7,14.4,22.2,7.0,48.2,12.1,8.9,12.1,39.7,26,16,3,7,30,16,1,18,5,9,3,29,12
1610612748,Miami Heat,54,32,22,0.593,48.1,20.3,12.8,7.2,41.4,10.1,11.0,5.0,41.9,2,1,17,6,2,2,17,15,17,2,9,3,16
1610612749,Milwaukee Bucks,35,27,8,0.771,45.7,8.2,14.6,3.6,38.4,17.4,10.3,5.7,37.7,29,4,1,1,28,29,12,28,21,24,7,5,4
1610612750,Minnesota Timberwolves,48,28,20,0.583,48.7,18.0,13.8,5.2,40.1,13.0,12.8,6.0,39.1,4,2,10,7,5,5,15,25,19,12,13,9,10
1610612740,New Orleans Pelicans,37,17,20,0.459,48.0,26.8,10.1,7.9,48.6,11.4,16.1,6.6,39.1,22,22,10,20,18,1,26,12,4,4,21,13,11
1610612752,New York Knicks,45,23,22,0.511,49.0,12.5,15.5,7.6,47.7,15.2,19.4,5.9,40.3,6,11,17,14,3,21,10,13,7,17,29,8,13
1610612760,Oklahoma City Thunder,43,17,26,0.395,47.2,16.3,8.7,7.0,48.9,11.8,14.9,7.9,42.1,13,22,26,26,14,11,30,17,3,6,18,21,18
1610612753,Orlando Magic,44,19,25,0.432,47.1,18.7,15.8,6.6,44.3,16.8,13.9,6.6,44.3,9,20,24,22,19,4,8,20,14,20,15,14,21
1610612755,Philadelphia 76ers,45,28,17,0.622,47.9,14.4,12.2,9.8,32.6,12.2,9.5,6.8,33.2,6,2,6,3,9,15,23,5,28,10,4,16,1
1610612756,Phoenix Suns,36,17,19,0.472,49.1,16.2,19.9,2.0,35.0,16.8,14.8,6.4,47.8,26,22,8,17,22,12,2,30,26,21,16,12,25
1610612757,Portland Trail Blazers,36,15,21,0.417,48.2,14.0,9.1,9.1,38.4,17.6,17.3,12.4,45.6,26,26,13,24,21,17,29,7,20,25,26,30,23
1610612758,Sacramento Kings,44,25,19,0.568,46.7,20.3,18.0,10.6,53.2,10.4,9.9,8.1,48.6,9,6,8,9,6,3,5,2,1,3,5,22,27
1610612759,San Antonio Spurs,28,11,17,0.393,49.0,13.7,12.8,10.6,44.9,29.1,18.9,5.7,49.3,30,29,6,28,29,19,19,3,10,30,27,7,28
1610612761,Toronto Raptors,44,19,25,0.432,50.5,17.3,16.1,5.6,47.7,13.9,10.2,7.7,42.1,9,20,24,22,16,6,7,23,6,14,6,20,17
1610612762,Utah Jazz,52,23,29,0.442,48.3,12.3,19.6,8.0,44.6,17.2,15.3,6.8,38.3,3,11,29,21,4,24,3,11,12,22,20,15,7
1610612764,Washington Wizards,41,15,26,0.366,50.6,8.5,11.9,5.1,40.8,15.0,16.7,4.4,43.5,17,26,26,29,20,28,24,26,18,16,23,2,20
