TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,43,20,23,0.465,47.6,41.3,87.3,0.473,8.5,31.0,0.275,29.2,35.9,0.813,15.2,34.4,49.6,20.4,9.8,6.7,7.5,6.2,22.5,24.0,120.4,16.5,13,17,19,18,23,29,26,26,2,15,4,21,17,25,28,27,29,25,27,19,30,8,3,22,27,29
1610612738,Boston Celtics,37,24,13,0.649,48.9,31.9,75.9,0.42,11.2,31.6,0.355,26.7,32.8,0.816,10.1,33.0,43.1,18.4,10.3,6.0,4.0,5.7,31.0,26.1,101.7,-9.2,22,8,2,2,9,4,6,12,24,17,28,11,9,27,10,23,15,14,22,16,6,11,29,16,8,7
1610612751,Brooklyn Nets,40,24,16,0.6,47.8,35.8,85.5,0.419,9.2,30.5,0.302,31.6,40.8,0.774,17.0,29.4,46.5,18.4,12.1,5.7,5.3,6.4,27.3,27.0,112.4,-2.1,19,8,5,4,20,17,24,11,12,12,9,25,25,14,29,9,28,15,16,13,16,5,17,12,18,14
1610612766,Charlotte Hornets,43,20,23,0.465,47.6,38.8,79.0,0.491,9.0,29.4,0.307,28.9,37.6,0.767,9.6,33.5,43.1,19.2,9.9,5.2,5.5,4.4,25.1,26.8,115.5,4.1,13,17,19,18,22,25,13,29,6,7,11,19,19,12,6,24,16,21,25,6,18,22,9,14,22,20
1610612741,Chicago Bulls,38,15,23,0.395,48.5,35.1,78.5,0.448,10.9,31.9,0.342,27.2,35.7,0.763,9.8,34.9,44.7,17.2,15.3,6.0,5.7,5.7,23.7,24.0,108.4,0.0,21,26,19,27,12,15,10,22,23,19,23,13,16,10,8,29,22,8,5,15,19,12,5,23,15,17
1610612739,Cleveland Cavaliers,45,24,21,0.533,49.6,31.3,81.0,0.386,9.6,33.6,0.287,27.8,35.7,0.779,10.8,29.8,40.6,17.5,13.5,7.0,6.4,5.3,28.1,27.5,100.0,-7.3,6,8,13,10,5,2,16,1,15,26,6,15,13,17,13,11,11,9,10,24,24,14,21,10,5,8
1610612742,Dallas Mavericks,55,26,29,0.473,50.6,32.7,81.3,0.403,10.3,32.3,0.32,29.7,38.7,0.767,10.5,34.7,45.3,19.8,9.9,6.2,2.6,4.8,29.2,27.7,105.5,-0.7,1,5,29,16,3,8,17,3,21,21,15,22,22,11,12,28,25,23,26,17,2,19,24,9,9,15
1610612743,Denver Nuggets,37,22,15,0.595,47.7,33.3,81.5,0.409,9.1,33.3,0.273,22.2,30.0,0.742,12.5,31.0,43.4,18.5,14.5,7.4,4.0,7.4,29.3,21.5,98.0,-11.8,22,14,3,5,21,9,18,8,7,24,3,2,2,7,22,16,17,18,8,27,7,2,25,30,4,6
1610612765,Detroit Pistons,37,11,26,0.297,51.3,40.4,90.4,0.447,9.3,30.0,0.31,42.9,55.4,0.774,17.5,35.7,53.2,16.8,9.6,6.8,7.1,3.6,25.7,36.1,132.9,27.9,22,29,26,30,1,28,30,21,14,10,13,30,30,15,30,30,30,5,29,22,28,25,12,1,30,30
1610612744,Golden State Warriors,41,20,21,0.488,48.9,36.0,87.5,0.411,11.3,35.1,0.323,22.7,31.2,0.727,8.2,32.6,40.8,21.2,11.3,7.4,6.5,7.1,21.8,26.1,105.9,2.0,17,17,13,15,10,19,27,9,25,29,17,3,3,3,3,21,12,29,18,26,25,3,1,17,11,18
