season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2020-21,1610612742,22000004,2020-12-23,DAL,PHX,1610612756,1,102,106,L,-4
2020-21,1610612742,22000008,2020-12-25,DAL,LAL,1610612747,2,115,138,L,-23
2020-21,1610612742,22000031,2020-12-27,DAL,LAC,1610612746,3,124,73,W,51
2020-21,1610612742,22000059,2020-12-30,CHA,DAL,1610612766,4,99,118,L,-19
2020-21,1610612742,22000071,2021-01-01,MIA,DAL,1610612748,5,93,83,W,10
2020-21,1610612742,22000090,2021-01-03,DAL,CHI,1610612741,6,108,118,L,-10
2020-21,1610612742,22000098,2021-01-04,DAL,HOU,1610612745,7,113,100,W,13
2020-21,1610612742,22000120,2021-01-07,DAL,DEN,1610612743,8,124,117,W,7
2020-21,1610612742,22000139,2021-01-09,ORL,DAL,1610612753,9,112,98,W,14
2020-21,1610612742,22000164,2021-01-13,DAL,CHA,1610612766,10,104,93,W,11
2020-21,1610612742,22000182,2021-01-15,DAL,MIL,1610612749,11,109,112,L,-3
2020-21,1610612742,22000198,2021-01-17,CHI,DAL,1610612741,12,101,117,L,-16
2020-21,1610612742,22000210,2021-01-18,DAL,TOR,1610612761,13,93,116,L,-23
2020-21,1610612742,22000217,2021-01-20,DAL,IND,1610612754,14,124,112,W,12
2020-21,1610612742,22000237,2021-01-22,DAL,SAS,1610612759,15,122,117,W,5
2020-21,1610612742,22000247,2021-01-23,HOU,DAL,1610612745,16,108,133,L,-25
2020-21,1610612742,22000265,2021-01-25,DEN,DAL,1610612743,17,113,117,L,-4
2020-21,1610612742,22000282,2021-01-27,DAL,UTA,1610612762,18,104,116,L,-12
2020-21,1610612742,22000297,2021-01-29,DAL,UTA,1610612762,19,101,120,L,-19
2020-21,1610612742,22000303,2021-01-30,PHX,DAL,1610612756,20,105,111,L,-6
2020-21,1610612742,22000319,2021-02-01,PHX,DAL,1610612756,21,108,109,L,-1
2020-21,1610612742,22000330,2021-02-03,DAL,ATL,1610612737,22,122,116,W,6
2020-21,1610612742,22000339,2021-02-04,GSW,DAL,1610612744,23,116,147,L,-31
2020-21,1610612742,22000360,2021-02-06,GSW,DAL,1610612744,24,134,132,W,2
2020-21,1610612742,22000370,2021-02-08,MIN,DAL,1610612750,25,127,122,W,5
2020-21,1610612742,22000384,2021-02-10,ATL,DAL,1610612737,26,118,117,W,1
2020-21,1610612742,22000399,2021-02-12,NOP,DAL,1610612740,27,143,130,W,13
2020-21,1610612742,22000411,2021-02-14,POR,DAL,1610612757,28,118,121,L,-3
2020-21,1610612742,22000476,2021-02-22,MEM,DAL,1610612763,29,102,92,W,10
2020-21,1610612742,22000485,2021-02-23,BOS,DAL,1610612738,30,110,107,W,3
2020-21,1610612742,22000498,2021-02-25,DAL,PHI,1610612755,31,97,111,L,-14
2020-21,1610612742,22000519,2021-02-27,DAL,BKN,1610612751,32,115,98,W,17
