season,team_id,game_id,game_date,away_team,home_team,opponent_id,pf,opp_pf,wl,round,game_no_in_series
2020-21,1610612742,42000171,2021-05-22,DAL,LAC,1610612746,113,103,W,rnd1,1
2020-21,1610612742,42000172,2021-05-25,DAL,LAC,1610612746,127,121,W,rnd1,2
2020-21,1610612742,42000173,2021-05-28,LAC,DAL,1610612746,108,118,L,rnd1,3
2020-21,1610612742,42000174,2021-05-30,LAC,DAL,1610612746,81,106,L,rnd1,4
2020-21,1610612742,42000175,2021-06-02,DAL,LAC,1610612746,105,100,W,rnd1,5
2020-21,1610612742,42000176,2021-06-04,LAC,DAL,1610612746,97,104,L,rnd1,6
2020-21,1610612742,42000177,2021-06-06,DAL,LAC,1610612746,111,126,L,rnd1,7
